"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.633608776185482e-05	1.179577572385169e+00	6.351014692278250e-01	9.289934962936162e-02	3.376339233419999e+00	1.280682862147438e+00	1.085713133353180e+00	6.265242458648179e-01	4.413592083953420e-01	
1	9.990000128750000e-01	-1.457031549977122e-04	1.168260759714566e+00	6.605541042577852e-01	9.484956857348623e-02	3.348978461312943e+00	1.263353582029921e+00	1.081396915478518e+00	5.878428170310744e-01	4.642412330594214e-01	
2	9.977599978450000e-01	-3.300337288513341e-04	1.161935001327500e+00	6.744676255605272e-01	1.024306574238920e-01	3.333903016680014e+00	1.253453693432825e+00	1.078764037575911e+00	5.657448514125565e-01	4.777530433618860e-01	
3	9.960200190539999e-01	-6.035220021201164e-04	1.159397205758000e+00	6.799264440853257e-01	1.127198886782050e-01	3.328056097569979e+00	1.249282316986799e+00	1.077527452009023e+00	5.564337432741040e-01	4.839929004636884e-01	
4	9.937800168990000e-01	-9.959587331705815e-04	1.157771664254663e+00	6.805775006034435e-01	1.295457790569244e-01	3.324166183942373e+00	1.246754124273931e+00	1.076856657289632e+00	5.507904559685961e-01	4.873491220586788e-01	
5	9.910500049590000e-01	-1.556112864926730e-03	1.154772957529358e+00	6.819686263167949e-01	1.542068429636325e-01	3.316963657709933e+00	1.242117571528364e+00	1.075637910837365e+00	5.404410078758127e-01	4.933998396315025e-01	
6	9.878399968150000e-01	-2.346798380094724e-03	1.146721485293133e+00	6.874784569118360e-01	1.858197889040693e-01	3.296961986869237e+00	1.230331647375717e+00	1.072912353308887e+00	5.141331414636543e-01	5.067182335171293e-01	
7	9.841300249100000e-01	-3.435201549878490e-03	1.130866488551294e+00	7.018440311340104e-01	2.210659594248040e-01	3.257469464371001e+00	1.207228435208535e+00	1.067525165375681e+00	4.625634714476237e-01	5.322514486364507e-01	
8	9.799500107769999e-01	-4.842211662023644e-03	1.104055178138829e+00	7.279297685992828e-01	2.547669742384598e-01	3.190423060332333e+00	1.168423167422562e+00	1.058301424202586e+00	3.759445701396474e-01	5.738806703860432e-01	
9	9.752799868580000e-01	-6.543362222676533e-03	1.065214447200117e+00	7.657236686900009e-01	2.789544266185402e-01	3.092999458342724e+00	1.112502205179406e+00	1.044392711818342e+00	2.511209937040303e-01	6.327025043571295e-01	
10	9.701499938960000e-01	-8.424591256442052e-03	1.015243074231180e+00	8.106940262910690e-01	2.827476285987312e-01	2.966738851006183e+00	1.041474943591119e+00	1.025838018525567e+00	9.257799908731877e-02	7.056846649536119e-01	
11	9.645400047300000e-01	-1.033267584759369e-02	9.382221190806803e-01	8.586865655206184e-01	2.634424458544832e-01	2.768648453294507e+00	9.354863434461568e-01	9.970840853366323e-01	-1.440036976648286e-01	8.102750007407505e-01	
12	9.584699869160000e-01	-1.208221747866559e-02	8.184273642475546e-01	9.007766460032209e-01	2.315129028867328e-01	2.458972973579812e+00	7.722089673194555e-01	9.435277961770119e-01	-5.084621265190725e-01	9.887482753814402e-01	
13	9.519400000570000e-01	-1.352466166853726e-02	7.498098960361443e-01	9.264686095421844e-01	1.675673518320394e-01	2.283362321333465e+00	6.769055572865967e-01	9.027695698136891e-01	-7.211929524852752e-01	1.116906561805080e+00	
14	9.449599981310000e-01	-1.457397197547032e-02	7.611303482395109e-01	9.557363229794833e-01	1.101155994944863e-01	2.320119517894983e+00	6.848418000778180e-01	8.997694043626725e-01	-7.034781248262990e-01	1.126193465406953e+00	
15	9.375399947170000e-01	-1.522001208911205e-02	8.089893093188966e-01	9.705272172472338e-01	5.767910520733321e-02	2.448284727279419e+00	7.456272531016828e-01	9.216775110779161e-01	-5.677963100408867e-01	1.057978976458945e+00	
16	9.296900033950000e-01	-1.551355334997682e-02	8.670621400277004e-01	9.708994406370905e-01	1.677909579731458e-02	2.600488620980716e+00	8.226960978024732e-01	9.488317616730335e-01	-3.957676388337651e-01	9.716956262971954e-01	
17	9.214000105860000e-01	-1.553875447395014e-02	9.193589328889453e-01	9.632642138373404e-01	-8.883614816713100e-03	2.736803780292971e+00	8.928510932687154e-01	9.711670396926119e-01	-2.391716668109032e-01	8.986028859037652e-01	
18	9.126999974250000e-01	-1.538767315480906e-02	9.606580378068080e-01	9.495958657954140e-01	-2.190908463008584e-02	2.843240519584692e+00	9.494640592818632e-01	9.883475929161010e-01	-1.128034391029840e-01	8.405560581648714e-01	
19	9.035800099370001e-01	-1.514555863497320e-02	9.929826421395849e-01	9.338636864905137e-01	-2.569002865128760e-02	2.925792237521886e+00	9.945310704676094e-01	1.001559370992315e+00	-1.220743199194340e-02	7.945179835950014e-01	
20	8.940600156780000e-01	-1.488653111211484e-02	1.018299923120858e+00	9.183984990047179e-01	-2.268601836179917e-02	2.990026478013501e+00	1.030249907296743e+00	1.011735230362447e+00	6.752211450165957e-02	7.580370925817279e-01	
21	8.841500282290000e-01	-1.467446879066896e-02	1.038021756258572e+00	9.043488895300968e-01	-1.469382058489702e-02	3.039827441062597e+00	1.058311385616786e+00	1.019546439403492e+00	1.301593428946113e-01	7.293220566301060e-01	
22	8.738499879840000e-01	-1.456591820361837e-02	1.053069969859992e+00	8.922620745800535e-01	-2.983219880641067e-03	3.077680821107027e+00	1.079868603691149e+00	1.025448103733050e+00	1.782781332391712e-01	7.071585096889926e-01	
23	8.631799817090000e-01	-1.461156798086989e-02	1.063956413005354e+00	8.824728084095558e-01	1.143806591369898e-02	3.104959393705942e+00	1.095570036504095e+00	1.029713269371104e+00	2.133259743394978e-01	6.908627871850407e-01	
24	8.521599769590000e-01	-1.485383829208792e-02	1.071059673181408e+00	8.753490885835049e-01	2.764244763208725e-02	3.122711306800818e+00	1.105861852499383e+00	1.032493221609773e+00	2.362987779004077e-01	6.801057224034529e-01	
25	8.407700061800000e-01	-1.532600211999053e-02	1.074656422824311e+00	8.709416061957169e-01	4.470698694170167e-02	3.131652843298086e+00	1.111120458841660e+00	1.033930878039623e+00	2.480367384858480e-01	6.744985940382799e-01	
26	8.290500044819999e-01	-1.604660840522711e-02	1.075078454767672e+00	8.693199848037167e-01	6.176717751560814e-02	3.132669631997670e+00	1.111769807651002e+00	1.034129000279574e+00	2.494861777924144e-01	6.737233868244533e-01	
27	8.170099854470000e-01	-1.702070573573270e-02	1.072606897238675e+00	8.701937216430130e-01	7.806148795517781e-02	3.126438352947447e+00	1.108243474573642e+00	1.033224266436017e+00	2.416148986018800e-01	6.772585015425537e-01	
28	8.046399950980000e-01	-1.824247476844257e-02	1.067664082211225e+00	8.733669953931052e-01	9.294436493080974e-02	3.114051081998471e+00	1.101116449483452e+00	1.031332296205886e+00	2.257063604541349e-01	6.846116235157967e-01	
29	7.919700145720000e-01	-1.969171758874133e-02	1.060622226462440e+00	8.783547708792058e-01	1.060342124986558e-01	3.096405881531994e+00	1.090960249202759e+00	1.028603985456261e+00	2.030362705418723e-01	6.951248177373107e-01	
30	7.790099978450000e-01	-2.134205517506665e-02	1.051845548965219e+00	8.847061703233778e-01	1.170328162020020e-01	3.074389202789724e+00	1.078326283775204e+00	1.025175497330417e+00	1.748354548553654e-01	7.081919498676118e-01	
31	7.657799720760000e-01	-2.316124030792319e-02	1.041681064234729e+00	8.919815921998260e-01	1.258686579689799e-01	3.048847619400017e+00	1.063738177850098e+00	1.021174536403399e+00	1.422727184153979e-01	7.232501796619188e-01	
32	7.522799968720000e-01	-2.511796219212400e-02	1.030381919141474e+00	8.997597167172956e-01	1.325383071173941e-01	3.020375285781179e+00	1.047601111012819e+00	1.016711465478443e+00	1.062524799393280e-01	7.398212748436757e-01	
33	7.385200262070000e-01	-2.717983959714104e-02	1.018205130862178e+00	9.077862271502505e-01	1.371467269250490e-01	2.989617966199521e+00	1.030284269271521e+00	1.011863167885547e+00	6.759881533821714e-02	7.575721224531723e-01	
34	7.245299816130000e-01	-2.931266577016583e-02	1.005352874081522e+00	9.158471713879007e-01	1.398237387557152e-01	2.957080552043424e+00	1.012080887352887e+00	1.006692190816595e+00	2.696626641269527e-02	7.762389386287866e-01	
35	7.103199958800001e-01	-3.148696892638497e-02	9.919156302739066e-01	9.236519589910308e-01	1.407218369888227e-01	2.922943566298909e+00	9.931673808844469e-01	1.001261952702766e+00	-1.525138195435961e-02	7.955701655787161e-01	
36	6.958900094030001e-01	-3.367674029050021e-02	9.780679095577143e-01	9.311915292837578e-01	1.399541879139361e-01	2.887683754172734e+00	9.737558589451963e-01	9.955912564246509e-01	-5.858067199732960e-02	8.154849953243696e-01	
37	6.812700033190000e-01	-3.585316761293467e-02	9.638165227380935e-01	9.381489906940790e-01	1.376409007957937e-01	2.851240391561242e+00	9.539319039681829e-01	9.897442941299355e-01	-1.028305714995916e-01	8.357502472900499e-01	
