TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
        2509, -2.44187209e-01, 3.89907318e-03, 1.20618168e-04, 1.05681859e-04, 4.01901651e-03, 0.0, -6.40961354e+00, -6.15781186e+00, -6.38216250e+00, -6.47545898e+00, 0.0, 2.0000000000, 8.0000000000, 0.0007728179
        2510, -2.48321471e-01, 3.77534947e-03, 1.20070305e-04, -2.85741987e-05, 3.88148596e-03, 0.0, -6.21073215e+00, -6.12896729e+00, -6.13191249e+00, -6.58877224e+00, 0.0, 2.0000000000, 8.0000000000, 0.0011981845
        2511, -2.47613684e-01, 3.69891817e-03, 1.19428646e-04, -1.04523619e-04, 3.82825290e-03, 0.0, -6.05713305e+00, -5.96880813e+00, -6.12206618e+00, -6.54556779e+00, 0.0, 2.0000000000, 8.0000000000, 0.0015163183
        2512, -2.47147377e-01, 3.66798209e-03, 1.19687089e-04, -1.12309872e-04, 3.85984602e-03, 0.0, -6.01741834e+00, -5.88138843e+00, -6.15256500e+00, -6.48385230e+00, 0.0, 2.0000000000, 8.0000000000, 0.0018378178
        2513, -2.47758936e-01, 3.59985120e-03, 1.20792128e-04, -1.26003055e-04, 3.85860528e-03, 0.0, -5.96879080e+00, -5.81221418e+00, -6.11666629e+00, -6.42466546e+00, 0.0, 2.0000000000, 8.0000000000, 0.0021779855
        2514, -2.48269004e-01, 3.48003931e-03, 1.21966042e-04, -1.62544028e-04, 3.78196091e-03, 0.0, -5.95781819e+00, -5.77553748e+00, -6.11932037e+00, -6.39641619e+00, 0.0, 2.0000000000, 8.0000000000, 0.0025050680
        2515, -2.48371392e-01, 3.39149587e-03, 1.22975569e-04, -1.48736547e-04, 3.71899346e-03, 0.0, -5.95739768e+00, -5.76010112e+00, -6.10944223e+00, -6.35873283e+00, 0.0, 2.0000000000, 8.0000000000, 0.0028326193
        2516, -2.48365922e-01, 3.36604648e-03, 1.23851550e-04, -5.36477606e-05, 3.71246982e-03, 0.0, -5.99223491e+00, -5.77802085e+00, -6.13646116e+00, -6.38189246e+00, 0.0, 2.0000000000, 8.0000000000, 0.0031527003
        2517, -2.48395302e-01, 3.31038480e-03, 1.24684464e-04, 2.40490532e-05, 3.66208867e-03, 0.0, -6.03452704e+00, -5.80729759e+00, -6.16950906e+00, -6.43131552e+00, 0.0, 2.0000000000, 8.0000000000, 0.0034965356
        2518, -2.48445230e-01, 3.22859559e-03, 1.25731015e-04, 7.34305784e-05, 3.58098799e-03, 0.0, -6.06617041e+00, -5.83334227e+00, -6.20731198e+00, -6.46720613e+00, 0.0, 2.0000000000, 8.0000000000, 0.0038367828
        2519, -2.48513439e-01, 3.12842326e-03, 1.27064756e-04, 9.79919670e-05, 3.48071133e-03, 0.0, -6.09576487e+00, -5.85865215e+00, -6.25211141e+00, -6.50249291e+00, 0.0, 2.0000000000, 8.0000000000, 0.0043492834
        2520, -2.48586617e-01, 3.00602957e-03, 1.28514434e-04, 9.53544558e-05, 3.35523524e-03, 0.0, -6.12283204e+00, -5.88391583e+00, -6.29022167e+00, -6.53047368e+00, 0.0, 2.0000000000, 8.0000000000, 0.0049040000
        2521, -2.48795467e-01, 2.86157768e-03, 1.29924439e-04, 6.10430992e-05, 3.20262484e-03, 0.0, -6.13248686e+00, -5.90125603e+00, -6.28747472e+00, -6.52912730e+00, 0.0, 2.0000000000, 8.0000000000, 0.0053047498
