"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.272478782196071e+00, 6.082115674019438e-01, 4.542428397746107e-01
0, 9.997500181200000e-01, -3.633649522400107e-05, 1.286670800543823e+00, 6.398901797853191e-01, 4.826567602097813e-01
1, 9.990000128750000e-01, -1.457287085826302e-04, 1.265790823657528e+00, 5.932830885212688e-01, 5.049366847346627e-01
2, 9.977599978450000e-01, -3.303104030095222e-04, 1.256269593204185e+00, 5.720303419736281e-01, 5.170517787309206e-01
3, 9.960200190539999e-01, -6.049839458485253e-04, 1.253210418525559e+00, 5.652018270659795e-01, 5.216014060054712e-01
4, 9.937800168990000e-01, -1.001064519115529e-03, 1.252059356048760e+00, 5.626324911802685e-01, 5.232004181707690e-01
5, 9.910500049590000e-01, -1.569524652953826e-03, 1.248132198210444e+00, 5.538665138625984e-01, 5.279754692249644e-01
6, 9.878399968150000e-01, -2.375116746328820e-03, 1.235774007995646e+00, 5.262812678474248e-01, 5.410655485254533e-01
7, 9.841300249100000e-01, -3.485160675019776e-03, 1.210424162330324e+00, 4.696967909159028e-01, 5.675418196742867e-01
8, 9.799500107769999e-01, -4.916643682258331e-03, 1.168000448748727e+00, 3.750010016712656e-01, 6.111102176717135e-01
9, 9.752799868580000e-01, -6.637403835151832e-03, 1.107562743897313e+00, 2.400954104850737e-01, 6.725872679953646e-01
10, 9.701499938960000e-01, -8.524345877434556e-03, 1.029591291842660e+00, 6.605199072022362e-02, 7.517495450333062e-01
11, 9.645400047300000e-01, -1.042083851696178e-02, 9.230268303533036e-01, -1.718151108185188e-01, 8.605904804800151e-01
12, 9.584699869160000e-01, -1.215204257770333e-02, 8.217025196753913e-01, -3.979854471531444e-01, 9.704516598912113e-01
13, 9.519400000570000e-01, -1.360063250378232e-02, 7.869244376276550e-01, -4.756150945811273e-01, 1.016655883939404e+00
14, 9.449599981310000e-01, -1.473324147659959e-02, 8.119466058251026e-01, -4.197620405689674e-01, 9.944098938802474e-01
15, 9.375399947170000e-01, -1.560647746446234e-02, 8.654386881427372e-01, -3.003600711099617e-01, 9.366606536474329e-01
16, 9.296900033950000e-01, -1.633786115950183e-02, 9.203983101999191e-01, -1.776823433037519e-01, 8.794415720263870e-01
17, 9.214000105860000e-01, -1.706358761095082e-02, 9.596647439036275e-01, -9.003405378654565e-02, 8.394880096457494e-01
18, 9.126999974250000e-01, -1.789381143651114e-02, 9.801927830016365e-01, -4.421253794277571e-02, 8.179865465822089e-01
19, 9.035800099370001e-01, -1.889618408785499e-02, 9.839581699664562e-01, -3.580765632487446e-02, 8.135255560816903e-01
20, 8.940600156780000e-01, -2.008402545838009e-02, 9.739089297123664e-01, -5.823899617775352e-02, 8.232496633597864e-01
21, 8.841500282290000e-01, -2.142895329155655e-02, 9.536379318198465e-01, -1.034867593306999e-01, 8.436677549596691e-01
