"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.633228910867252e-05	5.003865001661977e-02	-3.557898900838383e-01	-1.582540249081154e-01	1.023856689503231e-01	-1.452202892186399e+03	0.000000000000000e+00	
1	9.990000128750000e-01	-1.454635703216378e-04	-1.336185911897944e-01	2.756438372116481e-02	-1.066193406495944e-01	-1.639926589133937e-02	4.417343896929616e+02	0.000000000000000e+00	
2	9.977599978450000e-01	-3.274113307209993e-04	-1.394662612060954e-01	8.018014685894004e-02	-1.212764235189647e-01	-2.418779037013615e-02	2.078357775677062e+01	0.000000000000000e+00	
3	9.960200190539999e-01	-5.894086083053142e-04	-1.450275704894501e-01	1.107760849934896e-01	-1.189248083875524e-01	-2.812021029737920e-02	1.339656290868174e+01	0.000000000000000e+00	
4	9.937800168990000e-01	-9.452216555604570e-04	-1.549773306351892e-01	1.410526927951657e-01	-1.236224697565718e-01	-3.337661601369714e-02	1.004622294768831e+01	0.000000000000000e+00	
5	9.910500049590000e-01	-1.416920936114088e-03	-1.580667600726930e-01	1.570347941950050e-01	-1.346081172362121e-01	-3.547495107008376e-02	5.054494323462265e+00	0.000000000000000e+00	
6	9.878399968150000e-01	-2.033758741606321e-03	-1.553012881105158e-01	1.625927360165574e-01	-1.507272047521203e-01	-3.566660332598659e-02	3.446867468374075e+00	0.000000000000000e+00	
7	9.841300249100000e-01	-2.830630634466177e-03	-1.447026979429476e-01	1.556894878815968e-01	-1.705449949386501e-01	-3.363911020051412e-02	2.476300410980319e+00	0.000000000000000e+00	
8	9.799500107769999e-01	-3.819067493751274e-03	-1.248088024271791e-01	1.348976279039913e-01	-1.912152277573335e-01	-2.908770831541701e-02	1.791673137930462e+00	0.000000000000000e+00	
9	9.752799868580000e-01	-4.996286771293875e-03	-9.550973454177847e-02	1.003632773504736e-01	-2.090317853967216e-01	-2.201887628090650e-02	1.289003390220740e+00	0.000000000000000e+00	
10	9.701499938960000e-01	-6.316976631351666e-03	-5.876234866275327e-02	5.512536633072423e-02	-2.200756187609823e-01	-1.293547762423060e-02	9.464935824165384e-01	0.000000000000000e+00	
