"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.632489653669435e-05	1.171488389917250e+00	7.688604415331699e-01	1.047841454901469e-01	3.377058603093159e+00	1.248026674170163e+00	1.065334223464493e+00	5.536309691298273e-01	5.423738954729632e-01	
1	9.990000128750000e-01	-1.449975186527710e-04	1.144786054144842e+00	7.961433574848712e-01	1.120704342083090e-01	3.308994484381532e+00	1.210667692001192e+00	1.057549301564094e+00	4.702403839312318e-01	5.771827825990072e-01	
2	9.977599978450000e-01	-3.223143818323499e-04	1.125896273550163e+00	8.221037596565056e-01	1.138966332630898e-01	3.262460618450417e+00	1.182623591093771e+00	1.050384141839937e+00	4.076419444057379e-01	6.078810628179085e-01	
3	9.960200190539999e-01	-5.620157421741567e-04	1.109021344429547e+00	8.437141713901676e-01	1.105143685901206e-01	3.220742262661036e+00	1.157719250755711e+00	1.043910702504300e+00	3.520518990082840e-01	6.346785023112138e-01	
4	9.937800168990000e-01	-8.469570423208794e-04	1.094887440985285e+00	8.606056606078032e-01	1.014747257550700e-01	3.185594208952123e+00	1.137065734222933e+00	1.038522949171553e+00	3.059502996047604e-01	6.563883336341516e-01	
5	9.910500049590000e-01	-1.148182899116826e-03	1.086188730012226e+00	8.721581538447182e-01	8.604927226894162e-02	3.164100587650944e+00	1.124216502452289e+00	1.035010280800497e+00	2.772689786881451e-01	6.702813782890014e-01	
6	9.878399968150000e-01	-1.431974699505396e-03	1.085843712191708e+00	8.758771966395397e-01	6.684120783356572e-02	3.163628465481932e+00	1.123326216245377e+00	1.034519244006131e+00	2.752817326905732e-01	6.722077814502402e-01	
7	9.841300249100000e-01	-1.675071490313324e-03	1.094780095875723e+00	8.701644591802968e-01	4.925800482587669e-02	3.186432678978805e+00	1.135803187133156e+00	1.037471535527523e+00	3.031321141365079e-01	6.605672773703297e-01	
8	9.799500107769999e-01	-1.877647761082765e-03	1.110670423967045e+00	8.551215722967428e-01	3.977466504055645e-02	3.226378780173514e+00	1.158592487758862e+00	1.043146970296239e+00	3.540010887474599e-01	6.377862882079002e-01	
9	9.752799868580000e-01	-2.086486135863445e-03	1.128973031436483e+00	8.342588982875014e-01	4.368551771050574e-02	3.272045978749619e+00	1.185184555367992e+00	1.049789961643271e+00	4.133583825178394e-01	6.103748984690015e-01	
