"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.271176703199381e+00, 6.053051410700465e-01, 4.599706555795998e-01
0, 9.997500181200000e-01, -3.633566633435599e-05, 1.285393996220254e+00, 6.370401701344952e-01, 4.929400190368123e-01
1, 9.990000128750000e-01, -1.456764516294686e-04, 1.262779107488840e+00, 5.865605077875896e-01, 5.162464476286398e-01
2, 9.977599978450000e-01, -3.297388752976696e-04, 1.251985035045185e+00, 5.624665960830020e-01, 5.295696376036835e-01
3, 9.960200190539999e-01, -6.019121451540407e-04, 1.247714823618899e+00, 5.529348741493283e-01, 5.353870275951547e-01
4, 9.937800168990000e-01, -9.900441270390603e-04, 1.245642451850373e+00, 5.483090443088694e-01, 5.380013727078637e-01
5, 9.910500049590000e-01, -1.539381145445997e-03, 1.241260288796327e+00, 5.385274303489435e-01, 5.432047088187629e-01
6, 9.878399968150000e-01, -2.307602542645593e-03, 1.229172544911818e+00, 5.115458591781648e-01, 5.558714294895496e-01
7, 9.841300249100000e-01, -3.355482557861035e-03, 1.205125524371488e+00, 4.578694740435000e-01, 5.807492412018243e-01
8, 9.799500107769999e-01, -4.698699163821813e-03, 1.165566093486869e+00, 3.695671729617612e-01, 6.211558236053695e-01
9, 9.752799868580000e-01, -6.310611109764326e-03, 1.109875051096560e+00, 2.452568104833930e-01, 6.777431660202152e-01
10, 9.701499938960000e-01, -8.083327387344835e-03, 1.038953914335436e+00, 8.695070164159882e-02, 7.498375192860260e-01
11, 9.645400047300000e-01, -9.880229901789585e-03, 9.520712953627021e-01, -1.069837157082543e-01, 8.384817234959686e-01
12, 9.584699869160000e-01, -1.154751382846612e-02, 8.745097178126690e-01, -2.801122370252925e-01, 9.206444980362255e-01
13, 9.519400000570000e-01, -1.298215833996965e-02, 8.428313775371000e-01, -3.508228179975446e-01, 9.589065630635213e-01
14, 9.449599981310000e-01, -1.415448385586592e-02, 8.563709277621842e-01, -3.206006076736961e-01, 9.475062534266760e-01
15, 9.375399947170000e-01, -1.511356056713091e-02, 8.942102408334014e-01, -2.361378552825862e-01, 9.075207528315933e-01
16, 9.296900033950000e-01, -1.596149385134287e-02, 9.356318678732259e-01, -1.436788663544064e-01, 8.644083587311917e-01
17, 9.214000105860000e-01, -1.681667971153264e-02, 9.661788865594710e-01, -7.549355678689500e-02, 8.331712655070173e-01
18, 9.126999974250000e-01, -1.777289392659688e-02, 9.814424796456648e-01, -4.142303650521255e-02, 8.171357436567623e-01
19, 9.035800099370001e-01, -1.888703048218256e-02, 9.822197360904764e-01, -3.968808908375800e-02, 8.157991481219088e-01
20, 8.940600156780000e-01, -2.016713611218887e-02, 9.708194284633599e-01, -6.513520432285740e-02, 8.269797261403465e-01
21, 8.841500282290000e-01, -2.158486988075091e-02, 9.503204421664513e-01, -1.108918701641712e-01, 8.476858147745240e-01
22, 8.738499879840000e-01, -2.309017971245442e-02, 9.241889688716115e-01, -1.692210516258672e-01, 8.744337923230359e-01
23, 8.631799817090000e-01, -2.462140977342857e-02, 8.950626716874657e-01, -2.342351078404784e-01, 9.046172287763363e-01
24, 8.521599769590000e-01, -2.612011848731715e-02, 8.629141634011771e-01, -3.059951709795154e-01, 9.383044928564422e-01
25, 8.407700061800000e-01, -2.754368932673073e-02, 8.279693672770819e-01, -3.839969480422278e-01, 9.753588472234429e-01
26, 8.290500044819999e-01, -2.885576417708138e-02, 7.970650742028789e-01, -4.529797450828597e-01, 1.008499444568894e+00
27, 8.170099854470000e-01, -3.003881844825109e-02, 7.786798432998563e-01, -4.940182069199637e-01, 1.028435181051222e+00
28, 8.046399950980000e-01, -3.108975148995180e-02, 7.748562045419211e-01, -5.025531148617833e-01, 1.032311629736651e+00
29, 7.919700145720000e-01, -3.201183235020227e-02, 7.818895509957520e-01, -4.868536808130536e-01, 1.024156859338148e+00
30, 7.790099978450000e-01, -3.281716581372154e-02, 7.946703729631640e-01, -4.583250603500804e-01, 1.009930185012976e+00
31, 7.657799720760000e-01, -3.352094216242994e-02, 8.092491692189210e-01, -4.257831044220514e-01, 9.940493194045467e-01
32, 7.522799968720000e-01, -3.414038543492898e-02, 8.233784932086218e-01, -3.942444348021836e-01, 9.790098445348455e-01
33, 7.385200262070000e-01, -3.469097442007745e-02, 8.359332647697083e-01, -3.662203911390440e-01, 9.657405799864061e-01
34, 7.245299816130000e-01, -3.518515998308618e-02, 8.466904959305440e-01, -3.422087144407500e-01, 9.544728349800263e-01
35, 7.103199958800001e-01, -3.563328935591546e-02, 8.557719029533204e-01, -3.219377166220527e-01, 9.449759744204889e-01
36, 6.958900094030001e-01, -3.604292263692862e-02, 8.634650412807693e-01, -3.047655328554257e-01, 9.369626592339206e-01
37, 6.812700033190000e-01, -3.641815629334203e-02, 8.701305072237552e-01, -2.898872606612607e-01, 9.300656536974530e-01
38, 6.664699912070000e-01, -3.676179596137715e-02, 8.760796590900584e-01, -2.766079038168340e-01, 9.238839138919301e-01
39, 6.514999866490000e-01, -3.707550674310416e-02, 8.816323053491598e-01, -2.642136041313397e-01, 9.181493076100973e-01
40, 6.363800168040000e-01, -3.736042270175725e-02, 8.869910399335904e-01, -2.522521430053786e-01, 9.125955127045065e-01
41, 6.211299896240000e-01, -3.761806833093378e-02, 8.923208446460037e-01, -2.403552574865989e-01, 9.071017706131648e-01
42, 6.057599782940000e-01, -3.785095842353297e-02, 8.976617355115060e-01, -2.284336260903885e-01, 9.015843471980849e-01
43, 5.902799963950000e-01, -3.806264465128047e-02, 9.030086961364359e-01, -2.164984461240271e-01, 8.960884693271652e-01
44, 5.747100114820000e-01, -3.825764728883186e-02, 9.082630032612438e-01, -2.047700820061523e-01, 8.906817052955970e-01
45, 5.590599775310000e-01, -3.844158248744777e-02, 9.133089888255785e-01, -1.935067213714765e-01, 8.855142085215358e-01
46, 5.433599948880000e-01, -3.862049518173806e-02, 9.179891565471326e-01, -1.830599184215789e-01, 8.807166324509204e-01
47, 5.276100039480000e-01, -3.880104363130674e-02, 9.221614490881815e-01, -1.737467654281662e-01, 8.764606862485387e-01
48, 5.118399858470000e-01, -3.898936015937726e-02, 9.256747029351851e-01, -1.659046809482476e-01, 8.728734883064333e-01
49, 4.960500001910000e-01, -3.919131837768412e-02, 9.284058170933919e-01, -1.598084439879646e-01, 8.700981719114909e-01
50, 4.802699983120000e-01, -3.941141538394986e-02, 9.302342315711590e-01, -1.557271616715200e-01, 8.682325003064667e-01
51, 4.645099937920000e-01, -3.965306896933685e-02, 9.310795067045666e-01, -1.538403868201638e-01, 8.673834431323993e-01
52, 4.487800002100000e-01, -3.991817404733674e-02, 9.308796335628345e-01, -1.542865322258158e-01, 8.675924333729704e-01
53, 4.331099987030000e-01, -4.020659821216627e-02, 9.296062800434132e-01, -1.571288391888099e-01, 8.689024299105069e-01
54, 4.174999892710000e-01, -4.051703428527294e-02, 9.272432446015670e-01, -1.624034718715021e-01, 8.713218244607571e-01
55, 4.019699990750000e-01, -4.084617875465342e-02, 9.238007303145691e-01, -1.700876555478368e-01, 8.748542620920344e-01
56, 3.865399956700000e-01, -4.118919661835571e-02, 9.193018610333595e-01, -1.801297744791082e-01, 8.794690985434085e-01
57, 3.712300062180000e-01, -4.153992776280528e-02, 9.137907412987072e-01, -1.924313810296715e-01, 8.851326895411400e-01
58, 3.560400009160000e-01, -4.189160827453212e-02, 9.073326668679591e-01, -2.068467257411627e-01, 8.917779011455230e-01
59, 3.409900069240000e-01, -4.223619604092831e-02, 9.000012714080694e-01, -2.232114477498451e-01, 8.993267069956411e-01
60, 3.261100053790000e-01, -4.256487624083523e-02, 8.918940448739754e-01, -2.413079355491621e-01, 9.077085812684329e-01
61, 3.113999962810000e-01, -4.286921576673943e-02, 8.830450382338988e-01, -2.610601825136188e-01, 9.168696689733223e-01
62, 2.968699932100000e-01, -4.314044091775272e-02, 8.734378611648195e-01, -2.825047741856708e-01, 9.268743613424038e-01
63, 2.825500071050000e-01, -4.336955166433240e-02, 8.630542009393275e-01, -3.056825871890012e-01, 9.377037836619379e-01
64, 2.684499919410000e-01, -4.354825775384050e-02, 8.522014719574237e-01, -3.299074286664650e-01, 9.490721069159849e-01
65, 2.545700073240000e-01, -4.366871745499676e-02, 8.414155292916251e-01, -3.539831935454797e-01, 9.603436914558617e-01
66, 2.409400045870000e-01, -4.372330522715086e-02, 8.308701547356384e-01, -3.775219760365214e-01, 9.714223297295027e-01
67, 2.275699973110000e-01, -4.370522717504471e-02, 8.195270627011449e-01, -4.028413778992300e-01, 9.834405432751688e-01
68, 2.144699990750000e-01, -4.360825449487419e-02, 8.054950712870950e-01, -4.341627873055916e-01, 9.986225417916027e-01
69, 2.016600072380000e-01, -4.342690514498629e-02, 7.879867562176164e-01, -4.732438477285349e-01, 1.017762785259869e+00
70, 1.891400069000000e-01, -4.315605968957575e-02, 7.700056633669988e-01, -5.133802156986633e-01, 1.037540893757280e+00
71, 1.769299954180000e-01, -4.279153452130916e-02, 7.564544074527352e-01, -5.436285547930019e-01, 1.052414589976011e+00
72, 1.650400012730000e-01, -4.232962636015433e-02, 7.499383938731847e-01, -5.581732279616413e-01, 1.059525802301754e+00
