"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.633254510375943e-05	1.199952685592458e+00	7.192449100479249e-01	1.010057469331345e-01	3.446687183039947e+00	1.290752172950023e+00	1.075669223001684e+00	6.490003860491592e-01	4.932306548972317e-01	
1	9.990000128750000e-01	-1.454797375374557e-04	1.181881095092489e+00	7.453657989112311e-01	1.066287613727279e-01	3.401450632996629e+00	1.264641690632153e+00	1.070024468521673e+00	5.907180594467705e-01	5.205157085293597e-01	
2	9.977599978450000e-01	-3.275887217222101e-04	1.171665936273827e+00	7.631553162651662e-01	1.128521360326773e-01	3.376679726948021e+00	1.249082927077896e+00	1.066074286541328e+00	5.559886765131618e-01	5.389501700062457e-01	
3	9.960200190539999e-01	-5.903670722005235e-04	1.165464974192583e+00	7.736187706773067e-01	1.198646202074264e-01	3.361750037125020e+00	1.239531083463406e+00	1.063550695139625e+00	5.346675970165310e-01	5.504729767643147e-01	
4	9.937800168990000e-01	-9.486880383773710e-04	1.161130467332987e+00	7.791384370240430e-01	1.305220358977192e-01	3.351189873602673e+00	1.232978519400044e+00	1.061877673602076e+00	5.200413379465257e-01	5.580103699962422e-01	
5	9.910500049590000e-01	-1.426514654982623e-03	1.156867932436341e+00	7.835698835905858e-01	1.455392727256529e-01	3.340819455087005e+00	1.226520357251571e+00	1.060207758260308e+00	5.056257974365420e-01	5.654568339305744e-01	
6	9.878399968150000e-01	-2.055608350004787e-03	1.150109707278766e+00	7.891122805629237e-01	1.645567340671843e-01	3.324037233974496e+00	1.216620958150458e+00	1.057830353444335e+00	4.835289244429864e-01	5.759315961189492e-01	
7	9.841300249100000e-01	-2.873592169135094e-03	1.139209060976904e+00	7.986445092072560e-01	1.856142775606186e-01	3.296892108858451e+00	1.200730094081829e+00	1.054003286325839e+00	4.480582457183689e-01	5.925002116358355e-01	
8	9.799500107769999e-01	-3.893627492728007e-03	1.122906475517423e+00	8.137047306830951e-01	2.054970799657913e-01	3.256221057846003e+00	1.177038182362835e+00	1.048206781264191e+00	3.951745142027559e-01	6.169663222603516e-01	
9	9.752799868580000e-01	-5.113104549173660e-03	1.101272788276899e+00	8.343638181517298e-01	2.201866898271664e-01	3.202201803133587e+00	1.145647168341829e+00	1.040293722443066e+00	3.251052864772969e-01	6.492885890258139e-01	
10	9.701499938960000e-01	-6.484276786536542e-03	1.075547179876610e+00	8.588885029116698e-01	2.264020292337754e-01	3.137849953574461e+00	1.108433755234197e+00	1.030576599495486e+00	2.420396322191891e-01	6.875279935376680e-01	
11	9.645400047300000e-01	-7.947157951241545e-03	1.048350665573249e+00	8.838837958457170e-01	2.224962800646074e-01	3.069570934083632e+00	1.069340343533914e+00	1.020021619339735e+00	1.547775525310584e-01	7.275473146116329e-01	
12	9.584699869160000e-01	-9.424401393558282e-03	1.024121651066404e+00	9.055865853316895e-01	2.093965035485714e-01	3.008551184362646e+00	1.034703415897199e+00	1.010332527214689e+00	7.746298191339124e-02	7.631194795904340e-01	
13	9.519400000570000e-01	-1.085903030359220e-02	1.007021158353974e+00	9.215266485642649e-01	1.909554473047264e-01	2.965458235426468e+00	1.010283246883176e+00	1.003239344577957e+00	2.295367607851873e-02	7.885557207568041e-01	
14	9.449599981310000e-01	-1.222215211158767e-02	9.982841084241920e-01	9.310800441374558e-01	1.720227379201073e-01	2.943468558407131e+00	9.977788603521316e-01	9.994938834868785e-01	-4.957900999706269e-03	8.018024043534140e-01	
15	9.375399947170000e-01	-1.351802370753327e-02	9.960522284028647e-01	9.352422201260648e-01	1.563736276959920e-01	2.937839127395024e+00	9.945967803835493e-01	9.985387834314181e-01	-1.206075807243468e-02	8.051611665828524e-01	
16	9.296900033950000e-01	-1.477436862688180e-02	9.970971713661148e-01	9.361045345783165e-01	1.457023896230030e-01	2.940420092442606e+00	9.961412729315172e-01	9.990413186778099e-01	-8.613230063577637e-03	8.033948707439319e-01	
17	9.214000105860000e-01	-1.603009540644329e-02	9.985030612068843e-01	9.358073674182418e-01	1.397731802511348e-01	2.943881913276407e+00	9.982299358442881e-01	9.997264651725095e-01	-3.951036061856927e-03	8.009833358719849e-01	
18	9.126999974250000e-01	-1.731282202350923e-02	9.984696944761824e-01	9.358428741688345e-01	1.372085722521645e-01	2.943699973264851e+00	9.982801433053257e-01	9.998101583133618e-01	-3.838965836326647e-03	8.006884872790124e-01	
19	9.035800099370001e-01	-1.864374452652522e-02	9.963812062436157e-01	9.368349769258143e-01	1.363422143665374e-01	2.938311098680038e+00	9.954236208307551e-01	9.990389366972602e-01	-1.021513207420740e-02	8.034032478620949e-01	
20	8.940600156780000e-01	-2.002632688153561e-02	9.924681197911638e-01	9.388370096239859e-01	1.358538277655495e-01	2.928304170871842e+00	9.899815980303850e-01	9.974946079262457e-01	-2.236250439646208e-02	8.088245285443966e-01	
21	8.841500282290000e-01	-2.145565419276322e-02	9.873062961728833e-01	9.415407605462832e-01	1.349703004981319e-01	2.915125959654669e+00	9.827808171035879e-01	9.954163372736126e-01	-3.843567610806275e-02	8.160895663753174e-01	
22	8.738499879840000e-01	-2.292322697622012e-02	9.814986237772308e-01	9.445641165935600e-01	1.334087825053654e-01	2.900291810823243e+00	9.746861487664571e-01	9.930591089526379e-01	-5.650413221772970e-02	8.242885369241153e-01	
23	8.631799817090000e-01	-2.441670312536951e-02	9.755288797293863e-01	9.476128716289105e-01	1.312047026486860e-01	2.885026945638392e+00	9.663823343434156e-01	9.906240137262694e-01	-7.503943226916164e-02	8.327139333603675e-01	
24	8.521599769590000e-01	-2.592531359729277e-02	9.696798402134676e-01	9.505023801720236e-01	1.285363452518892e-01	2.870046872851454e+00	9.582702716305467e-01	9.882336745493141e-01	-9.314671511038689e-02	8.409421611753727e-01	
25	8.407700061800000e-01	-2.744594542160503e-02	9.640584792570027e-01	9.531694470631483e-01	1.256104195431512e-01	2.855627007812235e+00	9.504968810962559e-01	9.859328054754535e-01	-1.104980332672860e-01	8.488242219092468e-01	
26	8.290500044819999e-01	-2.896938931269313e-02	9.586492221375599e-01	9.556132061111530e-01	1.225633075295931e-01	2.841728092031848e+00	9.430399319116773e-01	9.837174120987890e-01	-1.271430091257202e-01	8.563792913794321e-01	
27	8.170099854470000e-01	-3.049190051618077e-02	9.533984195697499e-01	9.578794428966508e-01	1.194840871574141e-01	2.828220643422520e+00	9.358170975514059e-01	9.815593128145965e-01	-1.432654072513262e-01	8.637077996130534e-01	
28	8.046399950980000e-01	-3.201275685681326e-02	9.482358446426679e-01	9.599797289076948e-01	1.163959641703558e-01	2.814919368682432e+00	9.287364140084118e-01	9.794360962576730e-01	-1.590705044455094e-01	8.708887951006474e-01	
29	7.919700145720000e-01	-3.352634213020815e-02	9.431279312192724e-01	9.619484196891664e-01	1.132828872073892e-01	2.801742783928092e+00	9.217468452945556e-01	9.773296016192891e-01	-1.746722203246526e-01	8.779856523903435e-01	
30	7.790099978450000e-01	-3.502941478201595e-02	9.380573971522860e-01	9.638212487685943e-01	1.101308873801856e-01	2.788653953029872e+00	9.148170972411614e-01	9.752250768645115e-01	-1.901404079438360e-01	8.850492948669240e-01	
31	7.657799720760000e-01	-3.651734199125721e-02	9.329773012820628e-01	9.655897636081001e-01	1.069166217604304e-01	2.775524022634323e+00	9.078906985515159e-01	9.731112400097264e-01	-2.056011193046519e-01	8.921182828630186e-01	
32	7.522799968720000e-01	-3.798753609330200e-02	9.278532320521614e-01	9.672699896981174e-01	1.036278744178667e-01	2.762265557567807e+00	9.009192266712680e-01	9.709716963303319e-01	-2.211624404659197e-01	8.992476223989351e-01	
33	7.385200262070000e-01	-3.943609997174487e-02	9.227034579043171e-01	9.688569611952136e-01	1.002557729171340e-01	2.748925586170524e+00	8.939277773749107e-01	9.688137285246956e-01	-2.367683540738601e-01	9.064130721985613e-01	
34	7.245299816130000e-01	-4.085710547376073e-02	9.175848541668363e-01	9.703375609373180e-01	9.678551066159345e-02	2.735650982943061e+00	8.869940214794824e-01	9.666615762581106e-01	-2.522454877690126e-01	9.135347254582320e-01	
35	7.103199958800001e-01	-4.224687920571617e-02	9.125509195212245e-01	9.717000510179081e-01	9.323257944573739e-02	2.722580423948973e+00	8.801904967185827e-01	9.645385017861582e-01	-2.674319269674493e-01	9.205369558730592e-01	
36	6.958900094030001e-01	-4.360282300156906e-02	9.076218619603756e-01	9.729577266210886e-01	8.959403445338174e-02	2.709770772210116e+00	8.735401216878260e-01	9.624494057481867e-01	-2.822765140896741e-01	9.274053312379787e-01	
37	6.812700033190000e-01	-4.491972163862148e-02	9.028056237829122e-01	9.740935170102571e-01	8.588983101531182e-02	2.697237593846060e+00	8.670586869967736e-01	9.604046144104059e-01	-2.967440022393447e-01	9.341077609885946e-01	
38	6.664699912070000e-01	-4.619457732557559e-02	8.981154588908573e-01	9.751159700967050e-01	8.212707251492062e-02	2.685017888386834e+00	8.607615193515168e-01	9.584085329235160e-01	-3.108001800189357e-01	9.406317606647067e-01	
39	6.514999866490000e-01	-4.742463992519834e-02	8.935719076295932e-01	9.760421534994335e-01	7.831968294206615e-02	2.673170743652731e+00	8.546706249162207e-01	9.564654143877833e-01	-3.243959265262931e-01	9.469653741904509e-01	
40	6.363800168040000e-01	-4.860665462478046e-02	8.891763585429595e-01	9.768522070745940e-01	7.448180901409857e-02	2.661692912251184e+00	8.487947327779494e-01	9.545853582621326e-01	-3.375117571920773e-01	9.530776766933843e-01	
41	6.211299896240000e-01	-4.973779556939010e-02	8.849430158529402e-01	9.775826851339758e-01	7.062284402354642e-02	2.650632557954626e+00	8.431417572217900e-01	9.527638979207487e-01	-3.501300062013617e-01	9.589851119297674e-01	
42	6.057599782940000e-01	-5.081631949725943e-02	8.808569550724661e-01	9.782062521312095e-01	6.676182343319025e-02	2.639940936468228e+00	8.377015213910363e-01	9.510074440203752e-01	-3.622733897521512e-01	9.646686937002851e-01	
43	5.902799963950000e-01	-5.184072725228669e-02	8.769404176261354e-01	9.787619199758959e-01	6.290211510816821e-02	2.629688176937127e+00	8.324917065678508e-01	9.493138756466415e-01	-3.739024406967617e-01	9.701370045380966e-01	
44	5.747100114820000e-01	-5.280913889390892e-02	8.732095284237908e-01	9.792169891790012e-01	5.905134542066950e-02	2.619905482741399e+00	8.275447693357583e-01	9.477046944615222e-01	-3.849447113041110e-01	9.753223948261615e-01	
45	5.590599775310000e-01	-5.372058744360379e-02	8.697133543407097e-01	9.796158037383864e-01	5.520339572654265e-02	2.610735222428549e+00	8.229120593569562e-01	9.461876781008712e-01	-3.952855817925084e-01	9.802017043458079e-01	
46	5.433599948880000e-01	-5.457321008864512e-02	8.664311456204702e-01	9.799359126518160e-01	5.136333727638276e-02	2.602114321902708e+00	8.185747288811439e-01	9.447660475027648e-01	-4.049671230331609e-01	9.847663938688902e-01	
47	5.276100039480000e-01	-5.536704289502795e-02	8.632911820351298e-01	9.802310076407265e-01	4.754562959535856e-02	2.593870267276529e+00	8.144221361428984e-01	9.433921637227582e-01	-4.142363032524590e-01	9.891707396187295e-01	
48	5.118399858470000e-01	-5.610071009425042e-02	8.601444165374740e-01	9.804674041888918e-01	4.377351731812842e-02	2.585599171707481e+00	8.102697322453849e-01	9.420159181026133e-01	-4.235050619522658e-01	9.935758791270812e-01	
49	4.960500001910000e-01	-5.677440784031649e-02	8.569885313812808e-01	9.806853455943294e-01	4.005216045086861e-02	2.577307900311339e+00	8.061014997768661e-01	9.406211054862127e-01	-4.328091522837811e-01	9.980336748692736e-01	
50	4.802699983120000e-01	-5.738707979857224e-02	8.540344498801289e-01	9.808265654789520e-01	3.634773372973426e-02	2.569531804018165e+00	8.022148175808563e-01	9.393237213012359e-01	-4.414847821855886e-01	1.002174100128246e+00	
51	4.645099937920000e-01	-5.793859969183964e-02	8.516560678350739e-01	9.809198019490842e-01	3.260612894017327e-02	2.563262148543964e+00	7.990945724530513e-01	9.382831904014556e-01	-4.484496150601535e-01	1.005490725820517e+00	
52	4.487800002100000e-01	-5.842876878646135e-02	8.500180784488330e-01	9.809473821156905e-01	2.880412487896035e-02	2.558924210057970e+00	7.969656932357985e-01	9.375867566136383e-01	-4.532015775986641e-01	1.007708560572754e+00	
53	4.331099987030000e-01	-5.885677505602675e-02	8.489038759902038e-01	9.809582947483860e-01	2.491851892625038e-02	2.555963060326740e+00	7.955279471514936e-01	9.371237069963314e-01	-4.564108322511305e-01	1.009182291469655e+00	
54	4.174999892710000e-01	-5.922262401523225e-02	8.476997483058629e-01	9.809695515929288e-01	2.095973083484294e-02	2.552770689153887e+00	7.939663959115260e-01	9.366127541010558e-01	-4.598964376974867e-01	1.010807676089604e+00	
55	4.019699990750000e-01	-5.952565230817863e-02	8.455906619489313e-01	9.810297054620531e-01	1.696302768033238e-02	2.547222036739338e+00	7.911883277749870e-01	9.356635111738857e-01	-4.660974826451182e-01	1.013825074401860e+00	
