"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.632896519016437e-05	1.186903829461086e+00	7.475523858735038e-01	1.005056545818540e-01	3.415595867636853e+00	1.270369424551319e+00	1.070322121319746e+00	6.035031798020520e-01	5.191524300259989e-01	
1	9.990000128750000e-01	-1.452537504052920e-04	1.162738417976691e+00	7.721275115076129e-01	1.098443746376272e-01	3.353701442996202e+00	1.236857444211287e+00	1.063745228581656e+00	5.286996522573375e-01	5.496358112378229e-01	
2	9.977599978450000e-01	-3.251111630156300e-04	1.147865338006250e+00	7.948762069911847e-01	1.139998015598151e-01	3.317279277005815e+00	1.214559831562488e+00	1.058103064312475e+00	4.789281954519820e-01	5.747800659737619e-01	
3	9.960200190539999e-01	-5.769983605901485e-04	1.135662556144303e+00	8.125056857041145e-01	1.165807316455421e-01	3.287368691893270e+00	1.196293118973425e+00	1.053387832944823e+00	4.381542834228245e-01	5.951741063178060e-01	
4	9.937800168990000e-01	-9.004365425509819e-04	1.125261064286958e+00	8.260124091975747e-01	1.186867569015776e-01	3.261692019232563e+00	1.180904099560895e+00	1.049449000805157e+00	4.038037936627121e-01	6.118234461114166e-01	
5	9.910500049590000e-01	-1.293363843462116e-03	1.116258016338188e+00	8.373033252964445e-01	1.200598651119749e-01	3.239461543010067e+00	1.167590020741407e+00	1.045985787919903e+00	3.740848677263553e-01	6.261965302925880e-01	
6	9.878399968150000e-01	-1.753609743384430e-03	1.108016033919215e+00	8.466972981210809e-01	1.209680594903469e-01	3.218967772389816e+00	1.155543968122509e+00	1.042894626745771e+00	3.471963574163138e-01	6.388305400413132e-01	
7	9.841300249100000e-01	-2.283176811071472e-03	1.100490111331326e+00	8.550376041583024e-01	1.216210002757147e-01	3.200252347119401e+00	1.144546613633424e+00	1.040033528560108e+00	3.226486911460365e-01	6.503706462979834e-01	
8	9.799500107769999e-01	-2.876826092032643e-03	1.093469519578347e+00	8.624247759975471e-01	1.220556340317382e-01	3.182747012580815e+00	1.134334247178740e+00	1.037371620213201e+00	2.998532303096882e-01	6.609821635548756e-01	
9	9.752799868580000e-01	-3.536324145770189e-03	1.086873617381151e+00	8.691211785420722e-01	1.222942266106298e-01	3.166279523226886e+00	1.124760737494794e+00	1.034858809255977e+00	2.784837890508792e-01	6.708942752859005e-01	
10	9.701499938960000e-01	-4.256268552403566e-03	1.080619395027285e+00	8.752340041652427e-01	1.223665112925780e-01	3.150640330411719e+00	1.115707898304176e+00	1.032470732469137e+00	2.582765587146789e-01	6.802242733759574e-01	
11	9.645400047300000e-01	-5.038225493362627e-03	1.074648259372328e+00	8.808660611805359e-01	1.222958509218378e-01	3.135687652459288e+00	1.107086195046438e+00	1.030184700334467e+00	2.390316853715127e-01	6.890769872547974e-01	
12	9.584699869160000e-01	-5.878077433056352e-03	1.068920722630750e+00	8.860979691286046e-01	1.220920644367659e-01	3.121327947896816e+00	1.098833251865637e+00	1.027983861292603e+00	2.206099372000835e-01	6.975301452877463e-01	
13	9.519400000570000e-01	-6.774428848839826e-03	1.063400344652179e+00	8.909708359297951e-01	1.217678993124639e-01	3.107468025486115e+00	1.090898402654157e+00	1.025858613024028e+00	2.028982202101730e-01	7.056306859416838e-01	
14	9.449599981310000e-01	-7.724467125531491e-03	1.058064832778942e+00	8.955406886367974e-01	1.213332357173243e-01	3.094057504133497e+00	1.083244015831017e+00	1.023797391494379e+00	1.858125353370906e-01	7.134309186188940e-01	
15	9.375399947170000e-01	-8.725349486403867e-03	1.052894704361385e+00	8.998356461272765e-01	1.207967735645532e-01	3.081047615872517e+00	1.075841936191565e+00	1.021794422305598e+00	1.692900361418851e-01	7.209595292510717e-01	
16	9.296900033950000e-01	-9.774221272349531e-03	1.047868585767783e+00	9.038899954794771e-01	1.201656518543151e-01	3.068386447066405e+00	1.068659696833464e+00	1.019841334446005e+00	1.532582518604114e-01	7.282537494227211e-01	
17	9.214000105860000e-01	-1.087086069705918e-02	1.042968614645130e+00	9.077290072476225e-01	1.194508060280771e-01	3.056030023443821e+00	1.061670749498922e+00	1.017931637243136e+00	1.376579229886660e-01	7.353426269826533e-01	
18	9.126999974250000e-01	-1.200973104171110e-02	1.038186265441333e+00	9.113726015883851e-01	1.186531025636611e-01	3.043958394304628e+00	1.054861386570577e+00	1.016061781670899e+00	1.224584521664674e-01	7.422434690958982e-01	
19	9.035800099370001e-01	-1.319055953446835e-02	1.033503924273672e+00	9.148272058523899e-01	1.177800115440499e-01	3.032124089661633e+00	1.048209535773128e+00	1.014228887916213e+00	1.076105709221603e-01	7.489705510820955e-01	
20	8.940600156780000e-01	-1.440916392228702e-02	1.028919598473993e+00	9.181268306081353e-01	1.168352759863189e-01	3.020529016108208e+00	1.041705426549774e+00	1.012426459846565e+00	9.309246997717471e-02	7.555508518713693e-01	
21	8.841500282290000e-01	-1.566269158090452e-02	1.024425759772301e+00	9.212741405404329e-01	1.158254137167490e-01	3.009152466574244e+00	1.035340039939953e+00	1.010654046975623e+00	7.888401772310999e-02	7.619887543101543e-01	
22	8.738499879840000e-01	-1.694956337677533e-02	1.020000492447275e+00	9.242684107740283e-01	1.147516898841818e-01	2.997933925920001e+00	1.029087369055531e+00	1.008908698256071e+00	6.492716307038145e-02	7.682974669652514e-01	
