"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.632896519016437e-05	8.215082774357073e+00	-1.670881372177900e+01	-1.892710682620820e+00	4.097586786003436e+00	-3.347209239991301e+04	0.000000000000000e+00	
1	9.990000128750000e-01	-1.452537504052920e-04	3.059175984130019e+00	-7.210107679371935e+00	-6.216525533212651e-01	1.131086458874643e+00	1.162573253546466e+04	0.000000000000000e+00	
2	9.977599978450000e-01	-3.251111630156300e-04	2.595762235547502e+00	-5.755981757250483e+00	-1.023755024887809e+00	8.771495872489229e-01	6.510799465486737e+02	0.000000000000000e+00	
3	9.960200190539999e-01	-5.769983605901485e-04	2.332305723459872e+00	-5.001424809823082e+00	-8.624205940480228e-01	7.714789938435059e-01	3.460132092142235e+02	0.000000000000000e+00	
4	9.937800168990000e-01	-9.004365425509819e-04	1.971547259365936e+00	-4.224154322944624e+00	-7.665260861121275e-01	6.218368743520220e-01	2.713433503905822e+02	0.000000000000000e+00	
5	9.910500049590000e-01	-1.293363843462116e-03	1.756450268986805e+00	-3.738349896966005e+00	-7.013739407252786e-01	5.411082832254953e-01	1.323181367284934e+02	0.000000000000000e+00	
6	9.878399968150000e-01	-1.753609743384430e-03	1.594201404648810e+00	-3.373568301118647e+00	-6.401227300447800e-01	4.832369100864817e-01	8.483407087388811e+01	0.000000000000000e+00	
7	9.841300249100000e-01	-2.283176811071472e-03	1.464991847697144e+00	-3.086738961221156e+00	-5.915104154535873e-01	4.379211603111792e-01	5.798837761907897e+01	0.000000000000000e+00	
8	9.799500107769999e-01	-2.876826092032643e-03	1.363051050290643e+00	-2.857662023625350e+00	-5.512805659850688e-01	4.028467209614928e-01	4.060124004843416e+01	0.000000000000000e+00	
9	9.752799868580000e-01	-3.536324145770189e-03	1.280525850602881e+00	-2.671671723636406e+00	-5.180989502702609e-01	3.748414391541727e-01	2.983931016480250e+01	0.000000000000000e+00	
10	9.701499938960000e-01	-4.256268552403566e-03	1.213229797356974e+00	-2.518488198369761e+00	-4.899360801228339e-01	3.521273411808384e-01	2.249011780416479e+01	0.000000000000000e+00	
11	9.645400047300000e-01	-5.038225493362627e-03	1.157334480036146e+00	-2.389802351001536e+00	-4.661164448251247e-01	3.333443647220514e-01	1.745080421123263e+01	0.000000000000000e+00	
12	9.584699869160000e-01	-5.878077433056352e-03	1.110114652152614e+00	-2.280184167787954e+00	-4.453033678291847e-01	3.176243597387347e-01	1.383469520111900e+01	0.000000000000000e+00	
13	9.519400000570000e-01	-6.774428848839826e-03	1.070309529418223e+00	-2.186313541166879e+00	-4.271000481879192e-01	3.043405695447458e-01	1.114047415929169e+01	0.000000000000000e+00	
14	9.449599981310000e-01	-7.724467125531491e-03	1.036192121624998e+00	-2.104933940103271e+00	-4.108495688388908e-01	2.930481831908499e-01	9.129637395466322e+00	0.000000000000000e+00	
15	9.375399947170000e-01	-8.725349486403867e-03	1.006951168249243e+00	-2.034078258131491e+00	-3.961936845787208e-01	2.833667370603410e-01	7.580275793064978e+00	0.000000000000000e+00	
16	9.296900033950000e-01	-9.774221272349531e-03	9.819151514927278e-01	-1.971840814108963e+00	-3.831666900291449e-01	2.749919718372877e-01	6.358713340550903e+00	0.000000000000000e+00	
17	9.214000105860000e-01	-1.087086069705918e-02	9.597039094980663e-01	-1.916404635509657e+00	-3.707704995024723e-01	2.677462037568374e-01	5.425984890372147e+00	0.000000000000000e+00	
