"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.632247709090753e-05	1.165481665324794e+00	6.890203049653983e-01	9.533545253638888e-02	3.346624138443224e+00	1.255621694739214e+00	1.077341439248896e+00	5.705841400428880e-01	4.859636264476987e-01	
1	9.990000128750000e-01	-1.448452266695129e-04	1.148378115235062e+00	7.372386312352078e-01	1.022703058303688e-01	3.308084203993131e+00	1.226753261517703e+00	1.068248554411540e+00	5.061456730305871e-01	5.299830334029770e-01	
2	9.977599978450000e-01	-3.206536767356943e-04	1.131253306269515e+00	7.649135600622096e-01	1.022851968152690e-01	3.265522200282298e+00	1.200917693328499e+00	1.061581598633036e+00	4.484769940368273e-01	5.595776667058371e-01	
3	9.960200190539999e-01	-5.531329578221935e-04	1.115358968762511e+00	7.911943003704786e-01	9.707293071006898e-02	3.228992014104652e+00	1.177658317206992e+00	1.055855872583875e+00	3.965587437656069e-01	5.878229789069277e-01	
4	9.937800168990000e-01	-8.153266927893022e-04	1.104000640868738e+00	8.109859707427522e-01	8.263013617937487e-02	3.201246247804251e+00	1.160113426949338e+00	1.050826769481261e+00	3.573960422976291e-01	6.087753743608335e-01	
5	9.910500049590000e-01	-1.062626917606792e-03	1.099291012657113e+00	8.235004357088578e-01	5.893438339924011e-02	3.192275703305382e+00	1.152898309731162e+00	1.048765337346363e+00	3.412908699356291e-01	6.198081594007018e-01	
6	9.878399968150000e-01	-1.243455610878070e-03	1.105347582599123e+00	8.236101178602193e-01	3.175461448437560e-02	3.209512645026923e+00	1.160885898014894e+00	1.050245114107164e+00	3.591203080689602e-01	6.149446229257564e-01	
7	9.841300249100000e-01	-1.321535672884041e-03	1.122648810658419e+00	8.062949486286632e-01	6.631732735353053e-03	3.254462428400643e+00	1.185959698507233e+00	1.056394205603516e+00	4.150886127393592e-01	5.905921699464634e-01	
8	9.799500107769999e-01	-1.303893668004215e-03	1.146145404181888e+00	7.773499886228084e-01	-2.312335078217624e-03	3.314766342350779e+00	1.220461215692136e+00	1.064839776209106e+00	4.921009278842325e-01	5.554854017174286e-01	
9	9.752799868580000e-01	-1.269994959945805e-03	1.170835849328201e+00	7.364096604844484e-01	7.141014433936116e-03	3.374483590302301e+00	1.257150187717969e+00	1.073720272947991e+00	5.739959547276088e-01	5.130199917201957e-01	
