"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.664898419290359e-02, 7.823725154110033e-01, -4.857756352432963e-01, 1.022139938425135e+00
150, 5.118399858470000e-01, 4.624943581504610e-02, 7.886846173851858e-01, -4.716861219080674e-01, 1.015348924483467e+00
151, 5.276100039480000e-01, 4.577049397478904e-02, 7.948872500844919e-01, -4.578409596328306e-01, 1.008735853710148e+00
152, 5.433599948880000e-01, 4.521047063192992e-02, 8.013793111906679e-01, -4.433497518065450e-01, 1.001850511056450e+00
153, 5.590599775310000e-01, 4.456900279324701e-02, 8.086248009196845e-01, -4.271767836614186e-01, 9.941904483469809e-01
154, 5.747100114820000e-01, 4.384496988392094e-02, 8.167153724458999e-01, -4.091174722189735e-01, 9.856380301151864e-01
155, 5.902799963950000e-01, 4.303901507305422e-02, 8.253496773251507e-01, -3.898444702563599e-01, 9.765206746958265e-01
156, 6.057599782940000e-01, 4.215141018095422e-02, 8.342229023708074e-01, -3.700381643508763e-01, 9.672044856289652e-01
157, 6.211299896240000e-01, 4.118353492100831e-02, 8.433511080334400e-01, -3.496627052824999e-01, 9.576383755212216e-01
158, 6.363800168040000e-01, 4.013678410989350e-02, 8.529497382087284e-01, -3.282371914983740e-01, 9.476289402400280e-01
159, 6.514999866490000e-01, 3.901310599859902e-02, 8.630950298179600e-01, -3.055914512991963e-01, 9.370783194083216e-01
160, 6.664699912070000e-01, 3.781585563901221e-02, 8.737167607902727e-01, -2.818822303788556e-01, 9.260774829153765e-01
161, 6.812700033190000e-01, 3.654924749615825e-02, 8.847052073256670e-01, -2.573544479337789e-01, 9.147302625008300e-01
162, 6.958900094030001e-01, 3.521742822065435e-02, 8.959939892826821e-01, -2.321562739225845e-01, 9.031145887860399e-01
163, 7.103199958800001e-01, 3.382520798375242e-02, 9.075697608835829e-01, -2.063174980277168e-01, 8.912415449647350e-01
164, 7.245299816130000e-01, 3.238014861583361e-02, 9.193947048610094e-01, -1.799225337923898e-01, 8.791475212424575e-01
165, 7.385200262070000e-01, 3.088759214283806e-02, 9.314512994139009e-01, -1.530104923796854e-01, 8.668509509833393e-01
166, 7.522799968720000e-01, 2.935448078453806e-02, 9.436756486692898e-01, -1.257239985060496e-01, 8.544056952074207e-01
167, 7.657799720760000e-01, 2.779071562848442e-02, 9.560328307890718e-01, -9.814100270296484e-02, 8.418723472417226e-01
168, 7.790099978450000e-01, 2.620467134263339e-02, 9.684473934719061e-01, -7.042992528592386e-02, 8.292551345810082e-01
169, 7.919700145720000e-01, 2.460399302471768e-02, 9.808917076933594e-01, -4.265243818446557e-02, 8.166547033059360e-01
170, 8.046399950980000e-01, 2.299920351084860e-02, 9.932603376367674e-01, -1.504388920364430e-02, 8.041445541777960e-01
171, 8.170099854470000e-01, 2.139994158888874e-02, 1.005448519536115e+00, 1.216187396454321e-02, 7.918000895999373e-01
172, 8.290500044819999e-01, 1.981855909257489e-02, 1.017348197265150e+00, 3.872365460970913e-02, 7.797680064325090e-01
173, 8.407700061800000e-01, 1.826184812064831e-02, 1.028842250082975e+00, 6.438002250663970e-02, 7.681502608050087e-01
174, 8.521599769590000e-01, 1.673825169240023e-02, 1.039859369142746e+00, 8.897180612219993e-02, 7.570166009528001e-01
175, 8.631799817090000e-01, 1.525860884579756e-02, 1.050366098073182e+00, 1.124243260562097e-01, 7.463954555367818e-01
176, 8.738499879840000e-01, 1.382340149398752e-02, 1.060432444790229e+00, 1.348938499781900e-01, 7.361932097352948e-01
177, 8.841500282290000e-01, 1.243585019816847e-02, 1.070308029561218e+00, 1.569375659848620e-01, 7.261630058795014e-01
178, 8.940600156780000e-01, 1.109715768992367e-02, 1.080382382757887e+00, 1.794249615131404e-01, 7.158568406047745e-01
179, 9.035800099370001e-01, 9.805634146234952e-03, 1.091206197124166e+00, 2.035852614378705e-01, 7.047311395251065e-01
180, 9.126999974250000e-01, 8.563984590454488e-03, 1.103228953928615e+00, 2.304217721620863e-01, 6.922744681468067e-01
181, 9.214000105860000e-01, 7.383154293068284e-03, 1.116578409297353e+00, 2.602196636101629e-01, 6.783913202865138e-01
182, 9.296900033950000e-01, 6.279705259346819e-03, 1.130699756549562e+00, 2.917405280124157e-01, 6.636614644891602e-01
31, 7.657799720760000e-01, -3.607192400281718e-02, 9.121372814238621e-01, -1.961221396788793e-01, 8.878343600409635e-01
32, 7.522799968720000e-01, -3.753745125195956e-02, 9.052461842253051e-01, -2.115040530685154e-01, 8.948729118551575e-01
33, 7.385200262070000e-01, -3.898259178428872e-02, 8.983405642685404e-01, -2.269183833291510e-01, 9.019414824266362e-01
34, 7.245299816130000e-01, -4.040147406350589e-02, 8.914906233584529e-01, -2.422084300034534e-01, 9.089676965453168e-01
35, 7.103199958800001e-01, -4.179046999531449e-02, 8.847623022779763e-01, -2.572270038438030e-01, 9.158822662135422e-01
36, 6.958900094030001e-01, -4.314701748993480e-02, 8.781761803378432e-01, -2.719281688887429e-01, 9.226744011352427e-01
37, 6.812700033190000e-01, -4.446592026284633e-02, 8.717439982291409e-01, -2.862857182385247e-01, 9.293148400369210e-01
38, 6.664699912070000e-01, -4.574417779437413e-02, 8.654781609910637e-01, -3.002719620735186e-01, 9.357958313104583e-01
39, 6.514999866490000e-01, -4.697901429117664e-02, 8.593958337620119e-01, -3.138485853526520e-01, 9.421093809908270e-01
