"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.272572353547284e+00, 6.084204320251884e-01, 4.567243923892936e-01
0, 9.997500181200000e-01, -3.633623460330237e-05, 1.286752526126666e+00, 6.400726029613079e-01, 4.863565005293375e-01
1, 9.990000128750000e-01, -1.457122840811305e-04, 1.265303834833229e+00, 5.921960598956006e-01, 5.089921217727382e-01
2, 9.977599978450000e-01, -3.301308965775305e-04, 1.255381712747727e+00, 5.700484659547486e-01, 5.214789306177671e-01
3, 9.960200190539999e-01, -6.040202609533208e-04, 1.251973555817257e+00, 5.624409728063765e-01, 5.263929273413478e-01
4, 9.937800168990000e-01, -9.976133382985336e-04, 1.250583114654986e+00, 5.593373094977355e-01, 5.282580572755834e-01
5, 9.910500049590000e-01, -1.560109601047509e-03, 1.246570638738903e+00, 5.503808900421934e-01, 5.331020727725249e-01
6, 9.878399968150000e-01, -2.354109171997013e-03, 1.234357127137152e+00, 5.231185873597139e-01, 5.459854777931088e-01
7, 9.841300249100000e-01, -3.445029556955585e-03, 1.209484501979652e+00, 4.675993347760096e-01, 5.718701312723008e-01
8, 9.799500107769999e-01, -4.849716654083807e-03, 1.168046376510632e+00, 3.751035189969468e-01, 6.143365382862048e-01
9, 9.752799868580000e-01, -6.538157938686695e-03, 1.109181703137974e+00, 2.437091587901216e-01, 6.741821640723736e-01
10, 9.701499938960000e-01, -8.392535774385618e-03, 1.033587865857384e+00, 7.497291486023225e-02, 7.509977546508922e-01
11, 9.645400047300000e-01, -1.026304466956480e-02, 9.347040261230235e-01, -1.457499416896797e-01, 8.519754069126916e-01
12, 9.584699869160000e-01, -1.198184228927889e-02, 8.422915134232764e-01, -3.520278718230438e-01, 9.510736367806999e-01
13, 9.519400000570000e-01, -1.343624610688767e-02, 8.076413694727607e-01, -4.293719431411592e-01, 9.951207326571403e-01
14, 9.449599981310000e-01, -1.459384979515302e-02, 8.275218659306620e-01, -3.849958349762009e-01, 9.778681918232666e-01
15, 9.375399947170000e-01, -1.550836728832963e-02, 8.747798107223247e-01, -2.795093510662395e-01, 9.272686839387463e-01
16, 9.296900033950000e-01, -1.629171946288662e-02, 9.246636831825855e-01, -1.681614214674431e-01, 8.752982762720244e-01
17, 9.214000105860000e-01, -1.707370575196125e-02, 9.608152294525728e-01, -8.746600568622141e-02, 8.384435857048042e-01
18, 9.126999974250000e-01, -1.795851952343206e-02, 9.794723725235788e-01, -4.582059704558310e-02, 8.188915872372047e-01
19, 9.035800099370001e-01, -1.900987121617177e-02, 9.821440757069835e-01, -3.985697386834045e-02, 8.155738875264100e-01
20, 8.940600156780000e-01, -2.023905703044751e-02, 9.715461713854137e-01, -6.351301030041594e-02, 8.258862258226272e-01
21, 8.841500282290000e-01, -2.161761215836063e-02, 9.511186662762743e-01, -1.091101199190306e-01, 8.464843107349990e-01
22, 8.738499879840000e-01, -2.309311713374202e-02, 9.247108532893844e-01, -1.680561310504813e-01, 8.734932969152451e-01
23, 8.631799817090000e-01, -2.460051677213750e-02, 8.950180152108163e-01, -2.343347874758566e-01, 9.042550771609872e-01
24, 8.521599769590000e-01, -2.607776279601348e-02, 8.611817059052648e-01, -3.098622636043197e-01, 9.397498295557549e-01
25, 8.407700061800000e-01, -2.747897941673623e-02, 8.226345107008342e-01, -3.959051100427809e-01, 9.807795632598142e-01
26, 8.290500044819999e-01, -2.876540430922572e-02, 7.882987295670798e-01, -4.725474786449111e-01, 1.017812852279853e+00
27, 8.170099854470000e-01, -2.991790199731248e-02, 7.691700989139401e-01, -5.152453149242410e-01, 1.038696633847185e+00
28, 8.046399950980000e-01, -3.093250883778112e-02, 7.670164490705140e-01, -5.200525690390312e-01, 1.040738496207512e+00
29, 7.919700145720000e-01, -3.181243586568591e-02, 7.766642785463701e-01, -4.985172353875668e-01, 1.029627653798256e+00
30, 7.790099978450000e-01, -3.257023630108390e-02, 7.920002942618765e-01, -4.642850574511687e-01, 1.012566796422558e+00
31, 7.657799720760000e-01, -3.322199667717120e-02, 8.087403397094622e-01, -4.269188845770932e-01, 9.943753553243545e-01
32, 7.522799968720000e-01, -3.378603406363243e-02, 8.246170335620289e-01, -3.914798357990427e-01, 9.775202645710197e-01
33, 7.385200262070000e-01, -3.427911731832168e-02, 8.386204023352867e-01, -3.602223162158780e-01, 9.627472020637100e-01
