SENS_AOA=2.41336093000436e-05
"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
12, -2.221320601582611e-02, 1.709935800323787e-01, -1.569325663256858e-01, -2.770842882403706e-01, 4.378427407506975e-02, 9.584699869160000e-01, -1.198184228927889e-02
13, -7.526274440431603e-02, 2.573963128406132e-01, -2.580807185596748e-01, -2.229010128966606e-01, 6.575735069165103e-02, 9.519400000570000e-01, -1.343624610688767e-02
14, -3.363856751909929e-02, 2.643373931542332e-01, -2.758426884759538e-01, -1.564114255512808e-01, 6.753013315957529e-02, 9.449599981310000e-01, -1.459384979515302e-02
15, 2.718542261222140e-02, 1.883793887232986e-01, -2.007711617388347e-01, -1.075847925123413e-01, 4.789628320872735e-02, 9.375399947170000e-01, -1.550836728832963e-02
16, 3.066564878747588e-02, 9.759170553102318e-02, -1.022954934725839e-01, -8.592718999499616e-02, 2.446981933729923e-02, 9.296900033950000e-01, -1.629171946288662e-02
17, 7.807569856597816e-03, 4.224158624963709e-02, -3.938274942056358e-02, -8.205899248528960e-02, 1.047317032500042e-02, 9.214000105860000e-01, -1.707370575196125e-02
18, -6.292175683637237e-04, 1.952038896822516e-02, -1.199649991233208e-02, -8.892906056273851e-02, 4.790207688159569e-03, 9.126999974250000e-01, -1.795851952343206e-02
19, 1.423438448657209e-03, 1.611926783603816e-02, -6.209096920873097e-03, -1.017894522419678e-01, 3.876735412115389e-03, 9.035800099370001e-01, -1.900987121617177e-02
20, 2.195535188847652e-03, 2.743770911438670e-02, -1.744131379617905e-02, -1.155149828635292e-01, 6.713173318417100e-03, 8.940600156780000e-01, -2.023905703044751e-02
21, 3.128361836544154e-04, 5.143144469613355e-02, -4.343466876787287e-02, -1.265251908378457e-01, 1.280517622598229e-02, 8.841500282290000e-01, -2.161761215836063e-02
22, -1.782580123882378e-03, 8.498308972013868e-02, -8.034756167393500e-02, -1.329131187418907e-01, 2.134570392468538e-02, 8.738499879840000e-01, -2.309311713374202e-02
23, 1.793426668561653e-03, 1.245794062841200e-01, -1.238723590743259e-01, -1.338777552289720e-01, 3.141702981928102e-02, 8.631799817090000e-01, -2.460051677213750e-02
24, 1.466212048561031e-02, 1.669737444741003e-01, -1.700880574659664e-01, -1.295259178356808e-01, 4.220525835011539e-02, 8.521599769590000e-01, -2.607776279601348e-02
25, 2.081948198974831e-02, 2.103173980511822e-01, -2.165725132032935e-01, -1.207702232891513e-01, 5.322951347438988e-02, 8.407700061800000e-01, -2.747897941673623e-02
26, 4.291995032726155e-04, 2.540936992874168e-01, -2.625084262604429e-01, -1.086509117116539e-01, 6.428067736270371e-02, 8.290500044819999e-01, -2.876540430922572e-02
27, -3.113021736697476e-02, 2.950577965703508e-01, -3.048212337236852e-01, -9.387689980734359e-02, 7.450020147409279e-02, 8.170099854470000e-01, -2.991790199731248e-02
28, -4.132144339670424e-02, 3.240499985795027e-01, -3.348553722754391e-01, -7.749988996635698e-02, 8.155600423249469e-02, 8.046399950980000e-01, -3.093250883778112e-02
29, -2.127689202156071e-02, 3.292970151885031e-01, -3.411435510045516e-01, -6.138531693561637e-02, 8.260981637529387e-02, 7.919700145720000e-01, -3.181243586568591e-02
30, 7.751739837183381e-03, 3.073450025489539e-01, -3.199455709560832e-01, -4.740345476264739e-02, 7.697865751056469e-02, 7.790099978450000e-01, -3.257023630108390e-02
31, 2.118275254885432e-02, 2.696134419503838e-01, -2.822816293184535e-01, -3.618085518697483e-02, 6.755473596203433e-02, 7.657799720760000e-01, -3.322199667717120e-02
32, 1.586232895201538e-02, 2.329686352158235e-01, -2.451513040785420e-01, -2.708630909235556e-02, 5.846036618727581e-02, 7.522799968720000e-01, -3.378603406363243e-02
33, 5.019376900572770e-03, 2.062186286598910e-01, -2.177836093695968e-01, -1.956820530939027e-02, 5.183793754856358e-02, 7.385200262070000e-01, -3.427911731832168e-02
34, -8.179291533355770e-04, 1.882106716417367e-01, -1.991935494359417e-01, -1.352683796052873e-02, 4.734181872318498e-02, 7.245299816130000e-01, -3.471514149924686e-02
35, -9.509278132507932e-04, 1.744603482390350e-01, -1.848706291450445e-01, -8.944057251812536e-03, 4.388112886776269e-02, 7.103199958800001e-01, -3.510580873946082e-02
36, 5.525479373207909e-04, 1.622474094190027e-01, -1.720389264360548e-01, -5.436102338254705e-03, 4.080136412271669e-02, 6.958900094030001e-01, -3.545993504306980e-02
37, 1.039678132146425e-03, 1.512009833983680e-01, -1.603622036849279e-01, -2.586495970306876e-03, 3.802256077845012e-02, 6.812700033190000e-01, -3.578289021042860e-02
38, 6.634006307701579e-04, 1.415050686429830e-01, -1.500607544211273e-01, -8.524908469650749e-05, 3.558797228855543e-02, 6.664699912070000e-01, -3.607854444372342e-02
39, 2.635146718120973e-04, 1.329770061564212e-01, -1.409614386553203e-01, 2.135605421986905e-03, 3.344439769294787e-02, 6.514999866490000e-01, -3.634948614824009e-02
40, 2.007547238176867e-04, 1.250871030364890e-01, -1.325027841054097e-01, 4.108542511407106e-03, 3.146228603800070e-02, 6.363800168040000e-01, -3.659764570767755e-02
41, 2.443913525013898e-04, 1.175150077440314e-01, -1.243476384228555e-01, 5.785487266144520e-03, 2.955733587761217e-02, 6.211299896240000e-01, -3.682517313294061e-02
42, 2.892745577224307e-04, 1.101236732858945e-01, -1.163484274111041e-01, 7.162019641592937e-03, 2.770064602125726e-02, 6.057599782940000e-01, -3.703502537975407e-02
43, 2.883144843597821e-04, 1.029709149854952e-01, -1.085729937910999e-01, 8.166325490871686e-03, 2.590247320931620e-02, 5.902799963950000e-01, -3.723104829728825e-02
44, 3.139220504494881e-04, 9.611390236790315e-02, -1.010839159088474e-01, 8.777294647413038e-03, 2.418131095622163e-02, 5.747100114820000e-01, -3.741791827923503e-02
45, 3.269385874339252e-04, 8.970622394698737e-02, -9.405776561167539e-02, 8.940338268927742e-03, 2.257234695091238e-02, 5.590599775310000e-01, -3.760125772355016e-02
46, 3.405974327441408e-04, 8.389422470903633e-02, -8.765635211747526e-02, 8.659417043316220e-03, 2.111348417292366e-02, 5.433599948880000e-01, -3.778698134025190e-02
47, 3.264583634948545e-04, 7.885629759730362e-02, -8.209083078841709e-02, 7.939321293837617e-03, 1.985181244444056e-02, 5.276100039480000e-01, -3.798150138035801e-02
48, 2.980880803659450e-04, 7.475976913809311e-02, -7.754892799580020e-02, 6.823086389801617e-03, 1.882658820987865e-02, 5.118399858470000e-01, -3.819057444100818e-02
49, 2.540948449011668e-04, 7.175868233684324e-02, -7.421255676087687e-02, 5.368589126709321e-03, 1.807914053535829e-02, 4.960500001910000e-01, -3.841963263572674e-02
50, 2.224318969144162e-04, 6.998234813708046e-02, -7.223083038644317e-02, 3.654285047587487e-03, 1.763794210609088e-02, 4.802699983120000e-01, -3.867260004534635e-02
51, 1.898093890002428e-04, 6.952136283077202e-02, -7.171287575677383e-02, 1.766845405400283e-03, 1.752915640197587e-02, 4.645099937920000e-01, -3.895227788139623e-02
52, 1.714231103634194e-04, 7.043170164410052e-02, -7.272149391048711e-02, -1.960435963765213e-04, 1.776597494000583e-02, 4.487800002100000e-01, -3.925988926405756e-02
53, 1.584196073271829e-04, 7.274210265475721e-02, -7.529032401894711e-02, -2.125704395650989e-03, 1.835901426636613e-02, 4.331099987030000e-01, -3.959452378357081e-02
54, 1.524404461811418e-04, 7.649302358509391e-02, -7.945667821017169e-02, -3.926060296318534e-03, 1.931269881727095e-02, 4.174999892710000e-01, -3.995414361208518e-02
55, 1.784437748263390e-04, 8.165896942726304e-02, -8.518855147964424e-02, -5.480634355791035e-03, 2.062961518280254e-02, 4.019699990750000e-01, -4.033463218363991e-02
56, 2.253719143843453e-04, 8.824640374783568e-02, -9.247645396814905e-02, -6.700094353473196e-03, 2.230083732611541e-02, 3.865399956700000e-01, -4.073032468348752e-02
57, 2.698265797248398e-04, 9.619626775810605e-02, -1.012452200613378e-01, -7.478382534117775e-03, 2.432167030511075e-02, 3.712300062180000e-01, -4.113422802277373e-02
58, 2.156497380543528e-04, 1.054935015238015e-01, -1.114561906963666e-01, -7.738746323289825e-03, 2.667808000967562e-02, 3.560400009160000e-01, -4.153882577222989e-02
59, 8.581829696028886e-05, 1.160681994174652e-01, -1.230175249957956e-01, -7.382688096190932e-03, 2.936330766391745e-02, 3.409900069240000e-01, -4.193527416291244e-02
60, 1.079773147901342e-04, 1.278984602610765e-01, -1.358774840379277e-01, -6.350955263124410e-03, 3.235924694168392e-02, 3.261100053790000e-01, -4.231395532087105e-02
61, 6.708868766860918e-04, 1.408760210943945e-01, -1.499039144688809e-01, -4.559079254674843e-03, 3.565411120688974e-02, 3.113999962810000e-01, -4.266577760730283e-02
62, 1.385613693768830e-03, 1.549919118603938e-01, -1.650493340393719e-01, -1.959568469785535e-03, 3.922746099392604e-02, 2.968699932100000e-01, -4.298132180815595e-02
63, 7.360164714396704e-04, 1.701789771761038e-01, -1.812199597228130e-01, 1.520445368383097e-03, 4.308015668984540e-02, 2.825500071050000e-01, -4.325094288581827e-02
64, -2.187738035859859e-03, 1.863995501180021e-01, -1.983383140544976e-01, 5.943585590135627e-03, 4.717942984231925e-02, 2.684499919410000e-01, -4.346583762814847e-02
65, -4.237532439476533e-03, 2.033137129355660e-01, -2.160492269512671e-01, 1.140341602808806e-02, 5.146087862328921e-02, 2.545700073240000e-01, -4.361774326058647e-02
66, 1.035551627604579e-03, 2.204430186658482e-01, -2.338351834289479e-01, 1.791277005815409e-02, 5.578294037813069e-02, 2.409400045870000e-01, -4.369862273628629e-02
67, 1.707985466241815e-02, 2.372554812507364e-01, -2.511367514966127e-01, 2.545797810124504e-02, 6.005162620601059e-02, 2.275699973110000e-01, -4.370140666564250e-02
68, 3.399444873592827e-02, 2.541177121871685e-01, -2.682467003695141e-01, 3.393954186521159e-02, 6.433785209925613e-02, 2.144699990750000e-01, -4.361967600469868e-02
69, 3.127388152028420e-02, 2.723939801410866e-01, -2.864736836101160e-01, 4.347750558357663e-02, 6.903242588788791e-02, 2.016600072380000e-01, -4.344784099647724e-02
70, 1.973232759994596e-03, 2.945394779514688e-01, -3.081349245049048e-01, 5.440537744333113e-02, 7.470299245170738e-02, 1.891400069000000e-01, -4.318078354534895e-02
71, -3.626857742109230e-02, 3.224904285255067e-01, -3.350714615951628e-01, 6.723015772266412e-02, 8.180953260451075e-02, 1.769299954180000e-01, -4.281440216199641e-02
72, -6.044527518318132e-02, 3.550319699127122e-01, -3.660958561014211e-01, 8.242179910220672e-02, 8.993818007571816e-02, 1.650400012730000e-01, -4.234517704328386e-02
73, -5.589717655636402e-02, 3.844044335312556e-01, -3.937688399503847e-01, 9.969684427972364e-02, 9.709894502964804e-02, 1.534900069240000e-01, -4.177081317748955e-02
74, -2.422113151625842e-02, 3.973519749476082e-01, -4.052791051832378e-01, 1.175419850128283e-01, 1.000485736606528e-01, 1.422899961470000e-01, -4.108948994792700e-02
75, 1.519590375702999e-02, 3.842339759722949e-01, -3.911925262516759e-01, 1.338796147162157e-01, 9.652135629307342e-02, 1.314399987460000e-01, -4.029934976315470e-02
76, 3.741787458917464e-02, 3.484242105550633e-01, -3.546176416501582e-01, 1.479536951773770e-01, 8.749777640856282e-02, 1.209499984980000e-01, -3.939970743375686e-02
77, 3.232291866045868e-02, 3.052622304526997e-01, -3.102898155362594e-01, 1.613801316828558e-01, 7.675906234970845e-02, 1.108499988910000e-01, -3.839279208542234e-02
78, 1.173220358811845e-02, 2.695392642801399e-01, -2.725897939278594e-01, 1.765808325528828e-01, 6.788407874168662e-02, 1.011300012470000e-01, -3.727799693834803e-02
79, -4.403193813935143e-03, 2.444968957898614e-01, -2.447401249099811e-01, 1.944546467104782e-01, 6.160465617176001e-02, 9.181000292300000e-02, -3.605858257266648e-02
80, -7.049874697877570e-03, 2.231208457952628e-01, -2.198464827018731e-01, 2.136484045897966e-01, 5.617492164275922e-02, 8.290000259900000e-02, -3.473791426718532e-02
81, -2.156102603978649e-03, 1.981787592318142e-01, -1.906261895031820e-01, 2.323817493345693e-01, 4.983791654117052e-02, 7.440000027400000e-02, -3.331869804340488e-02
82, 1.303409192255264e-03, 1.684988189642364e-01, -1.556920700493498e-01, 2.502827934349707e-01, 4.233113681327794e-02, 6.633000075800000e-02, -3.180794789051141e-02
83, 1.373403279199628e-03, 1.364486589579033e-01, -1.172304739371466e-01, 2.679113919065515e-01, 3.424979174820116e-02, 5.869000032500000e-02, -3.021033642484173e-02
84, 5.673313517820050e-04, 1.034247627309448e-01, -7.650531047126828e-02, 2.855545841762768e-01, 2.594700499163797e-02, 5.149000138000000e-02, -2.853333687495124e-02
85, 5.416524214099859e-04, 6.923401870895274e-02, -3.313496497058031e-02, 3.029367191013300e-01, 1.735481314314385e-02, 4.473999887700000e-02, -2.678569190252143e-02
86, 1.012259865413709e-03, 3.342570273652296e-02, 1.358865275714520e-02, 3.197160943362489e-01, 8.378858476369941e-03, 3.844000026600000e-02, -2.497442812258001e-02
87, 1.400327961513103e-03, -3.916583599143799e-03, 6.387759393671605e-02, 3.357172881559210e-01, -9.661605042111423e-04, 3.260000050100000e-02, -2.310994357669555e-02
88, 1.866939624667492e-03, -4.287182893685404e-02, 1.182156683019454e-01, 3.507532415406125e-01, -1.067045130351077e-02, 2.723000012300000e-02, -2.120379181081119e-02
89, 2.751990522326250e-03, -8.349503624064766e-02, 1.771814334146683e-01, 3.644886226814232e-01, -2.077817249051840e-02, 2.232000045500000e-02, -1.926031419246600e-02
90, 3.999583104640554e-03, -1.262111147230808e-01, 2.419606457307304e-01, 3.764369606177439e-01, -3.127648819977609e-02, 1.789999939500000e-02, -1.729977246957330e-02
91, 5.855941520700246e-03, -1.712666596197418e-01, 3.137052337110352e-01, 3.854795264042245e-01, -4.234927371301010e-02, 1.394999958600000e-02, -1.532099899780312e-02
92, 9.135624870425980e-03, -2.197439829867436e-01, 3.952418038304026e-01, 3.900448065598217e-01, -5.396386047111289e-02, 1.049000024800000e-02, -1.333980174154962e-02
93, 1.346241405499917e-02, -2.714799538814177e-01, 4.877342740283976e-01, 3.866220100512227e-01, -6.631755496506672e-02, 7.519999985000000e-03, -1.136105961459168e-02
94, 1.821333197835581e-02, -3.281930033522868e-01, 5.957334644463791e-01, 3.690206248754567e-01, -7.921750757242448e-02, 5.040000193000000e-03, -9.385472704078242e-03
95, 2.254483542477463e-02, -3.869763563218969e-01, 7.163187556260632e-01, 3.267945809444917e-01, -9.225908413461935e-02, 3.049999941000000e-03, -7.406594531269249e-03
96, 1.601177933695727e-02, -4.409446584104145e-01, 8.442191571165696e-01, 2.415602259354698e-01, -1.046853108904928e-01, 1.560000004000000e-03, -5.420180656785492e-03
97, 3.900416628729160e-02, -4.827677097516068e-01, 9.513048067910657e-01, 1.128277902332687e-01, -1.114773345156378e-01, 5.600000150000000e-04, -3.375718108967345e-03
98, 2.020501209629279e-02, -5.034684223543433e-01, 9.990671669558790e-01, -3.660554978620866e-02, -1.093202878665813e-01, 5.999999800000000e-05, -1.192710711553555e-03
99, -1.232054650678824e-02, -4.845384789903920e-01, 9.914832281364759e-01, -1.387949531522084e-01, -1.064652944600945e-01, 0.000000000000000e+00, 0.000000000000000e+00
100, 6.569669905156655e-02, -4.399822651962440e-01, 9.306654476273802e-01, -2.499609569470848e-01, -1.005784301982868e-01, 5.999999800000000e-05, 1.149995057941757e-03
101, 9.282546623829477e-02, -3.414193596573744e-01, 7.792089527555444e-01, -4.480462162148771e-01, -7.283988785498899e-02, 5.600000150000000e-04, 3.155039602810194e-03
102, 6.219849944413189e-02, -1.892292500462236e-01, 5.182951650861571e-01, -5.938420827510802e-01, -3.597161753725785e-02, 1.560000004000000e-03, 4.940640928665834e-03
103, 4.004245021253287e-02, -4.773714631575943e-02, 2.887515546497026e-01, -6.228797781139834e-01, -5.032238243030976e-03, 3.049999941000000e-03, 6.604489802934955e-03
104, 1.792853665378006e-02, 5.849831895429369e-02, 1.126123733828264e-01, -5.927862367486697e-01, 1.844227565330167e-02, 5.040000193000000e-03, 8.205408669399320e-03
105, 1.035642255677781e-02, 1.312449053860970e-01, -8.642289485105689e-03, -5.414938256452136e-01, 3.455625920190064e-02, 7.519999985000000e-03, 9.759380969811085e-03
106, 7.232741478634509e-03, 1.782674460875838e-01, -8.964588853915303e-02, -4.870423946372455e-01, 4.543214547245306e-02, 1.049000024800000e-02, 1.128238363371823e-02
107, 3.834978792246043e-03, 2.099857846754231e-01, -1.457166525860962e-01, -4.372718997344038e-01, 5.295796762790837e-02, 1.394999958600000e-02, 1.278341232597010e-02
108, 1.237815242712597e-03, 2.327200069871980e-01, -1.861250157506253e-01, -3.940709406230527e-01, 5.853312617739448e-02, 1.789999939500000e-02, 1.426736953911854e-02
109, -8.233049837575608e-05, 2.501181384681693e-01, -2.167002115051216e-01, -3.568185828534303e-01, 6.281493076372080e-02, 2.232000045500000e-02, 1.573032709917870e-02
110, 8.570661145877672e-06, 2.645833324596140e-01, -2.412202897536887e-01, -3.247683119697327e-01, 6.644736773074719e-02, 2.723000012300000e-02, 1.718043636276170e-02
111, 1.019577081816982e-03, 2.775927587476029e-01, -2.620314929862603e-01, -2.970829866330139e-01, 6.971242554384505e-02, 3.260000050100000e-02, 1.860926643304676e-02
112, 1.788017693359776e-03, 2.900875962317913e-01, -2.806930975002281e-01, -2.729990582616789e-01, 7.286684174909924e-02, 3.844000026600000e-02, 2.001969925886182e-02
113, 4.384034961264021e-04, 3.016266548089463e-01, -2.971942074408954e-01, -2.516463280420981e-01, 7.579795145387319e-02, 4.473999887700000e-02, 2.140864381309690e-02
114, -3.014651925908440e-03, 3.107203489522611e-01, -3.103930335391906e-01, -2.320724714141397e-01, 7.813871636356523e-02, 5.149000138000000e-02, 2.277323722846060e-02
115, -6.249750091134988e-03, 3.166494177258973e-01, -3.197971335150939e-01, -2.137294662732409e-01, 7.969221929793985e-02, 5.869000032500000e-02, 2.411262257364798e-02
116, -6.008916298984026e-03, 3.207607021322645e-01, -3.268597319790078e-01, -1.966879507195536e-01, 8.078016672196839e-02, 6.633000075800000e-02, 2.542397978344930e-02
117, -5.596762074615984e-04, 3.261641031511193e-01, -3.347004531417059e-01, -1.813915324246844e-01, 8.215706222384640e-02, 7.440000027400000e-02, 2.670480490901290e-02
118, 8.142909153318594e-03, 3.357225602364001e-01, -3.461806975541941e-01, -1.681655936395494e-01, 8.453861654216868e-02, 8.290000259900000e-02, 2.795431289818618e-02
119, 1.546583756099987e-02, 3.498316767670434e-01, -3.617661432300481e-01, -1.567728586941178e-01, 8.805416297623138e-02, 9.181000292300000e-02, 2.916897192935473e-02
120, 1.694355069811279e-02, 3.658466920344191e-01, -3.789517886744523e-01, -1.465074715547565e-01, 9.207160749936469e-02, 1.011300012470000e-01, 3.034839204199012e-02
121, 1.107497867620326e-02, 3.794182395264421e-01, -3.935679398872953e-01, -1.365365668299045e-01, 9.552311979584070e-02, 1.108499988910000e-01, 3.149096299976150e-02
122, 5.390369349538468e-04, 3.869797289343436e-01, -4.021752778317184e-01, -1.263520614898493e-01, 9.750357331774590e-02, 1.209499984980000e-01, 3.259430383843368e-02
123, -9.776975830001334e-03, 3.875934968278630e-01, -4.038659859841403e-01, -1.159756401586763e-01, 9.774641569207891e-02, 1.314399987460000e-01, 3.365952492020985e-02
124, -1.605375100785979e-02, 3.827394113057244e-01, -4.000785632615443e-01, -1.057476004210366e-01, 9.659569254034979e-02, 1.422899961470000e-01, 3.468374588883222e-02
125, -1.758939360950355e-02, 3.749337006182022e-01, -3.932723847864916e-01, -9.602556804579709e-02, 9.467533174314090e-02, 1.534900069240000e-01, 3.566652949578725e-02
126, -1.616562599651756e-02, 3.662648156839825e-01, -3.854966429263299e-01, -8.698852978915837e-02, 9.251083815087909e-02, 1.650400012730000e-01, 3.660837032134909e-02
127, -1.340101440195414e-02, 3.578261223760230e-01, -3.778454960963210e-01, -7.862356547750317e-02, 9.039492106732849e-02, 1.769299954180000e-01, 3.750893313210479e-02
128, -9.731868357867737e-03, 3.500470026763939e-01, -3.707481136782652e-01, -7.086566614357440e-02, 8.843047760130679e-02, 1.891400069000000e-01, 3.836731247286462e-02
129, -5.040754094678121e-03, 3.430527449252576e-01, -3.643430734404757e-01, -6.366107863471834e-02, 8.666140853322035e-02, 2.016600072380000e-01, 3.918349008061900e-02
130, 2.985918180053338e-04, 3.369506037738568e-01, -3.587449597926068e-01, -5.694628298081941e-02, 8.511733561565558e-02, 2.144699990750000e-01, 3.995687011104886e-02
131, 5.393404844111794e-03, 3.317972129905900e-01, -3.540127111665450e-01, -5.067188608587968e-02, 8.380768542187535e-02, 2.275699973110000e-01, 4.068805953773565e-02
132, 9.271697630814544e-03, 3.275808999253790e-01, -3.501530200970088e-01, -4.476455097237823e-02, 8.274296727033419e-02, 2.409400045870000e-01, 4.137639468186483e-02
133, 1.124522059802668e-02, 3.243637696973931e-01, -3.472271083193911e-01, -3.915967448700947e-02, 8.192203476919044e-02, 2.545700073240000e-01, 4.202167292576798e-02
134, 1.119502791752347e-02, 3.221905056869002e-01, -3.453018233261879e-01, -3.380888477911845e-02, 8.137370755181554e-02, 2.684499919410000e-01, 4.262347391745640e-02
135, 9.738924595591836e-03, 3.212458509064565e-01, -3.445617536622737e-01, -2.863598569563568e-02, 8.112588750496384e-02, 2.825500071050000e-01, 4.318035900678571e-02
136, 7.985548776921108e-03, 3.216884973958115e-01, -3.451832120472627e-01, -2.361085634520619e-02, 8.123222961679827e-02, 2.968699932100000e-01, 4.369188463886124e-02
137, 6.747062221493386e-03, 3.237469750274136e-01, -3.473917787076467e-01, -1.868013398663427e-02, 8.173477432976396e-02, 3.113999962810000e-01, 4.415680134321118e-02
138, 6.058800938701999e-03, 3.273893042777359e-01, -3.511646545017832e-01, -1.381683845601363e-02, 8.263845722455479e-02, 3.261100053790000e-01, 4.457294426321969e-02
139, 5.032095778002378e-03, 3.322170098981199e-01, -3.560991830128830e-01, -8.943589042371181e-03, 8.383632669606826e-02, 3.409900069240000e-01, 4.493850086623468e-02
140, 2.614199411019089e-03, 3.372504513559574e-01, -3.612228130902709e-01, -3.973906453620861e-03, 8.509540293029157e-02, 3.560400009160000e-01, 4.525145030861654e-02
141, -1.469964359201172e-03, 3.412800154717625e-01, -3.653293944400371e-01, 1.200163999257839e-03, 8.611111970096584e-02, 3.712300062180000e-01, 4.550878311095159e-02
142, -6.341969690711099e-03, 3.432598718511570e-01, -3.673755115992208e-01, 6.625120671785612e-03, 8.661623988246556e-02, 3.865399956700000e-01, 4.570755542540712e-02
143, -1.065736109842397e-02, 3.426111030956162e-01, -3.667918946045197e-01, 1.231163286376461e-02, 8.646715653730416e-02, 4.019699990750000e-01, 4.584481144942617e-02
144, -1.329532570603909e-02, 3.392183392353580e-01, -3.634661587768287e-01, 1.824961759545845e-02, 8.562900022082735e-02, 4.174999892710000e-01, 4.591710955773199e-02
145, -1.337389036755772e-02, 3.333130263901766e-01, -3.576304564981810e-01, 2.443816836092469e-02, 8.415954617741149e-02, 4.331099987030000e-01, 4.592096153642510e-02
146, -1.018678706228690e-02, 3.254556810677105e-01, -3.498290013747962e-01, 3.085331627159507e-02, 8.218689458072023e-02, 4.487800002100000e-01, 4.585289350163504e-02
147, -3.844098282854991e-03, 3.165533354126154e-01, -3.409477533872672e-01, 3.744181047003668e-02, 7.993943227080508e-02, 4.645099937920000e-01, 4.570927271334470e-02
148, 3.612567189190448e-03, 3.076347591090009e-01, -3.319860053029843e-01, 4.415701635846062e-02, 7.767319761104195e-02, 4.802699983120000e-01, 4.548668440733453e-02
149, 8.494341106811319e-03, 2.991786253823991e-01, -3.234064318928003e-01, 5.099263416301628e-02, 7.551509927569115e-02, 4.960500001910000e-01, 4.518163374680849e-02
150, 8.468774681107911e-03, 2.908448977743232e-01, -3.148761439797456e-01, 5.800965183787853e-02, 7.340870714545265e-02, 5.118399858470000e-01, 4.479061059129816e-02
151, 4.765630676988515e-03, 2.818372536416817e-01, -3.055761878482480e-01, 6.525285337848237e-02, 7.113149720254847e-02, 5.276100039480000e-01, 4.431078474880458e-02
152, 8.524793333707516e-04, 2.713464456429238e-01, -2.946835203591995e-01, 7.269098678707857e-02, 6.848282092817019e-02, 5.433599948880000e-01, 4.373869372750125e-02
153, -9.556268066273343e-04, 2.591217812797301e-01, -2.819225694040448e-01, 8.023909856086235e-02, 6.539661476002362e-02, 5.590599775310000e-01, 4.307216535226410e-02
154, -1.010759051173528e-03, 2.453762225462748e-01, -2.674912592210191e-01, 8.779473776125295e-02, 6.192539775988438e-02, 5.747100114820000e-01, 4.230827177188554e-02
155, -7.421191186676449e-04, 2.303344840541370e-01, -2.515943313444045e-01, 9.530914971268785e-02, 5.813667447295694e-02, 5.902799963950000e-01, 4.144609706464048e-02
156, -6.549218034530620e-04, 2.141309847224279e-01, -2.343425016532287e-01, 1.026990173059651e-01, 5.405680934866700e-02, 6.057599782940000e-01, 4.048470894910653e-02
157, -4.904880572041616e-04, 1.968695380383673e-01, -2.158214159161715e-01, 1.098606987862614e-01, 4.970718640916216e-02, 6.211299896240000e-01, 3.942499200114801e-02
158, -2.068577951859559e-04, 1.786710509159090e-01, -1.961244664407285e-01, 1.166505420827817e-01, 4.510140621406186e-02, 6.363800168040000e-01, 3.826876689353145e-02
159, 7.255695817742805e-05, 1.596502297528874e-01, -1.753799533771626e-01, 1.229012858851608e-01, 4.030409456949584e-02, 6.514999866490000e-01, 3.701966964831346e-02
