"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.664838886911367e-02, 7.823935314174346e-01, -4.857287245146549e-01, 1.022117243146038e+00
150, 5.118399858470000e-01, 4.624872617832115e-02, 7.886801110937842e-01, -4.716961805942317e-01, 1.015355313090013e+00
151, 5.276100039480000e-01, 4.576967463759055e-02, 7.948782269401700e-01, -4.578611005799778e-01, 1.008747639069449e+00
152, 5.433599948880000e-01, 4.520954695023309e-02, 8.013803108652241e-01, -4.433475203901248e-01, 1.001851227811685e+00
153, 5.590599775310000e-01, 4.456798101898504e-02, 8.086396387071898e-01, -4.271436636000228e-01, 9.941758853740400e-01
154, 5.747100114820000e-01, 4.384385690308466e-02, 8.167392346546479e-01, -4.090642083601609e-01, 9.856133865967733e-01
155, 5.902799963950000e-01, 4.303781850085045e-02, 8.253760199860348e-01, -3.897856696740294e-01, 9.764932171925176e-01
156, 6.057599782940000e-01, 4.215013813762547e-02, 8.342479675129892e-01, -3.699822153727919e-01, 9.671783927397228e-01
157, 6.211299896240000e-01, 4.118219596759217e-02, 8.433743790499875e-01, -3.496107610491351e-01, 9.576143286646255e-01
158, 6.363800168040000e-01, 4.013538707769317e-02, 8.529719592662979e-01, -3.281875909234422e-01, 9.476061336081943e-01
159, 6.514999866490000e-01, 3.901165987025846e-02, 8.631166434229707e-01, -3.055432066451548e-01, 9.370562619691173e-01
160, 6.664699912070000e-01, 3.781436945182123e-02, 8.737376341485240e-01, -2.818356380613303e-01, 9.260562771436389e-01
161, 6.812700033190000e-01, 3.654773020214808e-02, 8.847251284574019e-01, -2.573099811218707e-01, 9.147101239859569e-01
162, 6.958900094030001e-01, 3.521588854066713e-02, 8.960129451591289e-01, -2.321139616983730e-01, 9.030955136737551e-01
163, 7.103199958800001e-01, 3.382365430808994e-02, 9.075878542830881e-01, -2.062771109752498e-01, 8.912234317797798e-01
164, 7.245299816130000e-01, 3.237858892293233e-02, 9.194119945347128e-01, -1.798839407707304e-01, 8.791302881712743e-01
165, 7.385200262070000e-01, 3.088603390320071e-02, 9.314677980249336e-01, -1.529736651229160e-01, 8.668345835107275e-01
166, 7.522799968720000e-01, 2.935293093205452e-02, 9.436913597791003e-01, -1.256889290645082e-01, 8.543901717171809e-01
167, 7.657799720760000e-01, 2.778918052048926e-02, 9.560477860457373e-01, -9.810762043362220e-02, 8.418576321806220e-01
168, 7.790099978450000e-01, 2.620315677826855e-02, 9.684616342686788e-01, -7.039813779312765e-02, 8.292411746833289e-01
169, 7.919700145720000e-01, 2.460250432332688e-02, 9.809052852912130e-01, -4.262213104639952e-02, 8.166414401238615e-01
170, 8.046399950980000e-01, 2.299774556723294e-02, 9.932733021021891e-01, -1.501495066475644e-02, 8.041319302862933e-01
171, 8.170099854470000e-01, 2.139851900538288e-02, 1.005460921265428e+00, 1.218955639604506e-02, 7.917880436318518e-01
172, 8.290500044819999e-01, 1.981717623625118e-02, 1.017360082854960e+00, 3.875018494410724e-02, 7.797564878362240e-01
173, 8.407700061800000e-01, 1.826050934982419e-02, 1.028853646763909e+00, 6.440546152658334e-02, 7.681392378596271e-01
174, 8.521599769590000e-01, 1.673696134017414e-02, 1.039870283172941e+00, 8.899616779674369e-02, 7.570060631416741e-01
