"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.633649522400107e-05	1.193733060861723e+00	7.007071556011401e-01	9.989800448401721e-02	3.426330531158752e+00	1.286598853216687e+00	1.077794437801636e+00	6.397295830729610e-01	4.826882276884414e-01	
1	9.990000128750000e-01	-1.457287085826302e-04	1.179270247510187e+00	7.223851844301390e-01	1.044406430911626e-01	3.390181025484662e+00	1.265720227776262e+00	1.073308031342772e+00	5.931255084291558e-01	5.049186909304493e-01	
2	9.977599978450000e-01	-3.303104030095222e-04	1.173167530964606e+00	7.341334626468293e-01	1.121536367393550e-01	3.375592080448626e+00	1.256212685643754e+00	1.070787123311251e+00	5.719033161690930e-01	5.170220876646455e-01	
3	9.960200190539999e-01	-6.049839458485253e-04	1.171365834180333e+00	7.374486800758947e-01	1.233536452930503e-01	3.371529882405749e+00	1.253159847182902e+00	1.069827897157172e+00	5.650889446046929e-01	5.215674807515892e-01	
4	9.937800168990000e-01	-1.001064519115529e-03	1.170664739416227e+00	7.358449165961682e-01	1.419886070954587e-01	3.369907965106392e+00	1.252012827769120e+00	1.069488800348988e+00	5.625286334132144e-01	5.231664619846278e-01	
5	9.910500049590000e-01	-1.569524652953826e-03	1.168105973504017e+00	7.350185153851249e-01	1.692166157055951e-01	3.363730054695374e+00	1.248088790682730e+00	1.068472226829545e+00	5.537696220596657e-01	5.279404339183704e-01	
6	9.878399968150000e-01	-2.375116746328820e-03	1.159608709973862e+00	7.387430581982397e-01	2.036983349055518e-01	3.342535480564848e+00	1.235732731914621e+00	1.065646300589166e+00	5.261891337379927e-01	5.410329139836334e-01	
7	9.841300249100000e-01	-3.485160675019776e-03	1.142122023971456e+00	7.517215894169056e-01	2.413219639123998e-01	3.298843339671778e+00	1.210385839762443e+00	1.059769284155485e+00	4.696112494697393e-01	5.675105162281258e-01	
8	9.799500107769999e-01	-4.916643682258331e-03	1.112732727453685e+00	7.767620251452808e-01	2.758095791557874e-01	3.225223492293227e+00	1.167970194183556e+00	1.049641270870385e+00	3.749334691597229e-01	6.110786133680208e-01	
9	9.752799868580000e-01	-6.637403835151832e-03	1.070652148270221e+00	8.136711643405913e-01	2.980884468810528e-01	3.119515008006198e+00	1.107533088781761e+00	1.034447173688603e+00	2.400292160307174e-01	6.725576848448028e-01	
10	9.701499938960000e-01	-8.524345877434556e-03	1.015834813426907e+00	8.588330166540614e-01	2.997308606231339e-01	2.981077126864354e+00	1.029523903992525e+00	1.013475705286609e+00	6.590157141188721e-02	7.517484979257930e-01	
11	9.645400047300000e-01	-1.042083851696178e-02	9.393539585535119e-01	9.052226854150548e-01	2.821760622952567e-01	2.785767972900059e+00	9.228880905048311e-01	9.824710718481071e-01	-1.721247979802877e-01	8.606748191837578e-01	
12	9.584699869160000e-01	-1.215204257770333e-02	8.655808062765078e-01	9.385846366139189e-01	2.383911992335496e-01	2.595763239945186e+00	8.216250098257672e-01	9.492181479395019e-01	-3.981584602103410e-01	9.704962448646489e-01	
13	9.519400000570000e-01	-1.360063250378232e-02	8.417720585818115e-01	9.618089350055118e-01	1.828753535174377e-01	2.536542391070935e+00	7.868783869169443e-01	9.347879617703754e-01	-4.757178863461064e-01	1.016682785528671e+00	
14	9.449599981310000e-01	-1.473324147659959e-02	8.621124074587756e-01	9.750963502736798e-01	1.350059771023685e-01	2.591817776485026e+00	8.119212737248189e-01	9.417812186674086e-01	-4.198185854356721e-01	9.944153406608539e-01	
15	9.375399947170000e-01	-1.560647746446234e-02	9.018273477582784e-01	9.738546924743126e-01	1.008633807525599e-01	2.695081598011102e+00	8.654495131739794e-01	9.596620853484593e-01	-3.003359080937959e-01	9.366223349501229e-01	
16	9.296900033950000e-01	-1.633786115950183e-02	9.421400218407271e-01	9.651638113798723e-01	8.560569431554937e-02	2.799287926325444e+00	9.204094418844008e-01	9.769348722561754e-01	-1.776574957937483e-01	8.794078593892201e-01	
17	9.214000105860000e-01	-1.706358761095082e-02	9.706602657057936e-01	9.547225637584561e-01	8.656568277167710e-02	2.872596119104051e+00	9.596851128752024e-01	9.886931059008471e-01	-8.998858733213747e-02	8.394466192997448e-01	
18	9.126999974250000e-01	-1.789381143651114e-02	9.851511555257635e-01	9.461584492108637e-01	9.677122144733219e-02	2.909372073049924e+00	9.801058470766351e-01	9.948786453522093e-01	-4.440659134679674e-02	8.180345799795973e-01	
19	9.035800099370001e-01	-1.889618408785499e-02	9.875144097702357e-01	9.425416004347561e-01	1.103708459555787e-01	2.915131297416810e+00	9.836619870864657e-01	9.960988693981021e-01	-3.646877882485339e-02	8.137653334291368e-01	
20	8.940600156780000e-01	-2.008402545838009e-02	9.801228222500986e-01	9.438983723537721e-01	1.227031872023856e-01	2.896027524785054e+00	9.735361781247176e-01	9.932797768036259e-01	-5.907103097161250e-02	8.235383589658986e-01	
21	8.841500282290000e-01	-2.142895329155655e-02	9.653863765895926e-01	9.491108793495474e-01	1.310387584657761e-01	2.858354779394994e+00	9.531625929317118e-01	9.873379364425430e-01	-1.045477836345719e-01	8.441490442208442e-01	
22	8.738499879840000e-01	-2.287727927653813e-02	9.464563560177396e-01	9.560223235053232e-01	1.335490026724114e-01	2.809812366685700e+00	9.270190855153003e-01	9.794631095466226e-01	-1.629038269747761e-01	8.709755594874408e-01	
23	8.631799817090000e-01	-2.436202005603326e-02	9.249225025710587e-01	9.631907715880205e-01	1.300624765642866e-01	2.754369315259163e+00	8.974813778082225e-01	9.703314335130171e-01	-2.288362102495035e-01	9.015849922221539e-01	
24	8.521599769590000e-01	-2.581898980156254e-02	8.997283382440142e-01	9.699761584739737e-01	1.225304608819942e-01	2.689231615207444e+00	8.632135185015493e-01	9.594157278476633e-01	-3.053269676304704e-01	9.376051951574212e-01	
25	8.407700061800000e-01	-2.720029139810473e-02	8.708738077468432e-01	9.747884206888781e-01	1.123984948970389e-01	2.613920527669921e+00	8.244464186339192e-01	9.466887295266780e-01	-3.918606726921446e-01	9.787134113295862e-01	
26	8.290500044819999e-01	-2.846565295696902e-02	8.449668752588848e-01	9.768315428907203e-01	9.996889639241963e-02	2.545920990371977e+00	7.901479364682217e-01	9.351229729877076e-01	-4.684197846691481e-01	1.015649986542349e+00	
27	8.170099854470000e-01	-2.959487666857113e-02	8.307313790187175e-01	9.775688261025368e-01	8.613178087456499e-02	2.508378611947033e+00	7.714932249576943e-01	9.286915655804446e-01	-5.100597657194322e-01	1.036015312927466e+00	
28	8.046399950980000e-01	-3.058339473195090e-02	8.293592897124822e-01	9.781995388282538e-01	7.263530482050831e-02	2.504604291523751e+00	7.698191813332077e-01	9.282095117064219e-01	-5.137964702383757e-01	1.037508597535896e+00	
29	7.919700145720000e-01	-3.143433989457425e-02	8.369584925794411e-01	9.789113442636498e-01	6.053009743090582e-02	2.524520875497247e+00	7.799447856012173e-01	9.318798871345318e-01	-4.911946749972829e-01	1.025945104486550e+00	
30	7.790099978450000e-01	-3.216051341418895e-02	8.488889982928168e-01	9.793635009370046e-01	5.021016088136042e-02	2.555807267028132e+00	7.957505447810411e-01	9.374023534070519e-01	-4.559139625423189e-01	1.008407293499673e+00	
31	7.657799720760000e-01	-3.277854854081279e-02	8.618896125757551e-01	9.793935925196882e-01	4.178003977690174e-02	2.589920395093168e+00	8.129796530660649e-01	9.432526407140206e-01	-4.174561315489623e-01	9.897428750461236e-01	
32	7.522799968720000e-01	-3.330744509673562e-02	8.742684013704913e-01	9.790688653997336e-01	3.513290676086785e-02	2.622380824219294e+00	8.293835650319199e-01	9.486601182563498e-01	-3.808402566251788e-01	9.723632823032725e-01	
33	7.385200262070000e-01	-3.376479109057170e-02	8.851782590357784e-01	9.782944462709383e-01	3.000062152056716e-02	2.650923145375775e+00	8.439247056282709e-01	9.533952026200410e-01	-3.483823535083238e-01	9.570672688383902e-01	
34	7.245299816130000e-01	-3.416540293837959e-02	8.945478950252932e-01	9.773168970081447e-01	2.603827679021619e-02	2.675383459771370e+00	8.564529628687541e-01	9.574143180388772e-01	-3.204174935965312e-01	9.439998280184969e-01	
35	7.103199958800001e-01	-3.452185167076809e-02	9.024815658685573e-01	9.761960285700291e-01	2.297258611231986e-02	2.696046943203026e+00	8.671155303299132e-01	9.608124565906149e-01	-2.966171197993009e-01	9.329010616478236e-01	
36	6.958900094030001e-01	-3.484376456341765e-02	9.092203983311834e-01	9.750616892026676e-01	2.054805024987749e-02	2.713565626103625e+00	8.761991979323689e-01	9.636818526515434e-01	-2.763410760438195e-01	9.234820900177885e-01	
37	6.812700033190000e-01	-3.513732866490629e-02	9.150413702712600e-01	9.739871327132985e-01	1.856873697855531e-02	2.728694064599098e+00	8.840562428255082e-01	9.661380037532442e-01	-2.588030294073477e-01	9.153934477993731e-01	
38	6.664699912070000e-01	-3.540710192888522e-02	9.201385333367401e-01	9.728874304312402e-01	1.690272224054263e-02	2.741903757634859e+00	8.909673492373797e-01	9.682969650302814e-01	-2.433764525951345e-01	9.082525093785844e-01	
39	6.514999866490000e-01	-3.565627023144930e-02	9.247702387960337e-01	9.718382252957440e-01	1.546571933933823e-02	2.753907946807311e+00	8.972510836774373e-01	9.702421704720692e-01	-2.293502596485774e-01	9.018016532025873e-01	
40	6.363800168040000e-01	-3.588727495089129e-02	9.290569316000892e-01	9.707546014241449e-01	1.423261539946026e-02	2.764991476682725e+00	9.030882367353175e-01	9.720483277380577e-01	-2.163209001443807e-01	8.957892688983603e-01	
41	6.211299896240000e-01	-3.610266430947569e-02	9.331494450732679e-01	9.696815904833663e-01	1.321350257916399e-02	2.775574213125609e+00	9.086634755636656e-01	9.737598627541597e-01	-2.038761706168180e-01	8.900785050498015e-01	
42	6.057599782940000e-01	-3.630567702527537e-02	9.370656493961746e-01	9.685635640946932e-01	1.244470438447785e-02	2.785680862219872e+00	9.140152446594568e-01	9.754015049515786e-01	-1.919302574565696e-01	8.845822615932625e-01	
43	5.902799963950000e-01	-3.650034256848647e-02	9.408396400933332e-01	9.674543296897525e-01	1.196917814299149e-02	2.795423156872686e+00	9.191744284820993e-01	9.769724715158850e-01	-1.804142221381712e-01	8.793118355054375e-01	
44	5.747100114820000e-01	-3.669142201812070e-02	9.443998343225818e-01	9.663337952356943e-01	1.183455815688949e-02	2.804596975594700e+00	9.240536940023841e-01	9.784560102821368e-01	-1.695230044589640e-01	8.743174816988538e-01	
45	5.590599775310000e-01	-3.688452636560119e-02	9.477035205981931e-01	9.652688088158816e-01	1.206532536164440e-02	2.813112008441427e+00	9.285821499001536e-01	9.798234676959205e-01	-1.594148439728713e-01	8.697045980068959e-01	
46	5.433599948880000e-01	-3.708545143860741e-02	9.506312887105491e-01	9.642686761559744e-01	1.267970523100203e-02	2.820646309724605e+00	9.326043589608138e-01	9.810368857370694e-01	-1.504366987481834e-01	8.655991323763405e-01	
47	5.276100039480000e-01	-3.730042954561470e-02	9.531150055567408e-01	9.634064163242698e-01	1.365878298675557e-02	2.827040688101913e+00	9.360153372731198e-01	9.820591762967446e-01	-1.428229078725004e-01	8.621344981615429e-01	
48	5.118399858470000e-01	-3.753492552027457e-02	9.550573822226747e-01	9.626985780538148e-01	1.497428578246190e-02	2.832035030253506e+00	9.386868740515137e-01	9.828591365546412e-01	-1.368596561350140e-01	8.594165995361652e-01	
49	4.960500001910000e-01	-3.779405240783186e-02	9.563838282665962e-01	9.622124886238436e-01	1.657238845182142e-02	2.835453832745799e+00	9.405087649166878e-01	9.834009496180199e-01	-1.327929354538219e-01	8.575784136016726e-01	
