"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.632896519016437e-05	1.144436545924888e+00	7.933253884745674e-01	1.106921177311896e-01	3.306557253824364e+00	1.210494724705820e+00	1.057721137109920e+00	4.698542962183492e-01	5.751709115476403e-01	
1	9.990000128750000e-01	-1.452537504052920e-04	1.120952307803262e+00	8.111422328346577e-01	1.160084085707081e-01	3.246245356981756e+00	1.178705415114061e+00	1.051521466978357e+00	3.988960158796005e-01	6.024674278242464e-01	
2	9.977599978450000e-01	-3.251111630156300e-04	1.107316723129302e+00	8.288259183474773e-01	1.193000942828480e-01	3.212697051896642e+00	1.158433047101618e+00	1.046162333598521e+00	3.536451944232549e-01	6.248573258135977e-01	
3	9.960200190539999e-01	-5.769983605901485e-04	1.096403679568045e+00	8.420538401019159e-01	1.211115811390193e-01	3.185736234406898e+00	1.142276935229664e+00	1.041839749826170e+00	3.175824447090709e-01	6.424674492527649e-01	
4	9.937800168990000e-01	-9.004365425509819e-04	1.087247151321946e+00	8.519700495025211e-01	1.225739960402642e-01	3.162977937249193e+00	1.128906182319324e+00	1.038316063598535e+00	2.877370141056336e-01	6.566229774054907e-01	
5	9.910500049590000e-01	-1.293363843462116e-03	1.079405226195588e+00	8.603103657934102e-01	1.234365280443449e-01	3.143500770698350e+00	1.117439803435469e+00	1.035236606528149e+00	2.621424183827440e-01	6.688237183834155e-01	
6	9.878399968150000e-01	-1.753609743384430e-03	1.072230657214764e+00	8.672611342974198e-01	1.239682375628055e-01	3.125569633927462e+00	1.107066492939688e+00	1.032489124882340e+00	2.389877074546604e-01	6.795900940561036e-01	
7	9.841300249100000e-01	-2.283176811071472e-03	1.065676511917424e+00	8.734549313999483e-01	1.242907871421099e-01	3.109175673442078e+00	1.097589970477345e+00	1.029946665993887e+00	2.178347555297886e-01	6.894404239288631e-01	
8	9.799500107769999e-01	-2.876826092032643e-03	1.059562751072448e+00	8.790199039081615e-01	1.244357751118781e-01	3.093873317655739e+00	1.088778477427073e+00	1.027573379986277e+00	1.981662442568604e-01	6.985703399424248e-01	
9	9.752799868580000e-01	-3.536324145770189e-03	1.053788704266274e+00	8.841312386078753e-01	1.244342695030361e-01	3.079413402255333e+00	1.080469008743168e+00	1.025318457456299e+00	1.796183230874278e-01	7.071785115030954e-01	
