"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.271106489509372e+00, 6.051484140834207e-01, 4.600926025117550e-01
0, 9.997500181200000e-01, -3.633564233864456e-05, 1.285323682977442e+00, 6.368832209317901e-01, 4.931869266629645e-01
1, 9.990000128750000e-01, -1.456749386125847e-04, 1.262663208896545e+00, 5.863018055726462e-01, 5.165210134832718e-01
2, 9.977599978450000e-01, -3.297223231748703e-04, 1.251832845834248e+00, 5.621268880228760e-01, 5.298793813846234e-01
3, 9.960200190539999e-01, -6.018231430005340e-04, 1.247525914016152e+00, 5.525132009289114e-01, 5.357351446901011e-01
4, 9.937800168990000e-01, -9.897246068761201e-04, 1.245424055377134e+00, 5.478215521811034e-01, 5.383815741040563e-01
5, 9.910500049590000e-01, -1.538506305602146e-03, 1.241026282013475e+00, 5.380050937800775e-01, 5.436001889422244e-01
6, 9.878399968150000e-01, -2.305640297420249e-03, 1.228945594982837e+00, 5.110392745152601e-01, 5.562566650527888e-01
7, 9.841300249100000e-01, -3.351705838331074e-03, 1.204937761391609e+00, 4.574503602491268e-01, 5.810890349335157e-01
8, 9.799500107769999e-01, -4.692333448719942e-03, 1.165464653399694e+00, 3.693407441957465e-01, 6.214034648595514e-01
9, 9.752799868580000e-01, -6.301027046340534e-03, 1.109917671417322e+00, 2.453519451279509e-01, 6.778444515306244e-01
10, 9.701499938960000e-01, -8.070318076139742e-03, 1.039211653995787e+00, 8.752601338345405e-02, 7.497215163251041e-01
11, 9.645400047300000e-01, -9.864148659399644e-03, 9.528033898651009e-01, -1.053495761939711e-01, 8.378773666613263e-01
12, 9.584699869160000e-01, -1.152930880021684e-02, 8.757998214284385e-01, -2.772325414543784e-01, 9.194139279108476e-01
13, 9.519400000570000e-01, -1.296318579663412e-02, 8.442497799553257e-01, -3.476567411711480e-01, 9.574509557659102e-01
14, 9.449599981310000e-01, -1.413621273665813e-02, 8.575527750174681e-01, -3.179625557645802e-01, 9.462686485388992e-01
15, 9.375399947170000e-01, -1.509725889097927e-02, 8.950205592446983e-01, -2.343291088287985e-01, 9.066952953308499e-01
16, 9.296900033950000e-01, -1.594800883650218e-02, 9.360966015216400e-01, -1.426415144606250e-01, 8.639442669040126e-01
17, 9.214000105860000e-01, -1.680637065441905e-02, 9.664059939338160e-01, -7.498662068344646e-02, 8.329457341764694e-01
18, 9.126999974250000e-01, -1.776567435443946e-02, 9.815231820110795e-01, -4.124289729669763e-02, 8.170613102428655e-01
19, 9.035800099370001e-01, -1.888252248487025e-02, 9.822179947987819e-01, -3.969197589557609e-02, 8.158107571062458e-01
20, 8.940600156780000e-01, -2.016482306117354e-02, 9.707822590685373e-01, -6.521817172201491e-02, 8.270295104158842e-01
21, 8.841500282290000e-01, -2.158424129324903e-02, 9.502801963329545e-01, -1.109817046139409e-01, 8.477401956171952e-01
22, 8.738499879840000e-01, -2.309082788355094e-02, 9.241627309987726e-01, -1.692796183063113e-01, 8.744747094424951e-01
23, 8.631799817090000e-01, -2.462307452082654e-02, 8.950633504475989e-01, -2.342335927508954e-01, 9.046305055912544e-01
24, 8.521599769590000e-01, -2.612269640702718e-02, 8.629826040293145e-01, -3.058424017202802e-01, 9.382450737858418e-01
25, 8.407700061800000e-01, -2.754721895369299e-02, 8.281761243571198e-01, -3.835354367028575e-01, 9.751471165020243e-01
26, 8.290500044819999e-01, -2.886038916344260e-02, 7.974083335698056e-01, -4.522135411388269e-01, 1.008134037548455e+00
27, 8.170099854470000e-01, -3.004475310296549e-02, 7.790614750641141e-01, -4.931663503033168e-01, 1.028022865806235e+00
28, 8.046399950980000e-01, -3.109724818271802e-02, 7.751795218698797e-01, -5.018314243975900e-01, 1.031962976653696e+00
29, 7.919700145720000e-01, -3.202114643734536e-02, 7.821104952203525e-01, -4.863605017402847e-01, 1.023923526338678e+00
30, 7.790099978450000e-01, -3.282853342570170e-02, 7.947857663226974e-01, -4.580674858868362e-01, 1.009813812090161e+00
31, 7.657799720760000e-01, -3.353456059978477e-02, 8.092719027595774e-01, -4.257323599116576e-01, 9.940322525858800e-01
32, 7.522799968720000e-01, -3.415640449557214e-02, 8.233242742095856e-01, -3.943654593536035e-01, 9.790729729677847e-01
33, 7.385200262070000e-01, -3.470948779256972e-02, 8.358144867151696e-01, -3.664855207250680e-01, 9.658707793150272e-01
34, 7.245299816130000e-01, -3.520619854093768e-02, 8.465158085584530e-01, -3.425986416105960e-01, 9.546604723976123e-01
35, 7.103199958800001e-01, -3.565682505099237e-02, 8.555482865673474e-01, -3.224368603407425e-01, 9.452138146438447e-01
36, 6.958900094030001e-01, -3.606887285103003e-02, 8.631986976980505e-01, -3.053600497811373e-01, 9.372441302114418e-01
37, 6.812700033190000e-01, -3.644638313307916e-02, 8.698276470425365e-01, -2.905632878514811e-01, 9.303841565258899e-01
38, 6.664699912070000e-01, -3.679211538897041e-02, 8.757468738240555e-01, -2.773507280713047e-01, 9.242325926943126e-01
39, 6.514999866490000e-01, -3.710769477093345e-02, 8.812764894050044e-01, -2.650078361495439e-01, 9.185208993091418e-01
40, 6.363800168040000e-01, -3.739422094842551e-02, 8.866192103890144e-01, -2.530821196673786e-01, 9.129827621219631e-01
41, 6.211299896240000e-01, -3.765319147213111e-02, 8.919398568619769e-01, -2.412056766473731e-01, 9.074975864397993e-01
42, 6.057599782940000e-01, -3.788710218814821e-02, 8.972778877080613e-01, -2.292904292230775e-01, 9.019822371048934e-01
43, 5.902799963950000e-01, -3.809949226212079e-02, 9.026277930576903e-01, -2.173486762105128e-01, 8.964824207324106e-01
44, 5.747100114820000e-01, -3.829487544084082e-02, 9.078901253259630e-01, -2.056023988259754e-01, 8.910666058748457e-01
45, 5.590599775310000e-01, -3.847886785692400e-02, 9.129483072049861e-01, -1.943118142745846e-01, 8.858859149728883e-01
46, 5.433599948880000e-01, -3.865752028225110e-02, 9.176440142986509e-01, -1.838303252262256e-01, 8.810718311625970e-01
47, 5.276100039480000e-01, -3.883750186799873e-02, 9.218345682268645e-01, -1.744764102078918e-01, 8.767967536980693e-01
48, 5.118399858470000e-01, -3.902496134306675e-02, 9.253683200940496e-01, -1.665885712186394e-01, 8.731882681866707e-01
49, 4.960500001910000e-01, -3.922579160686677e-02, 9.281218168668148e-01, -1.604423730651455e-01, 8.703898872956988e-01
50, 4.802699983120000e-01, -3.944451460799899e-02, 9.299741115768299e-01, -1.563077866588619e-01, 8.684997082882380e-01
51, 4.645099937920000e-01, -3.968457487533269e-02, 9.308444818361165e-01, -1.543649959015258e-01, 8.676250226379112e-01
52, 4.487800002100000e-01, -3.994789639734168e-02, 9.306706776983175e-01, -1.547529515662557e-01, 8.678074358276391e-01
53, 4.331099987030000e-01, -4.023438030647612e-02, 9.294243045168167e-01, -1.575350345606771e-01, 8.690899562886961e-01
54, 4.174999892710000e-01, -4.054275096231195e-02, 9.270891700118136e-01, -1.627473883664876e-01, 8.714809938798836e-01
55, 4.019699990750000e-01, -4.086973982212459e-02, 9.236754591380537e-01, -1.703672787097015e-01, 8.749840697737092e-01
56, 3.865399956700000e-01, -4.121054751365533e-02, 9.192063825690437e-01, -1.803428960512417e-01, 8.795685316946835e-01
57, 3.712300062180000e-01, -4.155904962686077e-02, 9.137261117484379e-01, -1.925756434186655e-01, 8.852005823859473e-01
58, 3.560400009160000e-01, -4.190851451055363e-02, 9.072997093039595e-01, -2.069202917322332e-01, 8.918133418109064e-01
59, 3.409900069240000e-01, -4.225093429571818e-02, 9.000001219111186e-01, -2.232140135912532e-01, 8.993294901585217e-01
60, 3.261100053790000e-01, -4.257752835980570e-02, 8.919245110013898e-01, -2.412399308004692e-01, 9.076786216518838e-01
61, 3.113999962810000e-01, -4.287989164956660e-02, 8.831090464002295e-01, -2.609173071423450e-01, 9.168046099695109e-01
62, 2.968699932100000e-01, -4.314927786657333e-02, 8.735412238193310e-01, -2.822740539747077e-01, 9.267676310945533e-01
