"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.664960745033377e-02, 7.823501721753158e-01, -4.858255085372416e-01, 1.022164082999533e+00
150, 5.118399858470000e-01, 4.625017874917271e-02, 7.886892593543121e-01, -4.716757603698390e-01, 1.015342326561774e+00
151, 5.276100039480000e-01, 4.577135175672591e-02, 7.948968219287833e-01, -4.578195939089659e-01, 1.008723380094867e+00
152, 5.433599948880000e-01, 4.521143765439016e-02, 8.013784533463331e-01, -4.433516666376494e-01, 1.001849551947595e+00
153, 5.590599775310000e-01, 4.457007251094586e-02, 8.086094094050529e-01, -4.272111397208641e-01, 9.942055349806330e-01
154, 5.747100114820000e-01, 4.384613508776488e-02, 8.166904526947162e-01, -4.091730966635800e-01, 9.856637591214212e-01
155, 5.902799963950000e-01, 4.304026779051772e-02, 8.253221038330665e-01, -3.899060182297623e-01, 9.765494132764397e-01
156, 6.057599782940000e-01, 4.215274191077886e-02, 8.341966500324297e-01, -3.700967633204694e-01, 9.672318150399050e-01
157, 6.211299896240000e-01, 4.118493670045775e-02, 8.433267411337273e-01, -3.497170956836445e-01, 9.576635558598288e-01
158, 6.363800168040000e-01, 4.013824669328443e-02, 8.529264786380369e-01, -3.282891101829533e-01, 9.476528135091092e-01
159, 6.514999866490000e-01, 3.901461998180621e-02, 8.630724073324405e-01, -3.056419479186596e-01, 9.371014067865866e-01
160, 6.664699912070000e-01, 3.781741156070054e-02, 8.736949108700783e-01, -2.819310025221466e-01, 9.260996809615363e-01
161, 6.812700033190000e-01, 3.655083598425159e-02, 8.846843527667381e-01, -2.574009982885311e-01, 9.147513447404330e-01
162, 6.958900094030001e-01, 3.521904014511353e-02, 8.959741456537986e-01, -2.322005677370566e-01, 9.031345573999191e-01
163, 7.103199958800001e-01, 3.382683456058812e-02, 9.075508210266466e-01, -2.063597744940923e-01, 8.912605056496425e-01
164, 7.245299816130000e-01, 3.238178149224726e-02, 9.193766065516408e-01, -1.799629318043733e-01, 8.791655603565541e-01
165, 7.385200262070000e-01, 3.088922349779795e-02, 9.314340288454873e-01, -1.530490427556087e-01, 8.668680842392361e-01
166, 7.522799968720000e-01, 2.935610335880417e-02, 9.436592021645820e-01, -1.257607094540581e-01, 8.544219452305416e-01
167, 7.657799720760000e-01, 2.779232276642500e-02, 9.560171753761640e-01, -9.817594782106241e-02, 8.418877510829877e-01
168, 7.790099978450000e-01, 2.620625697300064e-02, 9.684324859167444e-01, -7.046320107869564e-02, 8.292697479196730e-01
169, 7.919700145720000e-01, 2.460555157857504e-02, 9.808774943492921e-01, -4.268416439890166e-02, 8.166685873066571e-01
170, 8.046399950980000e-01, 2.300072986372232e-02, 9.932467660713969e-01, -1.507418287634610e-02, 8.041577689682942e-01
171, 8.170099854470000e-01, 2.140143092249462e-02, 1.005435537005180e+00, 1.213289510084911e-02, 7.918126994295736e-01
172, 8.290500044819999e-01, 1.982000683492988e-02, 1.017335754995778e+00, 3.869588168700396e-02, 7.797800642214510e-01
173, 8.407700061800000e-01, 1.826324970893509e-02, 1.028830319578210e+00, 6.435339191564837e-02, 7.681617997415271e-01
174, 8.521599769590000e-01, 1.673960259020380e-02, 1.039847943860581e+00, 8.894630326022493e-02, 7.570276320520926e-01
175, 8.631799817090000e-01, 1.525990478217938e-02, 1.050355192711604e+00, 1.123999837312583e-01, 7.464059634996567e-01
176, 8.738499879840000e-01, 1.382463841038525e-02, 1.060422087496046e+00, 1.348707310179597e-01, 7.362031693457102e-01
177, 8.841500282290000e-01, 1.243702478566535e-02, 1.070298239888304e+00, 1.569157140363935e-01, 7.261723984621494e-01
178, 8.940600156780000e-01, 1.109826776671244e-02, 1.080373148119519e+00, 1.794043484810685e-01, 7.158656857341743e-01
179, 9.035800099370001e-01, 9.806678692991502e-03, 1.091197445517298e+00, 2.035657266011114e-01, 7.047395191351508e-01
180, 9.126999974250000e-01, 8.564963541939074e-03, 1.103220547336796e+00, 2.304030074482058e-01, 6.922825346486664e-01
181, 9.214000105860000e-01, 7.384067764049871e-03, 1.116570173573250e+00, 2.602012802974332e-01, 6.783992595371947e-01
182, 9.296900033950000e-01, 6.280551977442769e-03, 1.130691558377233e+00, 2.917222285206089e-01, 6.636694158606721e-01
31, 7.657799720760000e-01, -3.607046919155386e-02, 9.121510765292610e-01, -1.960913470328996e-01, 8.878204487240198e-01
32, 7.522799968720000e-01, -3.753598119795649e-02, 9.052602349277674e-01, -2.114726898933763e-01, 8.948587122205983e-01
33, 7.385200262070000e-01, -3.898111054905155e-02, 8.983548867023348e-01, -2.268864136108599e-01, 9.019269763830813e-01
34, 7.245299816130000e-01, -4.039998589345952e-02, 8.915052099226710e-01, -2.421758707083236e-01, 9.089528899343786e-01
35, 7.103199958800001e-01, -4.178897928483925e-02, 8.847771240897444e-01, -2.571939194425348e-01, 9.158671853060540e-01
36, 6.958900094030001e-01, -4.314552875124226e-02, 8.781912009107138e-01, -2.718946408242996e-01, 9.226590839707388e-01
37, 6.812700033190000e-01, -4.446443807000339e-02, 8.717591680457096e-01, -2.862518570408267e-01, 9.292993337115235e-01
38, 6.664699912070000e-01, -4.574270671253637e-02, 8.654934213273691e-01, -3.002378988228369e-01, 9.357801980019379e-01
39, 6.514999866490000e-01, -4.697755880170244e-02, 8.594111103513864e-01, -3.138144858227983e-01, 9.420936954625535e-01
40, 6.363800168040000e-01, -4.816568375146837e-02, 8.535185117918715e-01, -3.269676076074296e-01, 9.482129217832128e-01
41, 6.211299896240000e-01, -4.930416957717228e-02, 8.478192275807176e-01, -3.396892241501839e-01, 9.541579731492229e-01
42, 6.057599782940000e-01, -5.039116194795929e-02, 8.422992023108022e-01, -3.520107091276736e-01, 9.599155686372650e-01
43, 5.902799963950000e-01, -5.142502287064837e-02, 8.369692482798641e-01, -3.639079279467320e-01, 9.655006262326452e-01
44, 5.747100114820000e-01, -5.240369957288050e-02, 8.318599638052551e-01, -3.753125807918414e-01, 9.708491461727932e-01
45, 5.590599775310000e-01, -5.332603219775180e-02, 8.270270448638174e-01, -3.861003462861219e-01, 9.759320524831501e-01
46, 5.433599948880000e-01, -5.418992727260990e-02, 8.224650863291527e-01, -3.962832894438555e-01, 9.807276244115318e-01
47, 5.276100039480000e-01, -5.499519150147169e-02, 8.180743807316682e-01, -4.060839715810979e-01, 9.853768158005319e-01
48, 5.118399858470000e-01, -5.574018239442215e-02, 8.136723348638976e-01, -4.159099668216573e-01, 9.900394082963037e-01
49, 4.960500001910000e-01, -5.642483954405873e-02, 8.092335644735996e-01, -4.258179364428580e-01, 9.947765151054492e-01
50, 4.802699983120000e-01, -5.704782275004424e-02, 8.050439789493484e-01, -4.351696898452044e-01, 9.992323246224499e-01
51, 4.645099937920000e-01, -5.760873506117491e-02, 8.015622045888472e-01, -4.429415076141804e-01, 1.002930154005680e+00
52, 4.487800002100000e-01, -5.810711027949231e-02, 7.989450099086662e-01, -4.487834600252986e-01, 1.005671605733009e+00
53, 4.331099987030000e-01, -5.854186900454899e-02, 7.967902801899722e-01, -4.535931245759549e-01, 1.007927028908984e+00
54, 4.174999892710000e-01, -5.891277857381600e-02, 7.942041832735911e-01, -4.593656623357342e-01, 1.010680071471031e+00
55, 4.019699990750000e-01, -5.921894768721647e-02, 7.901827555939755e-01, -4.683420634063046e-01, 1.015068631366794e+00
56, 3.865399956700000e-01, -5.945948904453196e-02, 7.840851388293918e-01, -4.819528151129648e-01, 1.021780441005728e+00
57, 3.712300062180000e-01, -5.963351212628139e-02, 7.761253862158684e-01, -4.997201200538653e-01, 1.030590296453579e+00
58, 3.560400009160000e-01, -5.974022365921987e-02, 7.675056899209205e-01, -5.189605135693739e-01, 1.040101088449988e+00
59, 3.409900069240000e-01, -5.977847059532467e-02, 7.598691791490005e-01, -5.360062965424095e-01, 1.048499376130152e+00
60, 3.261100053790000e-01, -5.974715241745741e-02, 7.543465711247672e-01, -5.483335465965018e-01, 1.054543426924859e+00
61, 3.113999962810000e-01, -5.964511081093749e-02, 7.511685162892907e-01, -5.554274189971190e-01, 1.057967720989307e+00
62, 2.968699932100000e-01, -5.947098968565532e-02, 7.499505103633545e-01, -5.581461822246552e-01, 1.059246681112036e+00
63, 2.825500071050000e-01, -5.922369288484262e-02, 7.501379843260622e-01, -5.577277135578970e-01, 1.058968082000723e+00
64, 2.684499919410000e-01, -5.890193508419822e-02, 7.513157373901512e-01, -5.550988004684124e-01, 1.057632776257333e+00
65, 2.545700073240000e-01, -5.850403529178470e-02, 7.532468111452559e-01, -5.507883679793395e-01, 1.055452413339160e+00
66, 2.409400045870000e-01, -5.802913431084788e-02, 7.558541267423490e-01, -5.449684670929711e-01, 1.052555874046117e+00
67, 2.275699973110000e-01, -5.747594861524290e-02, 7.590469907986629e-01, -5.378415383958418e-01, 1.049003584479680e+00
68, 2.144699990750000e-01, -5.684318939239673e-02, 7.627017307241306e-01, -5.296836367764942e-01, 1.044973137653935e+00
69, 2.016600072380000e-01, -5.613017598889961e-02, 7.666869047408545e-01, -5.207881590605925e-01, 1.040575917365111e+00
70, 1.891400069000000e-01, -5.533522984937854e-02, 7.710178872365275e-01, -5.111207874184653e-01, 1.035827203466689e+00
71, 1.769299954180000e-01, -5.445793222622503e-02, 7.759220699257109e-01, -5.001739510586811e-01, 1.030446419054652e+00
72, 1.650400012730000e-01, -5.349744468674842e-02, 7.817167998014255e-01, -4.872392861575324e-01, 1.024117838257445e+00
73, 1.534900069240000e-01, -5.245399315414685e-02, 7.885080436879172e-01, -4.720802596251849e-01, 1.016706633900489e+00
