"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.627855589419498e-02, 7.580698359774136e-01, -5.400226875504160e-01, 1.048830452281757e+00
150, 5.118399858470000e-01, 4.593479195124655e-02, 7.682505673877996e-01, -5.172978406522331e-01, 1.037787125112933e+00
151, 5.276100039480000e-01, 4.551281937854667e-02, 7.824745635928542e-01, -4.855478491230934e-01, 1.022204140177863e+00
152, 5.433599948880000e-01, 4.501022640000814e-02, 7.964469411256384e-01, -4.543595064159857e-01, 1.006854066237098e+00
153, 5.590599775310000e-01, 4.442582225296453e-02, 8.070535299965177e-01, -4.306840848292016e-01, 9.953049658901097e-01
154, 5.747100114820000e-01, 4.375778852163688e-02, 8.145136308449591e-01, -4.140320740067878e-01, 9.873637514193996e-01
155, 5.902799963950000e-01, 4.300599995633661e-02, 8.207680282892257e-01, -4.000713654258355e-01, 9.808450946733503e-01
156, 6.057599782940000e-01, 4.217008715248401e-02, 8.275592019794460e-01, -3.849124955815938e-01, 9.738220638950479e-01
157, 6.211299896240000e-01, 4.125082427923259e-02, 8.356666966055901e-01, -3.668154093625220e-01, 9.653757708062405e-01
158, 6.363800168040000e-01, 4.024911542493501e-02, 8.450705931467717e-01, -3.458245688688132e-01, 9.555688449029873e-01
159, 6.514999866490000e-01, 3.916650653992829e-02, 8.553163568669360e-01, -3.229545605648751e-01, 9.448826267538118e-01
160, 6.664699912070000e-01, 3.800602290751752e-02, 8.660555992912875e-01, -2.989830372962333e-01, 9.337193435452228e-01
161, 6.812700033190000e-01, 3.677165964068280e-02, 8.771743834535134e-01, -2.741643226484076e-01, 9.222031718505285e-01
162, 6.958900094030001e-01, 3.546747442032969e-02, 8.886706207804972e-01, -2.485030786149616e-01, 9.103410721038872e-01
163, 7.103199958800001e-01, 3.409828750184603e-02, 9.005334649154972e-01, -2.220235158136222e-01, 8.981475743956073e-01
164, 7.245299816130000e-01, 3.267174071168271e-02, 9.126837721595722e-01, -1.949022942866692e-01, 8.856949004735625e-01
165, 7.385200262070000e-01, 3.119338875504318e-02, 9.250798570844072e-01, -1.672324618651625e-01, 8.730306569241830e-01
166, 7.522799968720000e-01, 2.967043943762646e-02, 9.376521712527913e-01, -1.391692605964479e-01, 8.602119803333476e-01
167, 7.657799720760000e-01, 2.811310751010747e-02, 9.503641343586132e-01, -1.107943429495241e-01, 8.473032702076783e-01
168, 7.790099978450000e-01, 2.653013906532138e-02, 9.631337542313353e-01, -8.229072716219801e-02, 8.343137463217231e-01
169, 7.919700145720000e-01, 2.492956412458757e-02, 9.759245119753682e-01, -5.373992862641021e-02, 8.213523185840140e-01
170, 8.046399950980000e-01, 2.332228297597275e-02, 9.886243975505640e-01, -2.539196975320542e-02, 8.085001427118911e-01
171, 8.170099854470000e-01, 2.171829211460800e-02, 1.001123220452187e+00, 2.507188509345341e-03, 7.958369961392723e-01
172, 8.290500044819999e-01, 2.013027857249937e-02, 1.013310199115870e+00, 2.971026588363877e-02, 7.835105693239118e-01
173, 8.407700061800000e-01, 1.856531307718882e-02, 1.025069631378089e+00, 5.595899861180664e-02, 7.716238615621382e-01
174, 8.521599769590000e-01, 1.703209655908133e-02, 1.036332271216520e+00, 8.109881967973151e-02, 7.602406219662733e-01
175, 8.631799817090000e-01, 1.554175332930419e-02, 1.047068050151810e+00, 1.050626119460053e-01, 7.493878151034978e-01
176, 8.738499879840000e-01, 1.409502086754932e-02, 1.057346322754647e+00, 1.280051847201935e-01, 7.389709708834021e-01
177, 8.841500282290000e-01, 1.269545672238554e-02, 1.067412916198718e+00, 1.504752593721390e-01, 7.287488771343797e-01
178, 8.940600156780000e-01, 1.134463811813634e-02, 1.077645379444654e+00, 1.733155791175310e-01, 7.182853752591588e-01
179, 9.035800099370001e-01, 1.004119455511992e-02, 1.088578294214780e+00, 1.977194067294200e-01, 7.070548433300572e-01
180, 9.126999974250000e-01, 8.788006715505208e-03, 1.100645923323580e+00, 2.246560788472766e-01, 6.945620279933963e-01
181, 9.214000105860000e-01, 7.595895607134365e-03, 1.113972257393894e+00, 2.544023602542271e-01, 6.807142646402079e-01
182, 9.296900033950000e-01, 6.480827023087971e-03, 1.128022465997284e+00, 2.857644330296517e-01, 6.660703041422157e-01
31, 7.657799720760000e-01, -3.571930858066280e-02, 9.158667022052442e-01, -1.877975397204370e-01, 8.840229400575850e-01
32, 7.522799968720000e-01, -3.718345440236058e-02, 9.090771781328252e-01, -2.029527273820867e-01, 8.909506503434377e-01
33, 7.385200262070000e-01, -3.862859709399963e-02, 9.022740982258292e-01, -2.181381736030599e-01, 8.979067934012964e-01
34, 7.245299816130000e-01, -4.004894603426092e-02, 8.955208235827867e-01, -2.332124473598511e-01, 9.048260746224086e-01
35, 7.103199958800001e-01, -4.144094204798303e-02, 8.888770220962925e-01, -2.480423613922043e-01, 9.116450936623735e-01
36, 6.958900094030001e-01, -4.280208106113215e-02, 8.823609286796958e-01, -2.625872127685361e-01, 9.183566820786159e-01
37, 6.812700033190000e-01, -4.412719557780292e-02, 8.759806170507074e-01, -2.768289797975281e-01, 9.249340978514644e-01
