"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.633243053407555e-05	1.199831816662954e+00	7.195665221401111e-01	1.010183468202432e-01	3.446407903436888e+00	1.290554045622589e+00	1.075612454762166e+00	6.485581375504209e-01	4.935108609084599e-01	
1	9.990000128750000e-01	-1.454724997713020e-04	1.181610418218605e+00	7.459367090279764e-01	1.066658321361269e-01	3.400806757624162e+00	1.264216716699816e+00	1.069909927339460e+00	5.897694569192325e-01	5.210572464915654e-01	
2	9.977599978450000e-01	-3.275092626552095e-04	1.171190718277982e+00	7.640206602309660e-01	1.128617560818091e-01	3.375530358524163e+00	1.248355915224622e+00	1.065886106969919e+00	5.543658821978169e-01	5.398157697384764e-01	
3	9.960200190539999e-01	-5.899373567128669e-04	1.164756812176319e+00	7.748220176392363e-01	1.197602464508135e-01	3.360023981423517e+00	1.238461091934332e+00	1.063278685290794e+00	5.322792230677058e-01	5.517036217004174e-01	
4	9.937800168990000e-01	-9.471317929803740e-04	1.160189216932239e+00	7.807053180834804e-01	1.301786824953823e-01	3.348887604027587e+00	1.231564504564585e+00	1.061520385287734e+00	5.168850548316622e-01	5.596097249509490e-01	
5	9.910500049590000e-01	-1.422198957136232e-03	1.155728723223064e+00	7.854709259593425e-01	1.448022929159495e-01	3.338026282643574e+00	1.224815700374727e+00	1.059777849043152e+00	5.018207597650158e-01	5.673616088049614e-01	
6	9.878399968150000e-01	-2.045752072430749e-03	1.148846962232079e+00	7.912707696362722e-01	1.632844250783033e-01	3.320937152488401e+00	1.214735489379550e+00	1.057351874804506e+00	4.793202887936382e-01	5.780222233538498e-01	
7	9.841300249100000e-01	-2.854138454856173e-03	1.137929537408809e+00	8.009329158089665e-01	1.837109986941155e-01	3.293749777421637e+00	1.198820635236864e+00	1.053510429096262e+00	4.437960607965719e-01	5.946087873065498e-01	
8	9.799500107769999e-01	-3.859693643274131e-03	1.121745404596534e+00	8.159435834108034e-01	2.029323073557451e-01	3.253370671099165e+00	1.175304435359332e+00	1.047746155717091e+00	3.913045432127938e-01	6.188802132753726e-01	
9	9.752799868580000e-01	-5.059582140685362e-03	1.100384001654857e+00	8.363564072444727e-01	2.170242442148362e-01	3.200025982634174e+00	1.144313843232314e+00	1.039922283049727e+00	3.221291143578440e-01	6.507779225552685e-01	
10	9.701499938960000e-01	-6.406965656039569e-03	1.075085074316535e+00	8.604551740498565e-01	2.228023162891406e-01	3.136734777264104e+00	1.107724336577727e+00	1.030359701795639e+00	2.404561084324267e-01	6.883651163676220e-01	
11	9.645400047300000e-01	-7.843335014736259e-03	1.048460420956858e+00	8.849109713382579e-01	2.186881146648272e-01	3.069887095504344e+00	1.069457311336169e+00	1.020026402484653e+00	1.550386413753766e-01	7.275293233452680e-01	
12	9.584699869160000e-01	-9.293305836483629e-03	1.024877866236640e+00	9.060780377456154e-01	2.056471720497897e-01	3.010501867073518e+00	1.035738103953345e+00	1.010596616508642e+00	7.977255346728716e-02	7.621629132644145e-01	
13	9.519400000570000e-01	-1.070148441460387e-02	1.008330393036967e+00	9.215735512545367e-01	1.874751170157683e-01	2.968812681806232e+00	1.012097507317440e+00	1.003735991998741e+00	2.700336454785683e-02	7.867898068402370e-01	
14	9.449599981310000e-01	-1.203989996928696e-02	9.999484374099736e-01	9.308074732285971e-01	1.688997756196409e-01	2.947723724175795e+00	1.000094322931405e+00	1.000145893044054e+00	2.105422575994300e-04	7.995049472339030e-01	
15	9.375399947170000e-01	-1.331294667962155e-02	9.978862787088200e-01	9.347749038302617e-01	1.535915101534782e-01	2.942525476054336e+00	9.971511239190355e-01	9.992632880063894e-01	-6.359098395010074e-03	8.026138695781899e-01	
16	9.296900033950000e-01	-1.454794413352013e-02	9.989941762494812e-01	9.355314836287024e-01	1.431897031597570e-01	2.945268187293672e+00	9.987824161251365e-01	9.997880266678436e-01	-2.717821149248843e-03	8.007663026836829e-01	
17	9.214000105860000e-01	-1.578318780226718e-02	1.000436076666158e+00	9.351722814354956e-01	1.374538464260475e-01	2.948823943465964e+00	1.000919313982075e+00	1.000483026679254e+00	2.052040138560537e-03	7.983156717729729e-01	
18	9.126999974250000e-01	-1.704593743851519e-02	1.000461940989475e+00	9.351570101560613e-01	1.350317972754451e-01	2.948795266185482e+00	1.001050104175872e+00	1.000587891615163e+00	2.343982535428403e-03	7.979455515290993e-01	
19	9.035800099370001e-01	-1.835722960068287e-02	9.984712379851519e-01	9.360975730714837e-01	1.342906885151458e-01	2.943658871316853e+00	9.983271605548937e-01	9.998557019723986e-01	-3.734016618540898e-03	8.005278538062300e-01	
20	8.940600156780000e-01	-1.972070601958633e-02	9.946846807009802e-01	9.380475735009509e-01	1.339341293368753e-01	2.933978955351872e+00	9.930576665043890e-01	9.983642914904005e-01	-1.549628012413174e-02	8.057738164672289e-01	
21	8.841500282290000e-01	-2.113174876731821e-02	9.896598356357041e-01	9.407058791017562e-01	1.331983673627138e-01	2.921156107284904e+00	9.860423176261903e-01	9.963446854371029e-01	-3.115554101296803e-02	8.128484506326559e-01	
22	8.738499879840000e-01	-2.258214521965051e-02	9.839823841511940e-01	9.436966414497862e-01	1.317979802723251e-01	2.906661764487588e+00	9.781219592354662e-01	9.940441769993850e-01	-4.883491242083440e-02	8.208673269538812e-01	
23	8.631799817090000e-01	-2.405978872972531e-02	9.781242331856340e-01	9.467294257068631e-01	1.297607285567872e-01	2.891690686668311e+00	9.699649304036482e-01	9.916582142583138e-01	-6.704256606328533e-02	8.291408663530715e-01	
24	8.521599769590000e-01	-2.555401896463347e-02	9.723631678333019e-01	9.496175642970895e-01	1.272550937966613e-01	2.876944598100497e+00	9.619662084244771e-01	9.893075347228629e-01	-8.489685619536359e-02	8.372505619910406e-01	
25	8.407700061800000e-01	-2.706167924052937e-02	9.668099502119377e-01	9.522953488695208e-01	1.244807446733201e-01	2.862708425174806e+00	9.542781581312669e-01	9.870379984422757e-01	-1.020576827427078e-01	8.450426121539423e-01	
26	8.290500044819999e-01	-2.857352573773815e-02	9.614558012840010e-01	9.547579253350348e-01	1.215713359394563e-01	2.848960034601940e+00	9.468882530007963e-01	9.848484472570138e-01	-1.185530066946512e-01	8.525261323887423e-01	
27	8.170099854470000e-01	-3.008571715097255e-02	9.562539809332830e-01	9.570473683936739e-01	1.186160269490927e-01	2.835587395906744e+00	9.397239925017707e-01	9.827138095515388e-01	-1.345446595942617e-01	8.597909548312248e-01	
28	8.046399950980000e-01	-3.159743320697012e-02	9.511397503479534e-01	9.591741716197427e-01	1.156405761972458e-01	2.822419663127075e+00	9.327006323811718e-01	9.806136606528790e-01	-1.502218027205986e-01	8.669094726213403e-01	
29	7.919700145720000e-01	-3.310302103331356e-02	9.460816425847816e-01	9.611706695956170e-01	1.126326025127317e-01	2.809380476360546e+00	9.257703003807060e-01	9.785310894009285e-01	-1.656912937930671e-01	8.739409619944476e-01	
30	7.790099978450000e-01	-3.459921929281605e-02	9.410636041507520e-01	9.630719008220121e-01	1.095807585261671e-01	2.796436018442916e+00	9.189034340979593e-01	9.764519954283106e-01	-1.810191203170552e-01	8.809342888577055e-01	
31	7.657799720760000e-01	-3.608141086893114e-02	9.360417985197692e-01	9.648700629276101e-01	1.064644546810959e-01	2.783465945526741e+00	9.120473098198159e-01	9.743660072254279e-01	-1.963229691521968e-01	8.879250908171535e-01	
32	7.522799968720000e-01	-3.754703751641388e-02	9.309821867296866e-01	9.665795245028403e-01	1.032722499407926e-01	2.770383254235213e+00	9.051545444105933e-01	9.722576407075850e-01	-2.117086062263543e-01	8.949655243998669e-01	
33	7.385200262070000e-01	-3.899225096188810e-02	9.259012634041168e-01	9.681979324768943e-01	9.999667722090572e-02	2.757231052772216e+00	8.982471507428921e-01	9.701327627963774e-01	-2.271268956631873e-01	9.020360949290226e-01	
34	7.245299816130000e-01	-4.041117846319125e-02	9.208504082960336e-01	9.697126521722133e-01	9.662370894417698e-02	2.744141832631356e+00	8.913954857625923e-01	9.680133469366157e-01	-2.424207907084993e-01	9.090642709245826e-01	
35	7.103199958800001e-01	-4.180019096120551e-02	9.158780980904889e-01	9.711116070547783e-01	9.316825272870534e-02	2.731240901428842e+00	8.846656288055279e-01	9.659207165778551e-01	-2.574427928448038e-01	9.159806314673004e-01	
36	6.958900094030001e-01	-4.315672559777023e-02	9.110030880967592e-01	9.724093021679481e-01	8.962674702688508e-02	2.718581676362783e+00	8.780782090322244e-01	9.638586526272702e-01	-2.721468548387848e-01	9.227743089893762e-01	
