"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.633564233864456e-05	1.194897635815695e+00	7.160151756590368e-01	1.015551147031379e-01	3.432152712284667e+00	1.285323682977442e+00	1.075676814859558e+00	6.368832209317901e-01	4.931869266629645e-01	
1	9.990000128750000e-01	-1.456749386125847e-04	1.179106032259568e+00	7.380600913593729e-01	1.065665969628172e-01	3.392467662270084e+00	1.262663208896545e+00	1.070864853839187e+00	5.863018055726462e-01	5.165210134832718e-01	
2	9.977599978450000e-01	-3.297223231748703e-04	1.172094906777449e+00	7.508438495822641e-01	1.139661692058121e-01	3.375617982007266e+00	1.251832845834248e+00	1.068030275189942e+00	5.621268880228760e-01	5.298793813846234e-01	
3	9.960200190539999e-01	-6.018231430005340e-04	1.169442545805861e+00	7.554744131666070e-01	1.243913483416605e-01	3.369453347231449e+00	1.247525914016152e+00	1.066769734426315e+00	5.525132009289114e-01	5.357351446901011e-01	
4	9.937800168990000e-01	-9.897246068761201e-04	1.168099937770780e+00	7.551816979787264e-01	1.415814052798767e-01	3.366254566459706e+00	1.245424055377134e+00	1.066196491503904e+00	5.478215521811034e-01	5.383815741040563e-01	
5	9.910500049590000e-01	-1.538506305602146e-03	1.165217646388567e+00	7.553042369203297e-01	1.665990961991117e-01	3.359273003888251e+00	1.241026282013475e+00	1.065059635734034e+00	5.380050937800775e-01	5.436001889422244e-01	
6	9.878399968150000e-01	-2.305640297420249e-03	1.156908110525625e+00	7.593424479414058e-01	1.982391921137935e-01	3.338547500621223e+00	1.228945594982837e+00	1.062267248195263e+00	5.110392745152601e-01	5.562566650527888e-01	
7	9.841300249100000e-01	-3.351705838331074e-03	1.140341398381743e+00	7.716278715677087e-01	2.326819707080715e-01	3.297149669952063e+00	1.204937761391609e+00	1.056646512265129e+00	4.574503602491268e-01	5.810890349335157e-01	
8	9.799500107769999e-01	-4.692333448719942e-03	1.113001970558072e+00	7.946875201374363e-01	2.640412408887658e-01	3.228686247157672e+00	1.165464653399694e+00	1.047136199422286e+00	3.693407441957465e-01	6.214034648595514e-01	
9	9.752799868580000e-01	-6.301027046340534e-03	1.074386401258141e+00	8.283771755034176e-01	2.843747919395685e-01	3.131778298170761e+00	1.109917671417322e+00	1.033071221040748e+00	2.453519451279509e-01	6.778444515306244e-01	
10	9.701499938960000e-01	-8.070318076139742e-03	1.024850292337952e+00	8.693357580799350e-01	2.869647098138527e-01	3.006914906511792e+00	1.039211653995787e+00	1.014013131249710e+00	8.752601338345405e-02	7.497215163251041e-01	
11	9.645400047300000e-01	-9.864148659399644e-03	9.632797789523088e-01	9.104877277164491e-01	2.703541080699062e-01	2.850241726197247e+00	9.528033898651009e-01	9.891242510056610e-01	-1.053495761939711e-01	8.378773666613263e-01	
12	9.584699869160000e-01	-1.152930880021684e-02	9.076790180151380e-01	9.416140085877913e-01	2.326831898389456e-01	2.707732535346768e+00	8.757998214284385e-01	9.648783369958128e-01	-2.772325414543784e-01	9.194139279108476e-01	
13	9.519400000570000e-01	-1.296318579663412e-02	8.856669056294155e-01	9.618735897510065e-01	1.855431223350627e-01	2.652378379501590e+00	8.442497799553257e-01	9.532362275130335e-01	-3.476567411711480e-01	9.574509557659102e-01	
14	9.449599981310000e-01	-1.413621273665813e-02	8.963857296328204e-01	9.710920638297896e-01	1.435812196394635e-01	2.681393485982244e+00	8.575527750174681e-01	9.566782989380487e-01	-3.179625557645802e-01	9.462686485388992e-01	
