SENS_AOA=1.30666728884042e-05
"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
143, -1.341492028392984e-02, 3.337412989519676e-01, -3.593798603283430e-01, 1.565013753336206e-02, 8.425863669063048e-02, 4.019699990750000e-01, 4.603012410354011e-02
144, -1.590347178006291e-02, 3.309634617157347e-01, -3.566317967865095e-01, 2.142440700894654e-02, 8.356391812657479e-02, 4.174999892710000e-01, 4.606596649764345e-02
145, -1.546760491742938e-02, 3.258802195244232e-01, -3.515693268275438e-01, 2.742297753527063e-02, 8.229629421928249e-02, 4.331099987030000e-01, 4.603433502852527e-02
146, -1.206577833687532e-02, 3.186384939582099e-01, -3.443330913867718e-01, 3.363130604737381e-02, 8.047960351408597e-02, 4.487800002100000e-01, 4.593222271668473e-02
147, -6.027621355079239e-03, 3.099864632659257e-01, -3.356561170937826e-01, 3.999700016292467e-02, 7.829954654839268e-02, 4.645099937920000e-01, 4.575638778379270e-02
148, 9.105320834611185e-04, 3.009951918630864e-01, -3.265843497913251e-01, 4.647204195933208e-02, 7.602020906830913e-02, 4.802699983120000e-01, 4.550382867601322e-02
149, 5.724083782688852e-03, 2.923152869543212e-01, -3.177514596141400e-01, 5.304841575112087e-02, 7.380975907997338e-02, 4.960500001910000e-01, 4.517137364450405e-02
150, 6.496568448411713e-03, 2.838131589348793e-01, -3.090286394667602e-01, 5.978506948720569e-02, 7.166153736980453e-02, 5.118399858470000e-01, 4.475578517782191e-02
151, 4.108912489022378e-03, 2.748505674960890e-01, -2.997541162161053e-01, 6.672836553154565e-02, 6.939472798991209e-02, 5.276100039480000e-01, 4.425447643667066e-02
152, 1.254747320415329e-03, 2.646919011141521e-01, -2.891776423371629e-01, 7.385837968181728e-02, 6.682759345380770e-02, 5.433599948880000e-01, 4.366412279063443e-02
153, -2.038323917647819e-04, 2.530443750439302e-01, -2.769833064829953e-01, 8.110560290720395e-02, 6.388438115677456e-02, 5.590599775310000e-01, 4.298266363627049e-02
154, -4.889411969357931e-04, 2.400137377240502e-01, -2.632617312480501e-01, 8.837993552925150e-02, 6.059264308338890e-02, 5.747100114820000e-01, 4.220718668168456e-02
155, -5.896371759123638e-04, 2.257384604214689e-01, -2.481330452294674e-01, 9.563909805514598e-02, 5.699623455540861e-02, 5.902799963950000e-01, 4.133675371976839e-02
