TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
         794, 2.63272243e-02, 9.07721895e-02, 4.08341861e-03, 2.41547380e-03, 7.58623366e-02, 0.0, -5.28243538e+00, -5.05877947e+00, -5.16365196e+00, -5.28041955e+00, 0.0, 2.0000000000, 8.0000000000, 0.0007099350
         795, 4.71870434e-03, 9.07331940e-02, 4.08799852e-03, 2.53143024e-03, 7.58146170e-02, 0.0, -5.10689150e+00, -5.00873841e+00, -5.01613522e+00, -5.35512546e+00, 0.0, 2.0000000000, 8.0000000000, 0.0010405660
         796, 2.12945959e-02, 8.96331411e-02, 4.09842002e-03, 1.55220624e-03, 7.45897104e-02, 0.0, -4.99607984e+00, -4.91068921e+00, -5.00100144e+00, -5.34897369e+00, 0.0, 2.0000000000, 8.0000000000, 0.0013493498
         797, 2.49929466e-02, 8.74973932e-02, 4.10175437e-03, -5.04309907e-04, 7.23205572e-02, 0.0, -4.92661867e+00, -4.83994967e+00, -4.99645765e+00, -5.35819562e+00, 0.0, 2.0000000000, 8.0000000000, 0.0016539017
         798, 1.75327373e-02, 8.61089451e-02, 4.08518086e-03, -1.47005195e-03, 7.12230930e-02, 0.0, -4.86296338e+00, -4.77696885e+00, -4.99005973e+00, -5.33222127e+00, 0.0, 2.0000000000, 8.0000000000, 0.0019930005
         799, 1.17579308e-02, 8.49612268e-02, 4.04237427e-03, -1.62609844e-03, 7.06820686e-02, 0.0, -4.83169745e+00, -4.72236026e+00, -4.99858514e+00, -5.31846832e+00, 0.0, 2.0000000000, 8.0000000000, 0.0024260163
         800, 8.34547445e-03, 8.32739345e-02, 3.97721514e-03, -1.90548470e-03, 6.96929357e-02, 0.0, -4.79481818e+00, -4.65777791e+00, -4.98602088e+00, -5.27582666e+00, 0.0, 2.0000000000, 8.0000000000, 0.0027138829
         801, 5.38523510e-03, 8.14790430e-02, 3.90462647e-03, -1.97819911e-03, 6.86511311e-02, 0.0, -4.77307122e+00, -4.61423921e+00, -4.96406557e+00, -5.23086167e+00, 0.0, 2.0000000000, 8.0000000000, 0.0030343334
         802, 2.22160980e-03, 7.97638089e-02, 3.83856780e-03, -1.71117832e-03, 6.76545128e-02, 0.0, -4.77866743e+00, -4.59462123e+00, -4.96432243e+00, -5.21959055e+00, 0.0, 2.0000000000, 8.0000000000, 0.0033685525
         803, -1.02838414e-03, 7.79941744e-02, 3.78259867e-03, -1.36107644e-03, 6.64765848e-02, 0.0, -4.79925300e+00, -4.58772341e+00, -4.98497445e+00, -5.22301178e+00, 0.0, 2.0000000000, 8.0000000000, 0.0036916693
         804, -4.29130511e-03, 7.61315941e-02, 3.73271788e-03, -1.06794202e-03, 6.50742617e-02, 0.0, -4.82689052e+00, -4.58927549e+00, -5.00605050e+00, -5.22810610e+00, 0.0, 2.0000000000, 8.0000000000, 0.0040229519
         805, -7.67447063e-03, 7.42189666e-02, 3.68372672e-03, -8.16242372e-04, 6.35375595e-02, 0.0, -4.85741944e+00, -4.59702334e+00, -5.02048431e+00, -5.23453860e+00, 0.0, 2.0000000000, 8.0000000000, 0.0043280323
         806, -1.11738629e-02, 7.22800018e-02, 3.63256030e-03, -5.78807526e-04, 6.19313664e-02, 0.0, -4.88682172e+00, -4.60862672e+00, -5.03337049e+00, -5.24307965e+00, 0.0, 2.0000000000, 8.0000000000, 0.0046278358
         807, -1.45825347e-02, 7.03310841e-02, 3.57856506e-03, -3.50498177e-04, 6.02928341e-02, 0.0, -4.91422975e+00, -4.62305878e+00, -5.04763980e+00, -5.25446007e+00, 0.0, 2.0000000000, 8.0000000000, 0.0049432675
         808, -1.76919785e-02, 6.84063983e-02, 3.52262645e-03, -1.30710205e-04, 5.86637609e-02, 0.0, -4.94188299e+00, -4.64066145e+00, -5.06477174e+00, -5.27050969e+00, 0.0, 2.0000000000, 8.0000000000, 0.0052577019
         809, -2.04134457e-02, 6.65536920e-02, 3.46618185e-03, 8.44636063e-05, 5.70948337e-02, 0.0, -4.97216125e+00, -4.66210203e+00, -5.08677090e+00, -5.29265767e+00, 0.0, 2.0000000000, 8.0000000000, 0.0055684686
         810, -2.27447483e-02, 6.48181199e-02, 3.41058141e-03, 2.98709560e-04, 5.56335960e-02, 0.0, -5.00617094e+00, -4.68784700e+00, -5.11515267e+00, -5.32144107e+00, 0.0, 2.0000000000, 8.0000000000, 0.0058692336
         811, -2.47284758e-02, 6.32314466e-02, 3.35685616e-03, 5.13119348e-04, 5.43142246e-02, 0.0, -5.04385171e+00, -4.71810293e+00, -5.15060978e+00, -5.35718915e+00, 0.0, 2.0000000000, 8.0000000000, 0.0061864018
