"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.633244594498635e-05	1.199839729672216e+00	7.195295618438342e-01	1.010185590517017e-01	3.446423466115967e+00	1.290569710058893e+00	1.075618416479228e+00	6.485931028100297e-01	4.934813997232859e-01	
1	9.990000128750000e-01	-1.454734736300443e-04	1.181639745409002e+00	7.458641415251355e-01	1.066616163282548e-01	3.400874557477338e+00	1.264264697178873e+00	1.069923978175998e+00	5.898765562028413e-01	5.209908072780434e-01	
2	9.977599978450000e-01	-3.275199601028078e-04	1.171249255128569e+00	7.639055381011080e-01	1.128608614094484e-01	3.375670316024356e+00	1.248447059276740e+00	1.065910653782825e+00	5.545693287427228e-01	5.397028869096057e-01	
3	9.960200190539999e-01	-5.899952615547192e-04	1.164848926080871e+00	7.746581442479635e-01	1.197742799632285e-01	3.360247051583015e+00	1.238601686226653e+00	1.063315300803791e+00	5.325930496130650e-01	5.515380539893673e-01	
4	9.937800168990000e-01	-9.473417897523366e-04	1.160315377569098e+00	7.804887117650932e-01	1.302245688699674e-01	3.349194826546571e+00	1.231755364110572e+00	1.061569455962174e+00	5.173110806039560e-01	5.593902411153542e-01	
5	9.910500049590000e-01	-1.422782471408370e-03	1.155884767220684e+00	7.852050331925379e-01	1.449012111773013e-01	3.338407608510507e+00	1.225050437298230e+00	1.059837859308289e+00	5.023447261121211e-01	5.670959841793896e-01	
6	9.878399968150000e-01	-2.047088415043902e-03	1.149023599316473e+00	7.909652829540770e-01	1.634562150802084e-01	3.321369676255079e+00	1.215000330925815e+00	1.057419822924952e+00	4.799114529594076e-01	5.777256505016823e-01	
7	9.841300249100000e-01	-2.856786036912280e-03	1.138113271137569e+00	8.006041471153206e-01	1.839698008087219e-01	3.294200076154902e+00	1.199095719901490e+00	1.053582055767585e+00	4.444100890658259e-01	5.943026604475203e-01	
8	9.799500107769999e-01	-3.864335062471177e-03	1.121919064378887e+00	8.156150842315831e-01	2.032842761780516e-01	3.253796417642914e+00	1.175564300835923e+00	1.047815602889977e+00	3.918846000801851e-01	6.185919027390665e-01	
9	9.752799868580000e-01	-5.066950603863635e-03	1.100527733312911e+00	8.360544786919064e-01	2.174636228006968e-01	3.200377884511349e+00	1.144529397806463e+00	1.039982331350337e+00	3.226102629608539e-01	6.505372804923949e-01	
10	9.701499938960000e-01	-6.417696987299477e-03	1.075178587854313e+00	8.602048117943379e-01	2.233108878892809e-01	3.136962264600933e+00	1.107866044210094e+00	1.030401885533281e+00	2.407724201118176e-01	6.882023255942757e-01	
11	9.645400047300000e-01	-7.857893787582738e-03	1.048483516252733e+00	8.847297627432605e-01	2.192385166596987e-01	3.069938882219359e+00	1.069496708462949e+00	1.020041509365180e+00	1.551265813905106e-01	7.274730450084054e-01	
12	9.584699869160000e-01	-9.311914102361898e-03	1.024816502600979e+00	9.059687901289609e-01	2.062057629803238e-01	3.010340502376910e+00	1.035657207261068e+00	1.010578190956699e+00	7.959198049345517e-02	7.622296674381358e-01	
13	9.519400000570000e-01	-1.072416263666694e-02	1.008190338187432e+00	9.215274364097950e-01	1.880134327939536e-01	2.968451732930181e+00	1.011905520784033e+00	1.003685001190629e+00	2.657482317864523e-02	7.869712023813555e-01	
14	9.449599981310000e-01	-1.206654053162660e-02	9.997496122095177e-01	9.308107191595052e-01	1.694031273696823e-01	2.947213660269218e+00	9.998194252648979e-01	1.000069830540095e+00	-4.030686051386936e-04	7.997731363268449e-01	
15	9.375399947170000e-01	-1.334340422260299e-02	9.976494833312343e-01	9.348129484769235e-01	1.540576229590654e-01	2.941918924819051e+00	9.968228067960392e-01	9.991713757697397e-01	-7.091949115983963e-03	8.029372521791143e-01	
16	9.296900033950000e-01	-1.458209679513714e-02	9.987325602581529e-01	9.355933554038457e-01	1.436232383169221e-01	2.944598328078831e+00	9.984194150471881e-01	9.996864573926741e-01	-3.528091412526520e-03	8.011241065556504e-01	
17	9.214000105860000e-01	-1.582096176567778e-02	1.000154140991602e+00	9.352518614494457e-01	1.378605430014800e-01	2.948102102144478e+00	1.000528073088763e+00	1.000373874467781e+00	1.178734573132473e-03	7.987008294176898e-01	
18	9.126999974250000e-01	-1.708726891437787e-02	1.000158672435582e+00	9.352516971169549e-01	1.354150099505837e-01	2.948018802578066e+00	1.000629264102183e+00	1.000470517008522e+00	1.404607370944202e-03	7.983598246903334e-01	
19	9.035800099370001e-01	-1.840204762286625e-02	9.981438957274607e-01	9.362059756335666e-01	1.346505306243723e-01	2.942820629166321e+00	9.978730564910032e-01	9.997286571228692e-01	-4.747641761153530e-03	8.009754622342581e-01	
20	8.940600156780000e-01	-1.976889253168691e-02	9.943317541140950e-01	9.381680888937624e-01	1.342685592427203e-01	2.933074845339075e+00	9.925684224386006e-01	9.982266163499272e-01	-1.658834277098091e-02	8.062571552386192e-01	
21	8.841500282290000e-01	-2.118313289917209e-02	9.892820245897526e-01	9.408359775062443e-01	1.335049366095450e-01	2.920187597343133e+00	9.855192293249814e-01	9.961964382539635e-01	-3.232314882816658e-02	8.133664644305354e-01	
22	8.738499879840000e-01	-2.263651358049455e-02	9.835823796270988e-01	9.438331924530303e-01	1.320752138852178e-01	2.905635418556993e+00	9.775690864144828e-01	9.938863349555982e-01	-5.006900353910086e-02	8.214160069792804e-01	
23	8.631799817090000e-01	-2.411689722900975e-02	9.777060048762698e-01	9.468691142066981e-01	1.300085449239680e-01	2.890616386171417e+00	9.693880639538385e-01	9.914923904722425e-01	-6.833021438875340e-02	8.297142871795865e-01	
24	8.521599769590000e-01	-2.561361410822944e-02	9.719309867222111e-01	9.497577026127486e-01	1.274749471170713e-01	2.875833172796207e+00	9.613713843016126e-01	9.891354401034069e-01	-8.622458861247183e-02	8.378427093817570e-01	
25	8.407700061800000e-01	-2.712352220442766e-02	9.663671461370203e-01	9.524338587809902e-01	1.246750554731074e-01	2.861568327402181e+00	9.536700682894353e-01	9.868610207845533e-01	-1.034150261396532e-01	8.456487251985902e-01	
26	8.290500044819999e-01	-2.863738829244749e-02	9.610044284281840e-01	9.548934606635614e-01	1.217427776663665e-01	2.847796489693610e+00	9.462697810915290e-01	9.846674511575824e-01	-1.199335243492655e-01	8.531433025558236e-01	
27	8.170099854470000e-01	-3.015139040792060e-02	9.557949142432928e-01	9.571792491216440e-01	1.187671106157990e-01	2.834402654525504e+00	9.390963429150143e-01	9.825291272432658e-01	-1.359456631361288e-01	8.604180909030067e-01	
28	8.046399950980000e-01	-3.166472670469183e-02	9.506729654405199e-01	9.593018927873997e-01	1.157732885984331e-01	2.821213601455100e+00	9.320638298284941e-01	9.804253026134992e-01	-1.516432369899685e-01	8.675465578523792e-01	
29	7.919700145720000e-01	-3.317175134996343e-02	9.456067856578805e-01	9.612940614454643e-01	1.127482611992419e-01	2.808152172370292e+00	9.251238722212970e-01	9.783388679657868e-01	-1.671342137917478e-01	8.745886326611210e-01	
30	7.790099978450000e-01	-3.466920688246163e-02	9.405801494478542e-01	9.631908967540579e-01	1.096802114001162e-01	2.795184112786564e+00	9.182466653693419e-01	9.762556289417521e-01	-1.824851219434334e-01	8.815934738264796e-01	
31	7.657799720760000e-01	-3.615247376455123e-02	9.355487579847256e-01	9.649844835904750e-01	1.065480709593055e-01	2.782187804439961e+00	9.113789331591825e-01	9.741650826648444e-01	-1.978148813411105e-01	8.885971365706171e-01	
32	7.522799968720000e-01	-3.761898903318826e-02	9.304785348327951e-01	9.666894427446369e-01	1.033402543646142e-01	2.769076228281151e+00	9.044731584985606e-01	9.720516106920108e-01	-2.132295569228559e-01	8.956521938613150e-01	
33	7.385200262070000e-01	-3.906489623207757e-02	9.253862815823074e-01	9.683029987199506e-01	1.000490548574939e-01	2.755893181294053e+00	8.975518783664126e-01	9.699213141907606e-01	-2.286788429321148e-01	9.027383649923477e-01	
34	7.245299816130000e-01	-4.048431300606958e-02	9.203242834308683e-01	9.698124245752074e-01	9.666030447856717e-02	2.742773523917740e+00	8.906866582774560e-01	9.677965411898877e-01	-2.440029949163929e-01	9.097818991391338e-01	
35	7.103199958800001e-01	-4.187360260116203e-02	9.153418326984204e-01	9.712056984036098e-01	9.318900881358551e-02	2.729844738887527e+00	8.839446265990761e-01	9.656989280094571e-01	-2.590521727699194e-01	9.167123760600595e-01	
36	6.958900094030001e-01	-4.323019599454325e-02	9.104579322650204e-01	9.724971172689328e-01	8.963170444672203e-02	2.717160824482023e+00	8.773467998250922e-01	9.636324411413995e-01	-2.737794646761335e-01	9.235183282490389e-01	
37	6.812700033190000e-01	-4.454889274769916e-02	9.056776550933520e-01	9.736681030685790e-01	8.600714098902026e-02	2.704729317697312e+00	8.709056664510314e-01	9.616066616563084e-01	-2.881569945289478e-01	9.301699559587469e-01	
38	6.664699912070000e-01	-4.582669238268303e-02	9.010127869871335e-01	9.747284873876805e-01	8.232184688944917e-02	2.692583788796086e+00	8.646341967917778e-01	9.596247792253862e-01	-3.021558107326389e-01	9.366586323089016e-01	
39	6.514999866490000e-01	-4.706082341678800e-02	8.964805585626573e-01	9.756939110638080e-01	7.858811743881207e-02	2.680774153820410e+00	8.585504915968510e-01	9.576900284077325e-01	-3.157355098284575e-01	9.429755687523734e-01	
40	6.363800168040000e-01	-4.824798524698225e-02	8.920810469253390e-01	9.765451804924487e-01	7.481937606345092e-02	2.669294014079791e+00	8.526612647571310e-01	9.558114340573958e-01	-3.288811054528326e-01	9.490931597397774e-01	
41	6.211299896240000e-01	-4.938528168204873e-02	8.878254139237931e-01	9.773175278472561e-01	7.102295311379758e-02	2.658183097941920e+00	8.469708456999135e-01	9.539835562452303e-01	-3.415829337055502e-01	9.550308841764080e-01	
42	6.057599782940000e-01	-5.047087914528280e-02	8.836965534811270e-01	9.779844173362421e-01	6.721749283311024e-02	2.647387269818594e+00	8.414658370218775e-01	9.522112921082574e-01	-3.538708995047378e-01	9.607744803913539e-01	
43	5.902799963950000e-01	-5.150316580912916e-02	8.797121294920935e-01	9.785832493670079e-01	6.340485873480035e-02	2.636964139720812e+00	8.361583754828396e-01	9.504909020245069e-01	-3.657179118686617e-01	9.663376227640167e-01	
44	5.747100114820000e-01	-5.248012154020818e-02	8.758874733865145e-01	9.790813829679442e-01	5.959257872837597e-02	2.626943022128854e+00	8.310796656970821e-01	9.488429632219900e-01	-3.770543176404417e-01	9.716553723792242e-01	
45	5.590599775310000e-01	-5.340062325079138e-02	8.722738664935905e-01	9.795203598386407e-01	5.577252638115075e-02	2.617471364130536e+00	8.262847628123716e-01	9.472767608342000e-01	-3.877572258652419e-01	9.766995794816761e-01	
46	5.433599948880000e-01	-5.426262129379914e-02	8.688590359244743e-01	9.798775446283835e-01	5.194867452785910e-02	2.608508433317644e+00	8.217658861303775e-01	9.457988605205803e-01	-3.978440041732645e-01	9.814508126389183e-01	
