SENS_AOA=8.89709634430986e-05
"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
16, 3.831592237925165e-02, 1.048597764477319e-01, -1.094628730512014e-01, -8.254897248732697e-02, 2.623828850950050e-02, 9.296900033950000e-01, -1.643301893392134e-02
17, 8.887891392332386e-03, 4.377918056892902e-02, -4.018362308793193e-02, -7.847040274797924e-02, 1.083336436675247e-02, 9.214000105860000e-01, -1.718043343130787e-02
18, -1.591130743441843e-03, 1.968380648471416e-02, -1.123105857720829e-02, -8.531317157742618e-02, 4.838139250431792e-03, 9.126999974250000e-01, -1.803143865223724e-02
19, 1.514084683861755e-03, 1.543612635616105e-02, -4.386267695005052e-03, -9.859473465459624e-02, 3.695800963842634e-03, 9.035800099370001e-01, -1.905285869200908e-02
20, 2.699549545975189e-03, 2.598410657155529e-02, -1.463977168660859e-02, -1.128751469611139e-01, 6.324288290119835e-03, 8.940600156780000e-01, -2.025749609177823e-02
21, 5.343674970277579e-04, 4.959284491071157e-02, -4.012972108531272e-02, -1.243421896194022e-01, 1.231796369756551e-02, 8.841500282290000e-01, -2.161686207563123e-02
22, -1.795947222611868e-03, 8.309950462898961e-02, -7.694489921680669e-02, -1.310703715566642e-01, 2.084646818422980e-02, 8.738499879840000e-01, -2.307749178749170e-02
23, 2.368856940029074e-03, 1.228205748953752e-01, -1.205742800268631e-01, -1.322551384738926e-01, 3.095018670860184e-02, 8.631799817090000e-01, -2.457281426937002e-02
24, 1.692918233722588e-02, 1.654280482279182e-01, -1.669907268029696e-01, -1.280125065241725e-01, 4.179675499091427e-02, 8.521599769590000e-01, -2.603916482466869e-02
25, 2.353260282957004e-02, 2.092130914008954e-01, -2.138821252702757e-01, -1.192914159352938e-01, 5.294347834219756e-02, 8.407700061800000e-01, -2.742919912059200e-02
26, -8.982491255534936e-05, 2.540747323044585e-01, -2.608203248343046e-01, -1.071448244894342e-01, 6.427475037388188e-02, 8.290500044819999e-01, -2.870307521468498e-02
27, -3.562380007685702e-02, 2.969197113109477e-01, -3.048940674631890e-01, -9.222305130266363e-02, 7.496036426778145e-02, 8.170099854470000e-01, -2.984093088181412e-02
28, -4.621702048514361e-02, 3.277520345168208e-01, -3.366801386964829e-01, -7.554862076007819e-02, 8.245493180027445e-02, 8.046399950980000e-01, -3.083841153589816e-02
29, -2.280686962104649e-02, 3.331803224133946e-01, -3.431344142903256e-01, -5.911007828442977e-02, 8.352927126017279e-02, 7.919700145720000e-01, -3.169870311933819e-02
30, 9.884324077229631e-03, 3.090458119486407e-01, -3.197536879472050e-01, -4.495252252731912e-02, 7.734522972965935e-02, 7.790099978450000e-01, -3.243456116254272e-02
31, 2.420809797001837e-02, 2.680831150818140e-01, -2.788011602397822e-01, -3.371752984794946e-02, 6.712209836165930e-02, 7.657799720760000e-01, -3.306247743886327e-02
32, 1.739658000527953e-02, 2.290196738287717e-01, -2.391616834884881e-01, -2.463637260546738e-02, 5.743514160731120e-02, 7.522799968720000e-01, -3.360126314457521e-02
33, 5.031542177769762e-03, 2.012044339271188e-01, -2.106568191065406e-01, -1.711065465312079e-02, 5.055092874396688e-02, 7.385200262070000e-01, -3.406827143355674e-02
34, -1.158754067432027e-03, 1.827891839564798e-01, -1.916089425496566e-01, -1.109962209422593e-02, 4.595200878027866e-02, 7.245299816130000e-01, -3.447805199433849e-02
35, -9.885081317585369e-04, 1.686289554588223e-01, -1.768230214594667e-01, -6.635609405822395e-03, 4.238476420096425e-02, 7.103199958800001e-01, -3.484292172792457e-02
36, 7.311578459746664e-04, 1.558888779628839e-01, -1.634013887739351e-01, -3.308082127863872e-03, 3.917130361433063e-02, 6.958900094030001e-01, -3.517226780314646e-02
37, 1.197808347005136e-03, 1.443596876886450e-01, -1.511800275686413e-01, -6.669399201597037e-04, 3.627072281422803e-02, 6.812700033190000e-01, -3.547203917286183e-02
38, 7.533020265662918e-04, 1.343059061155833e-01, -1.404676615210268e-01, 1.613037572842370e-03, 3.374710023694065e-02, 6.664699912070000e-01, -3.574659162807613e-02
39, 3.380708706307665e-04, 1.255335220010531e-01, -1.310802088566222e-01, 3.592960303871662e-03, 3.154201019726451e-02, 6.514999866490000e-01, -3.599893574617766e-02
40, 2.899551502964066e-04, 1.174786348161132e-01, -1.224195659817632e-01, 5.309855209268900e-03, 2.951916934442905e-02, 6.363800168040000e-01, -3.623136623757157e-02
41, 3.349506391158657e-04, 1.098251753318793e-01, -1.141532911314501e-01, 6.719391452185661e-03, 2.759361489194373e-02, 6.211299896240000e-01, -3.644631976529687e-02
42, 3.721392935178930e-04, 1.024338768132307e-01, -1.061324931292187e-01, 7.827806356878176e-03, 2.573777444240976e-02, 6.057599782940000e-01, -3.664695709873315e-02
43, 3.627828941176837e-04, 9.536071091206526e-02, -9.842376592945956e-02, 8.565486276684485e-03, 2.395954475122015e-02, 5.902799963950000e-01, -3.683726033573337e-02
44, 3.852660005223642e-04, 8.864356337454313e-02, -9.106973863565503e-02, 8.918115616782806e-03, 2.227437739075541e-02, 5.747100114820000e-01, -3.702197774468729e-02
45, 3.946132436012547e-04, 8.242734340079291e-02, -8.423827506719646e-02, 8.832675152253753e-03, 2.071360442883396e-02, 5.590599775310000e-01, -3.720673539246994e-02
46, 4.060446646597106e-04, 7.684310184940712e-02, -7.807487477376396e-02, 8.317621766713244e-03, 1.931275613198472e-02, 5.433599948880000e-01, -3.739738609279792e-02
47, 3.906146228019739e-04, 7.206199758844567e-02, -7.278338794703351e-02, 7.378930646958611e-03, 1.811596934382860e-02, 5.276100039480000e-01, -3.760022948684463e-02
48, 3.637927008948309e-04, 6.824159619325042e-02, -6.854075868325717e-02, 6.061134535772957e-03, 1.716079396014592e-02, 5.118399858470000e-01, -3.782084534485783e-02
49, 3.244787016640908e-04, 6.552928546017342e-02, -6.552146695705621e-02, 4.422694063743893e-03, 1.648650768323757e-02, 4.960500001910000e-01, -3.806446119412152e-02
50, 2.987638634071603e-04, 6.404865680922910e-02, -6.386822977879984e-02, 2.542494396190287e-03, 1.612032475656523e-02, 4.802699983120000e-01, -3.833473083682909e-02
51, 2.708491673616832e-04, 6.388812485928572e-02, -6.368717271817260e-02, 5.067171849031585e-04, 1.608748316195198e-02, 4.645099937920000e-01, -3.863416634534846e-02
52, 2.555680032972428e-04, 6.510189757693302e-02, -6.503871154834302e-02, -1.587079840819077e-03, 1.640107600397677e-02, 4.487800002100000e-01, -3.896367497116488e-02
53, 2.449434967946718e-04, 6.771937665187570e-02, -6.795640199386598e-02, -3.630268512762131e-03, 1.707175652797909e-02, 4.331099987030000e-01, -3.932197711617010e-02
54, 2.442082746388878e-04, 7.178210988669455e-02, -7.247811917397753e-02, -5.527165585470800e-03, 1.810420878624020e-02, 4.174999892710000e-01, -3.970669069461764e-02
55, 2.839365876856773e-04, 7.726367905870132e-02, -7.857011735715369e-02, -7.160590337382453e-03, 1.950110816390301e-02, 4.019699990750000e-01, -4.011331262121952e-02
56, 3.496710721820211e-04, 8.417228618393516e-02, -8.622353587112372e-02, -8.441345457179311e-03, 2.125347919414719e-02, 3.865399956700000e-01, -4.053578257196854e-02
57, 3.898681630742297e-04, 9.244926916475764e-02, -9.536296939971561e-02, -9.262283989461903e-03, 2.335718219829845e-02, 3.712300062180000e-01, -4.096670935671141e-02
58, 2.785733651389684e-04, 1.020821922502716e-01, -1.059515467053720e-01, -9.546014080497305e-03, 2.579836338535636e-02, 3.560400009160000e-01, -4.139821792106024e-02
59, 1.128212222281941e-04, 1.129991670808799e-01, -1.178946795772693e-01, -9.192275861298910e-03, 2.857015564308163e-02, 3.409900069240000e-01, -4.182107915758249e-02
60, 3.273337098912514e-04, 1.251731475736508e-01, -1.311344911681495e-01, -8.141192122748249e-03, 3.165296685476351e-02, 3.261100053790000e-01, -4.222528691473783e-02
61, 1.320765078030854e-03, 1.384920860984673e-01, -1.455337229517362e-01, -6.308736923915026e-03, 3.503459480827247e-02, 3.113999962810000e-01, -4.260143246869427e-02
62, 1.969692401278815e-03, 1.529609123690686e-01, -1.610556312297427e-01, -3.647163382708811e-03, 3.869703544865322e-02, 2.968699932100000e-01, -4.293978356219415e-02
63, -9.183172435607201e-05, 1.685217954307505e-01, -1.776143728800190e-01, -7.394299219069373e-05, 4.264251311517211e-02, 2.825500071050000e-01, -4.323037900413014e-02
64, -4.752017201198584e-03, 1.850619049721359e-01, -1.950595587303759e-01, 4.486654324721505e-03, 4.681758481635768e-02, 2.684499919410000e-01, -4.346416371097504e-02
65, -5.486955761470419e-03, 2.020106964740487e-01, -2.128095734317305e-01, 1.012898783377138e-02, 5.110233224434076e-02, 2.545700073240000e-01, -4.363266707368971e-02
66, 7.035630573605981e-03, 2.186355679185435e-01, -2.300856322811955e-01, 1.682538295301528e-02, 5.529421305963571e-02, 2.409400045870000e-01, -4.372764440668272e-02
67, 3.332745105237664e-02, 2.344091644926606e-01, -2.463179789175933e-01, 2.451454526127716e-02, 5.930639107984994e-02, 2.275699973110000e-01, -4.374188501745258e-02
68, 5.198208487070299e-02, 2.501532129414661e-01, -2.622392324763457e-01, 3.306305069269706e-02, 6.332218330869761e-02, 2.144699990750000e-01, -4.366886841900992e-02
69, 3.615788659176229e-02, 2.679283936355496e-01, -2.798479588063318e-01, 4.268698149475548e-02, 6.792221771153717e-02, 2.016600072380000e-01, -4.350294095694530e-02
70, -9.812733457949207e-03, 2.911350887393798e-01, -3.023728107998575e-01, 5.378746477866093e-02, 7.390565448398770e-02, 1.891400069000000e-01, -4.323897411541124e-02
71, -5.796031791669113e-02, 3.230231186121826e-01, -3.329236057467639e-01, 6.695503536555050e-02, 8.204056325331567e-02, 1.769299954180000e-01, -4.287289175714137e-02
72, -8.451864475402435e-02, 3.630869190451059e-01, -3.710293703161807e-01, 8.290650910070826e-02, 9.206359323951088e-02, 1.650400012730000e-01, -4.240124826687426e-02
73, -7.496949925050711e-02, 4.016494717408866e-01, -4.074368233678359e-01, 1.014374640254224e-01, 1.014783551289467e-01, 1.534900069240000e-01, -4.182187124645910e-02
74, -3.126179047807634e-02, 4.206556446018496e-01, -4.247088052198584e-01, 1.205716638110684e-01, 1.058558014109749e-01, 1.422899961470000e-01, -4.113310639834529e-02
75, 2.245388950592046e-02, 4.060637121362118e-01, -4.091332433442165e-01, 1.374080695715448e-01, 1.018862644886816e-01, 1.314399987460000e-01, -4.033329357498582e-02
76, 5.299834273378268e-02, 3.615243979900367e-01, -3.640283561257575e-01, 1.507764014140766e-01, 9.066923248548037e-02, 1.209499984980000e-01, -3.942198809765745e-02
77, 4.571453184041319e-02, 3.078264011406813e-01, -3.093596494672302e-01, 1.628802289706072e-01, 7.733974492710680e-02, 1.108499988910000e-01, -3.840172635739215e-02
78, 1.649688860560843e-02, 2.657007065967397e-01, -2.652962196492204e-01, 1.772358191766453e-01, 6.691166811543438e-02, 1.011300012470000e-01, -3.727219569633576e-02
79, -6.379055487417832e-03, 2.397131670637341e-01, -2.364241889595336e-01, 1.952097757059462e-01, 6.041368722688872e-02, 9.181000292300000e-02, -3.603702216603515e-02
80, -9.955288932422512e-03, 2.197452285969022e-01, -2.128581643602976e-01, 2.148875066749084e-01, 5.532752569506416e-02, 8.290000259900000e-02, -3.469995357577419e-02
81, -2.872814254354730e-03, 1.954313011202909e-01, -1.842155735429037e-01, 2.337429930838785e-01, 4.913318413736304e-02, 7.440000027400000e-02, -3.326408368007866e-02
82, 1.970236717764009e-03, 1.651783155475503e-01, -1.486553797753246e-01, 2.513005366410886e-01, 4.147299799876877e-02, 6.633000075800000e-02, -3.173687370964491e-02
83, 1.880614543658127e-03, 1.324256081620188e-01, -1.094284654806173e-01, 2.684601963048979e-01, 3.321149804187565e-02, 5.869000032500000e-02, -3.012342025815959e-02
84, 6.400705557271481e-04, 9.912613932523660e-02, -6.838003216379648e-02, 2.856918628428049e-01, 2.483902939855231e-02, 5.149000138000000e-02, -2.843165125349540e-02
85, 5.457577219185089e-04, 6.493200761240178e-02, -2.499154735077837e-02, 3.026494239273747e-01, 1.624543269878247e-02, 4.473999887700000e-02, -2.667076841506987e-02
86, 1.075412343035989e-03, 2.922595739451306e-02, 2.160523217645090e-02, 3.189260335378868e-01, 7.292556628018798e-03, 3.844000026600000e-02, -2.484823602081032e-02
87, 1.453106410058619e-03, -7.885211846134535e-03, 7.158533349755861e-02, 3.343741294300749e-01, -1.998651899447480e-03, 3.260000050100000e-02, -2.297489997290558e-02
88, 1.878356017222803e-03, -4.643719634511973e-02, 1.253688422164757e-01, 3.488517724788563e-01, -1.160715461911648e-02, 2.723000012300000e-02, -2.106273811219577e-02
89, 2.728673749511733e-03, -8.648504383603023e-02, 1.835115589366461e-01, 3.620583509939233e-01, -2.157666795206747e-02, 2.232000045500000e-02, -1.911647039914198e-02
90, 3.925716543016364e-03, -1.284524187934261e-01, 2.471721636121400e-01, 3.735584499802391e-01, -3.189755974374779e-02, 1.789999939500000e-02, -1.715671490768585e-02
91, 5.718051885182055e-03, -1.725925609507961e-01, 3.174874127407214e-01, 3.823266417645804e-01, -4.275224344429130e-02, 1.394999958600000e-02, -1.518259037682945e-02
92, 8.916489851669160e-03, -2.200004447764392e-01, 3.972679164051382e-01, 3.869188693391268e-01, -5.411718042095950e-02, 1.049000024800000e-02, -1.321009287618473e-02
93, 1.317514334996882e-02, -2.706026812495917e-01, 4.877888963937137e-01, 3.840057245624846e-01, -6.620367028077165e-02, 7.519999985000000e-03, -1.124417475961061e-02
94, 1.802730135368952e-02, -3.262326414515302e-01, 5.938057999436008e-01, 3.676010758845569e-01, -7.886166848942656e-02, 5.040000193000000e-03, -9.285456726609579e-03
95, 2.274149902060352e-02, -3.843840118248965e-01, 7.129145184469630e-01, 3.274314477182149e-01, -9.172068523513660e-02, 3.049999941000000e-03, -7.327192116459717e-03
96, 1.620187757467925e-02, -4.384561446638387e-01, 8.405178223567321e-01, 2.446559166816536e-01, -1.041239450528935e-01, 1.560000004000000e-03, -5.364300865801632e-03
97, 3.896221797028054e-02, -4.805417873531099e-01, 9.491474669156762e-01, 1.173059900193452e-01, -1.112635296607885e-01, 5.600000150000000e-04, -3.345014171485988e-03
98, 2.036741340276731e-02, -5.023237210067979e-01, 9.982134281138803e-01, -3.130992658463861e-02, -1.094140469761531e-01, 5.999999800000000e-05, -1.185422363117572e-03
99, -1.260070449427081e-02, -4.846992309262931e-01, 9.914665352846878e-01, -1.327999645998909e-01, -1.066514905181070e-01, 0.000000000000000e+00, 0.000000000000000e+00
100, 6.466067795022738e-02, -4.406422239941516e-01, 9.312202425440197e-01, -2.441417245008358e-01, -1.009733310023303e-01, 5.999999800000000e-05, 1.143829785006503e-03
101, 9.152311101510884e-02, -3.440479940504038e-01, 7.807591251083313e-01, -4.409030840816729e-01, -7.377273318028450e-02, 5.600000150000000e-04, 3.132142070539568e-03
102, 6.052188951249280e-02, -1.967197220390903e-01, 5.247203925849871e-01, -5.825550869059823e-01, -3.831988300444152e-02, 1.560000004000000e-03, 4.904264839654699e-03
103, 3.849998858429329e-02, -6.214676241518805e-02, 3.033273531186716e-01, -6.089558071718935e-01, -9.162271988849304e-03, 3.049999941000000e-03, 6.560810971912115e-03
104, 1.714384561059899e-02, 3.701249278127253e-02, 1.355736925686526e-01, -5.788409803965050e-01, 1.266612827859720e-02, 5.040000193000000e-03, 8.161667622624791e-03
105, 9.790585069487188e-03, 1.043631176052906e-01, 2.060622176953237e-02, -5.295594434348967e-01, 2.759183521111193e-02, 7.519999985000000e-03, 9.723253022466303e-03
106, 6.647992640652698e-03, 1.482780148957553e-01, -5.668800134534100e-02, -4.780591866665954e-01, 3.778215812110841e-02, 1.049000024800000e-02, 1.126154055256649e-02
107, 3.495453069895842e-03, 1.788347679654072e-01, -1.111994505805842e-01, -4.314157175195847e-01, 4.505627940279514e-02, 1.394999958600000e-02, 1.278528243028308e-02
108, 1.180414310511868e-03, 2.018665123760930e-01, -1.516909425288742e-01, -3.911459741661600e-01, 5.071602109351207e-02, 1.789999939500000e-02, 1.429896463945840e-02
109, -3.541483771246721e-04, 2.204014035471002e-01, -1.833337045891919e-01, -3.564121470451524e-01, 5.528964515474644e-02, 2.232000045500000e-02, 1.579794470277309e-02
110, -8.583218948373213e-04, 2.362071093179667e-01, -2.092523139922053e-01, -3.262986757907484e-01, 5.926039904794603e-02, 2.723000012300000e-02, 1.728988264532201e-02
111, 4.729792733321378e-04, 2.506984140017654e-01, -2.316962145816246e-01, -3.000536169465770e-01, 6.289584177749476e-02, 3.260000050100000e-02, 1.876536870850054e-02
112, 3.409301040318918e-03, 2.656995487176124e-01, -2.530390430216000e-01, -2.773279717107366e-01, 6.666769656860849e-02, 3.844000026600000e-02, 2.022659307833827e-02
113, 4.226895898986906e-03, 2.815992413555714e-01, -2.740328565507331e-01, -2.575780167269424e-01, 7.067797796155624e-02, 4.473999887700000e-02, 2.166956537876647e-02
114, -1.114453888632666e-03, 2.957068584906382e-01, -2.923457957223375e-01, -2.394972469696012e-01, 7.428018759018071e-02, 5.149000138000000e-02, 2.309050345856008e-02
115, -1.167831290839808e-02, 3.039164288465499e-01, -3.041995666333000e-01, -2.216270476597255e-01, 7.644696705308560e-02, 5.869000032500000e-02, 2.448770542401075e-02
116, -1.916120254290361e-02, 3.051692982006005e-01, -3.087262193914988e-01, -2.035436808764545e-01, 7.688511239100590e-02, 6.633000075800000e-02, 2.585742417558331e-02
117, -1.341782813701255e-02, 3.048653962439369e-01, -3.112695130188348e-01, -1.864277293101081e-01, 7.687577777480227e-02, 7.440000027400000e-02, 2.719624539230256e-02
118, 7.263856222044909e-03, 3.125747344525091e-01, -3.211828941861238e-01, -1.721683260127560e-01, 7.876928474875820e-02, 8.290000259900000e-02, 2.850256523425410e-02
119, 3.253500467339355e-02, 3.347920047004351e-01, -3.448299148892006e-01, -1.615959655357332e-01, 8.422525022547681e-02, 9.181000292300000e-02, 2.977193009449142e-02
120, 4.700534936639147e-02, 3.691545900806336e-01, -3.799826892528683e-01, -1.536692535986089e-01, 9.274250459091798e-02, 1.011300012470000e-01, 3.100320058998912e-02
121, 4.178221788905692e-02, 4.053462356808594e-01, -4.167133126139042e-01, -1.461752789427530e-01, 1.018254611419152e-01, 1.108499988910000e-01, 3.219399899383803e-02
122, 2.068154108272688e-02, 4.319842633670681e-01, -4.440300582080217e-01, -1.373241559493341e-01, 1.086348334126072e-01, 1.209499984980000e-01, 3.334119552526681e-02
123, -4.343599691520181e-03, 4.434403620761869e-01, -4.564769953617669e-01, -1.267501769927829e-01, 1.116969863802729e-01, 1.314399987460000e-01, 3.444534484525189e-02
124, -2.264259555674057e-02, 4.412135336541436e-01, -4.554887675438430e-01, -1.152124952683555e-01, 1.113062645782171e-01, 1.422899961470000e-01, 3.550292192361928e-02
125, -3.088629482329431e-02, 4.307170437293401e-01, -4.463105576842653e-01, -1.037353111955239e-01, 1.087810393878446e-01, 1.534900069240000e-01, 3.651301589647821e-02
126, -3.206029348681992e-02, 4.171499742344841e-01, -4.339914011777262e-01, -9.295896712854579e-02, 1.054159384963976e-01, 1.650400012730000e-01, 3.747574495404398e-02
127, -3.007286564275733e-02, 4.034477776751158e-01, -4.214157325438152e-01, -8.302652922515061e-02, 1.019833009944349e-01, 1.769299954180000e-01, 3.839045045426635e-02
128, -2.695479542007082e-02, 3.906931107082618e-01, -4.096531610160792e-01, -7.386976408828122e-02, 9.876056525707837e-02, 1.891400069000000e-01, 3.925599103769081e-02
129, -2.303754452874553e-02, 3.790821952422209e-01, -3.989193860157131e-01, -6.540003325914201e-02, 9.582201416436074e-02, 2.016600072380000e-01, 4.007222590216931e-02
130, -1.865724748931474e-02, 3.687133278790306e-01, -3.893197770002499e-01, -5.753636991271821e-02, 9.319442854934637e-02, 2.144699990750000e-01, 4.083853864216367e-02
131, -1.437404917008698e-02, 3.596482427050964e-01, -3.809165419788715e-01, -5.023123401208778e-02, 9.089091906548614e-02, 2.275699973110000e-01, 4.155560393157266e-02
132, -1.070441108718059e-02, 3.518775231921014e-01, -3.737155038385059e-01, -4.340647185703808e-02, 8.892109785783202e-02, 2.409400045870000e-01, 4.222293498196693e-02
133, -7.938012067168538e-03, 3.453708152421937e-01, -3.676832895361133e-01, -3.699621647706198e-02, 8.726035623545392e-02, 2.545700073240000e-01, 4.284059398412832e-02
134, -5.932028413729509e-03, 3.399362224618563e-01, -3.626551817074177e-01, -3.094230328883146e-02, 8.588243383494332e-02, 2.684499919410000e-01, 4.340851344629982e-02
135, -3.582325635834167e-03, 3.353900380986070e-01, -3.584490126602653e-01, -2.514116248595421e-02, 8.472300083986445e-02, 2.825500071050000e-01, 4.392575137067724e-02
136, 2.098322023052655e-03, 3.314383712904157e-01, -3.547972427897855e-01, -1.952569567956678e-02, 8.372654719055492e-02, 2.968699932100000e-01, 4.439236624106236e-02
137, 1.460508895124657e-02, 3.279917098480860e-01, -3.515995979591709e-01, -1.401620954610870e-02, 8.284834305162639e-02, 3.113999962810000e-01, 4.480770322678698e-02
138, 3.355265580423628e-02, 3.250506886543554e-01, -3.488588182943814e-01, -8.628214595478653e-03, 8.209872315575095e-02, 3.261100053790000e-01, 4.517033021371074e-02
139, 4.923458247858733e-02, 3.228500937437367e-01, -3.467929493836638e-01, -3.374050500217333e-03, 8.152658568812647e-02, 3.409900069240000e-01, 4.547915661833995e-02
140, 4.770696756610820e-02, 3.215126323798748e-01, -3.455449379726353e-01, 1.790668285509587e-03, 8.117926459298408e-02, 3.560400009160000e-01, 4.573288303275556e-02
141, 2.832003189775529e-02, 3.209402768581250e-01, -3.450357033166740e-01, 7.021523290114815e-03, 8.102309767372272e-02, 3.712300062180000e-01, 4.592936925651103e-02
142, 4.230656833811025e-03, 3.207474464410844e-01, -3.448905216602774e-01, 1.237491691033589e-02, 8.096083029845755e-02, 3.865399956700000e-01, 4.606652122530464e-02
143, -1.319885241455966e-02, 3.203120320727383e-01, -3.444801032517769e-01, 1.786078562809682e-02, 8.083936038193075e-02, 4.019699990750000e-01, 4.614215442819743e-02
144, -2.073454788173818e-02, 3.187317457956212e-01, -3.428937774019656e-01, 2.349991134984157e-02, 8.043619692618180e-02, 4.174999892710000e-01, 4.615366838472967e-02
145, -2.070507216837609e-02, 3.151312676083687e-01, -3.392601638342516e-01, 2.933076555615993e-02, 7.953572106271353e-02, 4.331099987030000e-01, 4.609838887153593e-02
146, -1.642561366584692e-02, 3.091397207544814e-01, -3.332135027242940e-01, 3.536149614022580e-02, 7.803418207887844e-02, 4.487800002100000e-01, 4.597361283035318e-02
147, -9.892518714113899e-03, 3.012134837391832e-01, -3.252061210860288e-01, 4.154982103757641e-02, 7.604165269506011e-02, 4.645099937920000e-01, 4.577635339862049e-02
148, -2.817444837882019e-03, 2.924253647020832e-01, -3.162909376262119e-01, 4.784061943739069e-02, 7.382042689875853e-02, 4.802699983120000e-01, 4.550388023617145e-02
149, 2.467435066153591e-03, 2.836322498087595e-01, -3.073053785260345e-01, 5.421878811974363e-02, 7.158605455116569e-02, 4.960500001910000e-01, 4.515323423781167e-02
150, 4.408435356788450e-03, 2.749393284421351e-01, -2.983562964648941e-01, 6.073549992348427e-02, 6.939203477873329e-02, 5.118399858470000e-01, 4.472135821528513e-02
151, 3.487159393575897e-03, 2.658993815756422e-01, -2.889706934638716e-01, 6.744209169765979e-02, 6.710456242727451e-02, 5.276100039480000e-01, 4.420582710628389e-02
152, 1.670808490316637e-03, 2.558647899603982e-01, -2.784877612031724e-01, 7.432281737759928e-02, 6.456699300867991e-02, 5.433599948880000e-01, 4.360340873955775e-02
153, 4.956219874790351e-04, 2.445454595340635e-01, -2.665928896102339e-01, 8.132415443508308e-02, 6.170400245651367e-02, 5.590599775310000e-01, 4.291211777880762e-02
154, -3.492899024101903e-05, 2.319789461986434e-01, -2.533104212342415e-01, 8.836460303214647e-02, 5.852729743539985e-02, 5.747100114820000e-01, 4.212905363155194e-02
155, -4.843847546096247e-04, 2.182299730030957e-01, -2.386861524702558e-01, 9.540577295383278e-02, 5.506275715998819e-02, 5.902799963950000e-01, 4.125326420873293e-02
156, -7.795516427032214e-04, 2.033291327976309e-01, -2.227285054121079e-01, 1.023667667357489e-01, 5.131025666674881e-02, 6.057599782940000e-01, 4.028365133874730e-02
157, -6.558539493433174e-04, 1.873278176303705e-01, -2.054720948652934e-01, 1.091442376886974e-01, 4.727910624708528e-02, 6.211299896240000e-01, 3.922084610342918e-02
158, -3.061389471124346e-04, 1.703310663777095e-01, -1.869943985387248e-01, 1.155999399287739e-01, 4.297781387787993e-02, 6.363800168040000e-01, 3.806632635280328e-02
159, -2.214496302592213e-06, 1.524435878052142e-01, -1.674115914611355e-01, 1.215702228623483e-01, 3.846675651046395e-02, 6.514999866490000e-01, 3.682331664169432e-02
