"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.272099852648091e+00, 6.073657425180595e-01, 4.499779684574484e-01
0, 9.997500181200000e-01, -3.633254500959775e-05, 1.285850259783465e+00, 6.380586155880923e-01, 4.995972769851469e-01
1, 9.990000128750000e-01, -1.454797206712761e-04, 1.259074762485066e+00, 5.782918805470223e-01, 5.255217916190779e-01
2, 9.977599978450000e-01, -3.275883152234945e-04, 1.244071909613136e+00, 5.448033696721778e-01, 5.432210623320860e-01
3, 9.960200190539999e-01, -5.903629349931621e-04, 1.234841410621239e+00, 5.241995772795506e-01, 5.543340119954872e-01
4, 9.937800168990000e-01, -9.486624250768737e-04, 1.228552554301727e+00, 5.101619515663550e-01, 5.615665936293005e-01
5, 9.910500049590000e-01, -1.426401049715052e-03, 1.222236139566664e+00, 4.960628115327319e-01, 5.688235276676887e-01
6, 9.878399968150000e-01, -2.055213246613251e-03, 1.212357908716191e+00, 4.740131890986403e-01, 5.792469028383701e-01
7, 9.841300249100000e-01, -2.872445764167876e-03, 1.196351235520636e+00, 4.382840078585626e-01, 5.959037506448517e-01
8, 9.799500107769999e-01, -3.890777408515184e-03, 1.172404726669978e+00, 3.848319791740570e-01, 6.205998887062958e-01
9, 9.752799868580000e-01, -5.106850764460133e-03, 1.140641771997405e+00, 3.139325267799217e-01, 6.532786760070933e-01
10, 9.701499938960000e-01, -6.471998438693682e-03, 1.102973950952478e+00, 2.298525690903529e-01, 6.919720238253697e-01
11, 9.645400047300000e-01, -7.925203102324247e-03, 1.063430108090021e+00, 1.415850627009388e-01, 7.324514196965328e-01
12, 9.584699869160000e-01, -9.388287838777067e-03, 1.028582842964119e+00, 6.380098875919434e-02, 7.682673734729852e-01
13, 9.519400000570000e-01, -1.080378864526753e-02, 1.004401945148827e+00, 9.825770421488522e-03, 7.935101975216361e-01
14, 9.449599981310000e-01, -1.214286425561319e-02, 9.925977756722908e-01, -1.652282216006519e-02, 8.060767064276494e-01
15, 9.375399947170000e-01, -1.341035512616795e-02, 9.904145933485620e-01, -2.139599698981704e-02, 8.084214542892825e-01
16, 9.296900033950000e-01, -1.463497682090081e-02, 9.930630998100847e-01, -1.548415220963243e-02, 8.055235708001250e-01
17, 9.214000105860000e-01, -1.585675406908978e-02, 9.962230571528142e-01, -8.430675998182525e-03, 8.020213443825696e-01
18, 9.126999974250000e-01, -1.710458372750230e-02, 9.972397297332801e-01, -6.161317559642583e-03, 8.007486484246973e-01
19, 9.035800099370001e-01, -1.840061545066956e-02, 9.952373486444399e-01, -1.063091820437520e-02, 8.026015399207214e-01
20, 8.940600156780000e-01, -1.974913306775204e-02, 9.905574927508891e-01, -2.107702510962252e-02, 8.072550348413247e-01
21, 8.841500282290000e-01, -2.114573531333627e-02, 9.840550918084857e-01, -3.559131292748724e-02, 8.138193934801355e-01
22, 8.738499879840000e-01, -2.258219295145448e-02, 9.766245083123799e-01, -5.217743680272344e-02, 8.213539984276119e-01
23, 8.631799817090000e-01, -2.404636960557417e-02, 9.689758089405106e-01, -6.925042647207454e-02, 8.291230152921424e-01
24, 8.521599769590000e-01, -2.552765770230154e-02, 9.615329383266037e-01, -8.586397694954533e-02, 8.366798482505908e-01
25, 8.407700061800000e-01, -2.702306299293360e-02, 9.544608366799221e-01, -1.016499181251739e-01, 8.438556609450247e-01
26, 8.290500044819999e-01, -2.852374674911611e-02, 9.477501972083169e-01, -1.166290240885784e-01, 8.506572623851695e-01
27, 8.170099854470000e-01, -3.002639921750808e-02, 9.413228901701535e-01, -1.309756915844789e-01, 8.571790505844520e-01
28, 8.046399950980000e-01, -3.153085744554164e-02, 9.350820308620651e-01, -1.449061811114618e-01, 8.635068547339122e-01
29, 7.919700145720000e-01, -3.303225683214115e-02, 9.289617768864519e-01, -1.585674623070271e-01, 8.697174087606366e-01
30, 7.790099978450000e-01, -3.452817239128869e-02, 9.229144686732026e-01, -1.720659181401728e-01, 8.758766609617367e-01
31, 7.657799720760000e-01, -3.601484855643923e-02, 9.168763788610123e-01, -1.855437971852405e-01, 8.820326483690729e-01
32, 7.522799968720000e-01, -3.749058716759279e-02, 9.107923128323453e-01, -1.991243017135150e-01, 8.882464779298517e-01
33, 7.385200262070000e-01, -3.895236602359021e-02, 9.046641561026999e-01, -2.128032229850449e-01, 8.945166625114680e-01
34, 7.245299816130000e-01, -4.039503252486538e-02, 8.985383304013688e-01, -2.264769410683733e-01, 9.007995030312462e-01
35, 7.103199958800001e-01, -4.181558815716688e-02, 8.924613578411067e-01, -2.400416119618154e-01, 9.070412285684240e-01
36, 6.958900094030001e-01, -4.321200652582221e-02, 8.864455898746074e-01, -2.534696654584656e-01, 9.132443020571890e-01
37, 6.812700033190000e-01, -4.457939564995630e-02, 8.804749651552278e-01, -2.667969527785093e-01, 9.194079690122995e-01
38, 6.664699912070000e-01, -4.591493477810571e-02, 8.745078945446223e-01, -2.801163068200395e-01, 9.255853770581516e-01
39, 6.514999866490000e-01, -4.721585262115147e-02, 8.685038999289281e-01, -2.935180805157856e-01, 9.318248684058886e-01
40, 6.363800168040000e-01, -4.847860912044186e-02, 8.625162359083557e-01, -3.068834019902775e-01, 9.380534983075526e-01
41, 6.211299896240000e-01, -4.969986032054249e-02, 8.567206777136529e-01, -3.198199158177391e-01, 9.441026841125423e-01
42, 6.057599782940000e-01, -5.087718396186480e-02, 8.512546943378405e-01, -3.320207715673203e-01, 9.498285825672688e-01
43, 5.902799963950000e-01, -5.200820657773463e-02, 8.459326302041428e-01, -3.439003790086099e-01, 9.554517988210907e-01
