"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.633247769288537e-05	1.198127524910405e+00	7.245314356192153e-01	1.006601604702511e-01	3.442538234049193e+00	1.287696208967757e+00	1.074757220909394e+00	6.421790378744582e-01	4.977215072668704e-01	
1	9.990000128750000e-01	-1.454754719884791e-04	1.179351495061512e+00	7.489238620064588e-01	1.072908860296554e-01	3.395125899853908e+00	1.260980353636472e+00	1.069215038024523e+00	5.825454322242681e-01	5.243356094216667e-01	
2	9.977599978450000e-01	-3.275417515399469e-04	1.169219791575379e+00	7.663225683821751e-01	1.132963134863972e-01	3.370538121555395e+00	1.245567938375567e+00	1.065298370204047e+00	5.481427195883185e-01	5.425141384488308e-01	
3	9.960200190539999e-01	-5.901118191846986e-04	1.162999282361826e+00	7.766729133946123e-01	1.201800031821768e-01	3.355547508343906e+00	1.235999841050310e+00	1.062769220751568e+00	5.267853594872989e-01	5.540043985686366e-01	
4	9.937800168990000e-01	-9.477568349464471e-04	1.158630984117781e+00	7.821900849416117e-01	1.306727685670170e-01	3.344899853549823e+00	1.229401356323088e+00	1.061081028537480e+00	5.120565989354635e-01	5.615730109131547e-01	
5	9.910500049590000e-01	-1.423905110448359e-03	1.154300577858335e+00	7.866624325845053e-01	1.454450736876749e-01	3.334352109068696e+00	1.222852559487967e+00	1.059388328260930e+00	4.974387488570690e-01	5.690845138263629e-01	
6	9.878399968150000e-01	-2.049562027829026e-03	1.147464336871079e+00	7.922689594912209e-01	1.641274226701288e-01	3.317367821551618e+00	1.212847213876335e+00	1.056980312942487e+00	4.751053881168199e-01	5.796430017634285e-01	
7	9.841300249100000e-01	-2.861424336115422e-03	1.136481914365075e+00	8.018403503487251e-01	1.847658034475863e-01	3.290007842574301e+00	1.196848341689352e+00	1.053116927389032e+00	4.393936198423042e-01	5.962895325350710e-01	
8	9.799500107769999e-01	-3.871860014095183e-03	1.120106805726443e+00	8.168717137416740e-01	2.041540252019577e-01	3.249138932060904e+00	1.173067954734205e+00	1.047282231245273e+00	3.863123989602783e-01	6.208047237381518e-01	
9	9.752799868580000e-01	-5.077649738807614e-03	1.098429843951804e+00	8.374034079637802e-01	2.183038544795284e-01	3.194988728368652e+00	1.141637025729727e+00	1.039335404091423e+00	3.161540752895688e-01	6.531275665948670e-01	
10	9.701499938960000e-01	-6.430994027081191e-03	1.072705890909843e+00	8.616848520805113e-01	2.239790911999605e-01	3.130611003406473e+00	1.104456004875374e+00	1.029598153822574e+00	2.331607251682465e-01	6.913006137539388e-01	
11	9.645400047300000e-01	-7.872118687450299e-03	1.045590892133988e+00	8.863198078185924e-01	2.195762176487584e-01	3.062500468818775e+00	1.065515914402897e+00	1.019056231666521e+00	1.462408803636097e-01	7.311389920380152e-01	
12	9.584699869160000e-01	-9.324303888844213e-03	1.021601799551053e+00	9.075912226610017e-01	2.060732108629969e-01	3.002058136002104e+00	1.031248769299635e+00	1.009442984294685e+00	6.975171718668588e-02	7.663365089353300e-01	
13	9.519400000570000e-01	-1.073119739764228e-02	1.004909195762787e+00	9.230894556891847e-01	1.873573015609754e-01	2.959983343281030e+00	1.007420786201596e+00	1.002499320783808e+00	1.656425491427784e-02	7.911833267883444e-01	
14	9.449599981310000e-01	-1.206448780128845e-02	9.966925489825480e-01	9.322242936823407e-01	1.682719668252038e-01	2.939308359826431e+00	9.956562631709517e-01	9.989602753500526e-01	-9.695841136268564e-03	8.036805004542872e-01	
15	9.375399947170000e-01	-1.332889293720794e-02	9.950200776446562e-01	9.360058806973470e-01	1.525697170825726e-01	2.935099164106648e+00	9.932625039597239e-01	9.982336299292649e-01	-1.503905366133051e-02	8.062333252537405e-01	
16	9.296900033950000e-01	-1.455254034015747e-02	9.966143695569738e-01	9.365244098146135e-01	1.419202964760224e-01	2.939078164902283e+00	9.955778033303682e-01	9.989599124212244e-01	-9.870974708999641e-03	8.036817760140624e-01	
17	9.214000105860000e-01	-1.577469888323062e-02	9.985391508049261e-01	9.359151059933773e-01	1.360731527089985e-01	2.943862399844527e+00	9.983926477237647e-01	9.998532825868238e-01	-3.587839902310980e-03	8.005371783340564e-01	
18	9.126999974250000e-01	-1.702359875508167e-02	9.989874828579752e-01	9.356644432995204e-01	1.336412452445191e-01	2.944908388739283e+00	9.991166835975208e-01	1.000129331690099e+00	-1.971688398391036e-03	7.995641441371004e-01	
19	9.035800099370001e-01	-1.832095646405380e-02	9.973482007003095e-01	9.363955562475357e-01	1.329486242462690e-01	2.940665156159956e+00	9.968879929350039e-01	9.995385686112611e-01	-6.946444341509258e-03	8.016457134598981e-01	
20	8.940600156780000e-01	-1.967086677477455e-02	9.938567588716668e-01	9.381649513799052e-01	1.326667353823308e-01	2.931735348241761e+00	9.920335097520820e-01	9.981654809877689e-01	-1.778234430338830e-02	8.064725183148935e-01	
21	8.841500282290000e-01	-2.106891874001049e-02	9.890928956136668e-01	9.406681810135969e-01	1.320122383361439e-01	2.919576968163792e+00	9.853840500898058e-01	9.962502556227950e-01	-3.262488819239780e-02	8.131792172533175e-01	
22	8.738499879840000e-01	-2.250695496556599e-02	9.836642773084645e-01	9.435221039344258e-01	1.306912072618285e-01	2.905717925943181e+00	9.778107848464236e-01	9.940492985289074e-01	-4.952949811066164e-02	8.208503037526115e-01	
23	8.631799817090000e-01	-2.397290316291288e-02	9.780597469548467e-01	9.464267342184658e-01	1.287305746671135e-01	2.891395658509666e+00	9.700062399844477e-01	9.917658333292285e-01	-6.695035717757214e-02	8.287693898528219e-01	
24	8.521599769590000e-01	-2.545616210741541e-02	9.725705313697871e-01	9.491911542411271e-01	1.263036774734885e-01	2.877346868284817e+00	9.623834833699271e-01	9.895256460366817e-01	-8.396543890641278e-02	8.365005569712093e-01	
25	8.407700061800000e-01	-2.695367370041735e-02	9.673141180093183e-01	9.517450324281496e-01	1.236171744585488e-01	2.863873380369071e+00	9.551045327401849e-01	9.873778485790533e-01	-1.002130965620872e-01	8.438788703990594e-01	
26	8.290500044819999e-01	-2.845644930886238e-02	9.622852547928732e-01	9.540832271698145e-01	1.208126552807240e-01	2.850962584938005e+00	9.481612630224150e-01	9.853224480993443e-01	-1.157114664678237e-01	8.509096061653239e-01	
27	8.170099854470000e-01	-2.996097417485323e-02	9.574358527786067e-01	9.562473301060731e-01	1.179857316643922e-01	2.838498753420773e+00	9.414795459964190e-01	9.833343333280448e-01	-1.306260134008504e-01	8.576829780738550e-01	
28	8.046399950980000e-01	-3.146683947477781e-02	9.526971475688126e-01	9.582518317040030e-01	1.151677147115413e-01	2.826301426527901e+00	9.349683580632219e-01	9.813909493160207e-01	-1.451599150374512e-01	8.642788684742732e-01	
29	7.919700145720000e-01	-3.296890225207228e-02	9.480296160122396e-01	9.601315814075978e-01	1.123506823732923e-01	2.814273428623758e+00	9.285688362462370e-01	9.794723925947993e-01	-1.594445619503639e-01	8.707668714964799e-01	
30	7.790099978450000e-01	-3.446445015462885e-02	9.434082170886084e-01	9.619238624382420e-01	1.095246906269038e-01	2.802357503760439e+00	9.222393739530935e-01	9.775613114746419e-01	-1.735728259975591e-01	8.772069263832197e-01	
31	7.657799720760000e-01	-3.594944109339957e-02	9.387845204640587e-01	9.636251633170713e-01	1.066691507049649e-01	2.790422207415053e+00	9.159202119237384e-01	9.756447746613697e-01	-1.876780983845125e-01	8.836432904469409e-01	
32	7.522799968720000e-01	-3.742189806032744e-02	9.341198072504997e-01	9.652513044274839e-01	1.037702146782935e-01	2.778368308383905e+00	9.095577176010745e-01	9.737056323409720e-01	-2.018800946404587e-01	8.901337105159262e-01	
33	7.385200262070000e-01	-3.887853747522318e-02	9.294199012609125e-01	9.668030728622381e-01	1.008180187142302e-01	2.766211353339320e+00	9.031593374507124e-01	9.717452103461814e-01	-2.161621931903741e-01	8.966736434076600e-01	
