"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.633228909808189e-05	1.199523644997125e+00	7.201104225339595e-01	1.010410680960929e-01	3.445648966155240e+00	1.290096536022968e+00	1.075507382787823e+00	6.475369107655544e-01	4.940298426250210e-01	
1	9.990000128750000e-01	-1.454635696528725e-04	1.181127419627286e+00	7.466968663567093e-01	1.067280126821297e-01	3.399611760879668e+00	1.263505042861739e+00	1.069744908013776e+00	5.881808992449530e-01	5.218372207638425e-01	
2	9.977599978450000e-01	-3.274113233847307e-04	1.170492674716910e+00	7.650759087462647e-01	1.128763674352605e-01	3.373802745381056e+00	1.247327853651520e+00	1.065643451338294e+00	5.520711019007137e-01	5.409308716110698e-01	
3	9.960200190539999e-01	-5.894085686806147e-04	1.163811674397736e+00	7.762284552242448e-01	1.196229035914350e-01	3.357683794636815e+00	1.237070069473324e+00	1.062946949826311e+00	5.291742622172418e-01	5.532021143917741e-01	
4	9.937800168990000e-01	-9.452215123304000e-04	1.159001481287598e+00	7.824893623653458e-01	1.297355192767563e-01	3.345946920391527e+00	1.229816196437028e+00	1.061099762418559e+00	5.129825813326523e-01	5.614885979154022e-01	
5	9.910500049590000e-01	-1.416920540012407e-03	1.154349298396640e+00	7.875893646327643e-01	1.438657263989282e-01	3.334609612861783e+00	1.222786584503544e+00	1.059286462253636e+00	4.972914832668391e-01	5.695333107753707e-01	
6	9.878399968150000e-01	-2.033757840478498e-03	1.147381195387082e+00	7.936188208444540e-01	1.616891743647897e-01	3.317306308678790e+00	1.212579666094634e+00	1.056823722551559e+00	4.745081832469498e-01	5.803237760849271e-01	
7	9.841300249100000e-01	-2.830628865345123e-03	1.136528129871583e+00	8.033374378220954e-01	1.813586218425443e-01	3.290279391867386e+00	1.196758443635412e+00	1.052995004858027e+00	4.391929545433293e-01	5.968084639689207e-01	
8	9.799500107769999e-01	-3.819064429838993e-03	1.120598584815707e+00	8.181711757223250e-01	1.998215079837343e-01	3.250533241732871e+00	1.173614402593634e+00	1.047310266581005e+00	3.875321486465043e-01	6.206878227044978e-01	
9	9.752799868580000e-01	-4.996281984462550e-03	1.099701232143190e+00	8.381608204142705e-01	2.132873605302882e-01	3.198344506470248e+00	1.143299933905944e+00	1.039645951544298e+00	3.198659238971954e-01	6.518847249714541e-01	
10	9.701499938960000e-01	-6.316969801823185e-03	1.075068652108615e+00	8.616297928826125e-01	2.187000351113437e-01	3.136718333289589e+00	1.107676144069328e+00	1.030330613674539e+00	2.403485358690360e-01	6.884775424630702e-01	
11	9.645400047300000e-01	-7.724889455816644e-03	1.049274741955063e+00	8.853592075886721e-01	2.145664612967819e-01	3.071960679873278e+00	1.070598877868605e+00	1.020322738231371e+00	1.575867809567073e-01	7.264250012257751e-01	
12	9.584699869160000e-01	-9.147425781525307e-03	1.026533922674359e+00	9.058642079628380e-01	2.018753840897435e-01	3.014710156999864e+00	1.038068150447917e+00	1.011236090224382e+00	8.497355010695760e-02	7.598443181365069e-01	
13	9.519400000570000e-01	-1.053131868577597e-02	1.010590129265744e+00	9.208690998638077e-01	1.843043145838557e-01	2.974555002681678e+00	1.015276860779443e+00	1.004637618533939e+00	3.410013566839934e-02	7.835786980972554e-01	
