TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           0, 4.38280244e+00, -5.11266887e-02, 5.70856386e-03, 2.13372825e-03, 2.67905279e-03, 0.0, -4.23291746e+00, -3.99778548e+00, -4.49550595e+00, -3.95948501e+00, 0.0, 2.0000000000, 8.0000000000, 0.0006651004
           1, 1.78142644e+00, -1.59518076e-02, 5.76849128e-03, 4.01623439e-02, 4.40928967e-02, 0.0, -3.82624645e+00, -3.71514025e+00, -3.66888616e+00, -4.08446707e+00, 0.0, 2.0000000000, 8.0000000000, 0.0009477337
           2, 1.30423911e+00, 5.11510237e-02, 6.13646558e-03, 1.16849504e-01, 1.19167525e-01, 0.0, -3.60024294e+00, -3.49859886e+00, -3.61361461e+00, -4.04511070e+00, 0.0, 2.0000000000, 8.0000000000, 0.0012501518
           3, 1.29961008e+00, 7.16402952e-02, 6.93581521e-03, 1.26660737e-01, 1.26955889e-01, 0.0, -3.51770770e+00, -3.39175424e+00, -3.61104861e+00, -3.98455890e+00, 0.0, 2.0000000000, 8.0000000000, 0.0015494347
           4, 1.22931314e+00, 1.01236343e-01, 7.99445139e-03, 1.25616910e-01, 1.30835371e-01, 0.0, -3.48483308e+00, -3.30221226e+00, -3.64136105e+00, -3.97096768e+00, 0.0, 2.0000000000, 8.0000000000, 0.0018555522
           5, 1.10696778e+00, 1.46900603e-01, 9.21819254e-03, 1.28046609e-01, 1.41799360e-01, 0.0, -3.45841103e+00, -3.23534400e+00, -3.63011053e+00, -3.88487361e+00, 0.0, 2.0000000000, 8.0000000000, 0.0021552165
           6, 1.05919060e+00, 1.89561951e-01, 1.03141788e-02, 1.15209582e-01, 1.49368644e-01, 0.0, -3.50793356e+00, -3.24626286e+00, -3.70339386e+00, -3.90619253e+00, 0.0, 2.0000000000, 8.0000000000, 0.0024580002
           7, 9.81912073e-01, 2.35957435e-01, 1.13041376e-02, 8.75813288e-02, 1.68732223e-01, 0.0, -3.49950186e+00, -3.22567916e+00, -3.64046878e+00, -3.85461592e+00, 0.0, 2.0000000000, 8.0000000000, 0.0027975837
           8, 8.79626426e-01, 2.88409342e-01, 1.21926309e-02, 5.47203977e-02, 2.05742500e-01, 0.0, -3.51055108e+00, -3.22435019e+00, -3.63391523e+00, -3.83813411e+00, 0.0, 2.0000000000, 8.0000000000, 0.0031004866
           9, 7.82086030e-01, 3.48898069e-01, 1.30464264e-02, 2.55584204e-02, 2.60722647e-01, 0.0, -3.53929486e+00, -3.24549654e+00, -3.64753240e+00, -3.85835896e+00, 0.0, 2.0000000000, 8.0000000000, 0.0035121004
          10, 7.11440654e-01, 4.13902831e-01, 1.39009909e-02, 2.33902919e-03, 3.26623723e-01, 0.0, -3.58624921e+00, -3.29086729e+00, -3.72383132e+00, -3.94080511e+00, 0.0, 2.0000000000, 8.0000000000, 0.0038198193
          11, 6.61980707e-01, 4.65683402e-01, 1.47365560e-02, -2.65811717e-02, 3.80351501e-01, 0.0, -3.62172523e+00, -3.32360312e+00, -3.73894231e+00, -3.96423983e+00, 0.0, 2.0000000000, 8.0000000000, 0.0041354179
          12, 6.44665250e-01, 5.12959904e-01, 1.54542136e-02, -4.92267098e-02, 4.31904717e-01, 0.0, -3.63552683e+00, -3.33989777e+00, -3.73294051e+00, -3.93786984e+00, 0.0, 2.0000000000, 8.0000000000, 0.0045798341
          13, 5.86407684e-01, 5.59747817e-01, 1.60071293e-02, -5.39751115e-02, 4.86225497e-01, 0.0, -3.65578803e+00, -3.37582862e+00, -3.74145098e+00, -3.97930927e+00, 0.0, 2.0000000000, 8.0000000000, 0.0048804681
          14, 5.23097879e-01, 5.88019568e-01, 1.63793742e-02, -5.67648098e-02, 5.21272002e-01, 0.0, -3.67702946e+00, -3.41743866e+00, -3.78065965e+00, -4.04075912e+00, 0.0, 2.0000000000, 8.0000000000, 0.0052208861
          15, 4.77212875e-01, 6.02658674e-01, 1.66410841e-02, -5.30700188e-02, 5.42091088e-01, 0.0, -3.68218730e+00, -3.44773233e+00, -3.82202491e+00, -4.07685012e+00, 0.0, 2.0000000000, 8.0000000000, 0.0055678368
          16, 4.49519103e-01, 6.06332298e-01, 1.68666511e-02, -4.05443438e-02, 5.50955832e-01, 0.0, -3.68318874e+00, -3.46986150e+00, -3.84307405e+00, -4.09960590e+00, 0.0, 2.0000000000, 8.0000000000, 0.0058737000
          17, 4.29677171e-01, 5.98872278e-01, 1.70711078e-02, -2.18384937e-02, 5.46875192e-01, 0.0, -3.68232114e+00, -3.48617931e+00, -3.85173545e+00, -4.11579619e+00, 0.0, 2.0000000000, 8.0000000000, 0.0061778506
          18, 4.15731048e-01, 5.81709750e-01, 1.72390476e-02, -2.19877451e-04, 5.31078103e-01, 0.0, -3.67898709e+00, -3.49541891e+00, -3.85398412e+00, -4.11929230e+00, 0.0, 2.0000000000, 8.0000000000, 0.0064848502
          19, 4.09794373e-01, 5.57100719e-01, 1.73575331e-02, 2.09340914e-02, 5.06056057e-01, 0.0, -3.67803678e+00, -3.50223561e+00, -3.85376068e+00, -4.11859305e+00, 0.0, 2.0000000000, 8.0000000000, 0.0067867835
          20, 4.12320781e-01, 5.27799169e-01, 1.74279352e-02, 3.89325653e-02, 4.75041975e-01, 0.0, -3.68362605e+00, -3.51162654e+00, -3.85668950e+00, -4.12161463e+00, 0.0, 2.0000000000, 8.0000000000, 0.0070846359
