"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.279256008565244e+00, 6.233393048331335e-01, 4.554091432437929e-01
0, 9.997500181200000e-01, -3.633242912780337e-05, 1.290551347204349e+00, 6.485521142954215e-01, 4.935148117872305e-01
1, 9.990000128750000e-01, -1.454724109320166e-04, 1.264211166849148e+00, 5.897570688597049e-01, 5.210642743384727e-01
2, 9.977599978450000e-01, -3.275082873388311e-04, 1.248346714078551e+00, 5.543453439253364e-01, 5.398267036506067e-01
3, 9.960200190539999e-01, -5.899320821610285e-04, 1.238447703765948e+00, 5.322493387632758e-01, 5.517190035638754e-01
4, 9.937800168990000e-01, -9.471126906468099e-04, 1.231546904991911e+00, 5.168457700712299e-01, 5.596296133062473e-01
5, 9.910500049590000e-01, -1.422145982882430e-03, 1.224794534431921e+00, 5.017735143569657e-01, 5.673852363500737e-01
6, 9.878399968150000e-01, -2.045631086632581e-03, 1.214712103797368e+00, 4.792680888334098e-01, 5.780481280460503e-01
7, 9.841300249100000e-01, -2.853899654748756e-03, 1.198796964813342e+00, 4.437432250297819e-01, 5.946349006578365e-01
8, 9.799500107769999e-01, -3.859277081725039e-03, 1.175282947327649e+00, 3.912565788563602e-01, 6.189039122917009e-01
9, 9.752799868580000e-01, -5.058925087860912e-03, 1.144297312410033e+00, 3.220922152009667e-01, 6.507963689829264e-01
10, 9.701499938960000e-01, -6.406016515211110e-03, 1.107715518513587e+00, 2.404364252535428e-01, 6.883755025285151e-01
11, 9.645400047300000e-01, -7.842060301661019e-03, 1.069458682606697e+00, 1.550417022470905e-01, 7.275291677133013e-01
12, 9.584699869160000e-01, -9.291696136902642e-03, 1.035750743328000e+00, 7.980076635714284e-02, 7.621512320158222e-01
13, 9.519400000570000e-01, -1.069954973429884e-02, 1.012119691279106e+00, 2.705288231943292e-02, 7.867682158235468e-01
14, 9.449599981310000e-01, -1.203766162408105e-02, 1.000122636396605e+00, 2.737419567074216e-04, 7.994768588703631e-01
15, 9.375399947170000e-01, -1.331042767355558e-02, 9.971823630772206e-01, -6.289368131203940e-03, 8.025827233086966e-01
16, 9.296900033950000e-01, -1.454516252159459e-02, 9.988147272246234e-01, -2.645698159322793e-03, 8.007341516887602e-01
17, 9.214000105860000e-01, -1.578015412569980e-02, 1.000952228183184e+00, 2.125509337463717e-03, 7.982830284373872e-01
