"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.645816214067551e-02, 7.846337118371742e-01, -4.807283217920218e-01, 1.019838338261731e+00
150, 5.118399858470000e-01, 4.602197247807997e-02, 7.906817426364549e-01, -4.672282530436276e-01, 1.013409262190628e+00
151, 5.276100039480000e-01, 4.550786780794428e-02, 7.989144859617330e-01, -4.488515938354175e-01, 1.004589510723565e+00
152, 5.433599948880000e-01, 4.491439841217083e-02, 8.078607849840189e-01, -4.288821763749578e-01, 9.949951683614090e-01
153, 5.590599775310000e-01, 4.424148848332955e-02, 8.166694183791040e-01, -4.092200482609286e-01, 9.856098809154258e-01
154, 5.747100114820000e-01, 4.348822068421154e-02, 8.251711374362164e-01, -3.902429967941599e-01, 9.766146954260457e-01
155, 5.902799963950000e-01, 4.265547192307519e-02, 8.335506886745153e-01, -3.715386413515283e-01, 9.678064053085409e-01
156, 6.057599782940000e-01, 4.174367590180229e-02, 8.420387344844907e-01, -3.525921105256903e-01, 9.589447250889250e-01
157, 6.211299896240000e-01, 4.075435362397797e-02, 8.508806449206752e-01, -3.328557033020644e-01, 9.497270106889403e-01
158, 6.363800168040000e-01, 3.968898653584096e-02, 8.602550213729332e-01, -3.119307558639884e-01, 9.399892082209199e-01
159, 6.514999866490000e-01, 3.854957139837480e-02, 8.701544387258517e-01, -2.898338421297952e-01, 9.297275957045114e-01
160, 6.664699912070000e-01, 3.733948077936330e-02, 8.804889585907106e-01, -2.667657174314495e-01, 9.190524345517910e-01
161, 6.812700033190000e-01, 3.606290181549038e-02, 8.911816619207794e-01, -2.428980760696888e-01, 9.080389759202068e-01
162, 6.958900094030001e-01, 3.472390705319198e-02, 9.021875430593124e-01, -2.183313770997492e-01, 8.967378620974038e-01
163, 7.103199958800001e-01, 3.332720071400719e-02, 9.134922172645481e-01, -1.930977293202051e-01, 8.851658869801290e-01
164, 7.245299816130000e-01, 3.188021261111103e-02, 9.250471622227762e-01, -1.673054414670175e-01, 8.733657506243448e-01
165, 7.385200262070000e-01, 3.038812195995533e-02, 9.368356959087661e-01, -1.409917502036470e-01, 8.613594353053887e-01
166, 7.522799968720000e-01, 2.885769897716962e-02, 9.487982040638249e-01, -1.142897230718195e-01, 8.491931738482021e-01
