"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.632896519016437e-05	1.463816862557718e+87	-5.859187263683086e+90	7.349656573499782e+90	3.034724644223657e+94	6.805427948360387e+91	4.649097931874692e+04	1.519068738473301e+92	2.516877556940456e+01	
1	9.990000128750000e-01	-1.452537504052920e-04	3.287513327629253e+86	-1.037273778096334e+90	1.456559792536285e+90	4.986606413818021e+93	4.940128356080163e+91	1.502694548661396e+05	1.102707222339322e+92	1.185874161751540e+01	
2	9.977599978450000e-01	-3.251111630156300e-04	6.885921974823974e+84	-2.532267464226948e+88	2.988987645658752e+88	1.155193752005248e+92	1.634414185925910e+90	2.373558968430937e+05	3.648245950727478e+90	9.869098688991579e+00	
3	9.960200190539999e-01	-5.769983605901485e-04	2.587001658861175e+87	-9.849066245805986e+90	1.134286664590096e+91	4.485963742276503e+94	4.978105193079248e+92	1.924275995737344e+05	1.111184194883761e+93	1.118761305107633e+01	
4	9.937800168990000e-01	-9.004365425509819e-04	3.054625434410774e+87	-8.920217549896379e+90	1.018748209237994e+91	4.120705092048772e+94	4.477743054654681e+93	1.465889403071255e+06	9.994962175568485e+93	3.094381674987464e+00	
5	9.910500049590000e-01	-1.293363843462116e-03	1.516292895427887e+87	-4.393644937817521e+90	4.250445752285628e+90	2.047472107277397e+94	3.260708183602098e+93	2.150447445499604e+06	7.278366481254682e+93	2.323551844989195e+00	
6	9.878399968150000e-01	-1.753609743384430e-03	7.248313322655994e+86	-1.870946400485028e+90	1.371990761795135e+90	8.500143426238062e+93	1.914801740854020e+93	2.641720432902563e+06	4.274111028692010e+93	1.664407565114051e+00	
7	9.841300249100000e-01	-2.283176811071472e-03	3.063457453298110e+86	-7.764581865575476e+89	1.153586631247976e+89	3.245819327049568e+93	8.960404811850834e+92	2.924932024828381e+06	2.000090359788133e+93	1.266267041042479e+00	
8	9.799500107769999e-01	-2.876826092032643e-03	4.913601619759964e+85	-1.158175830771903e+89	-4.227300436064368e+88	3.836369015467113e+92	9.158275460831746e+91	1.863862024141701e+06	2.044257915364229e+92	1.553321064684215e+00	
9	9.752799868580000e-01	-3.536324145770189e-03	2.589166604898808e+85	-6.407004960554771e+88	-2.238590958863186e+88	1.840108064489544e+92	3.802453257415826e+91	1.468601228758872e+06	8.487618878160327e+91	1.828061206534192e+00	
10	9.701499938960000e-01	-4.256268552403566e-03	1.295127499351289e+85	-3.562490054507002e+88	-1.041202500938159e+88	9.676517952339913e+91	1.743335843817248e+91	1.346072757076396e+06	3.891374651377786e+91	2.087574093938961e+00	
11	9.645400047300000e-01	-5.038225493362627e-03	7.590055102075543e+84	-2.236715630477663e+88	-5.888529064305353e+87	6.046990802231151e+91	1.009150544915975e+91	1.329569458118976e+06	2.252568180616015e+91	2.233561946948512e+00	
12	9.584699869160000e-01	-5.878077433056352e-03	4.680122692502974e+84	-1.485031460026314e+88	-3.592515054632900e+87	4.023719519688793e+91	6.119156351694732e+90	1.307477763669942e+06	1.365883114217574e+91	2.412944719145903e+00	
13	9.519400000570000e-01	-6.774428848839826e-03	3.203467266470089e+84	-1.084213991626376e+88	-2.567573643193652e+87	2.921308914630250e+91	3.934606602532068e+90	1.228233746514171e+06	8.782604023509079e+90	2.652398674391332e+00	
14	9.449599981310000e-01	-7.724467125531491e-03	1.964909936029611e+84	-7.072144054388911e+87	-1.442475428009253e+87	1.925037922467301e+91	2.397521179311916e+90	1.220168484748191e+06	5.351609775249812e+90	2.810511983180407e+00	
15	9.375399947170000e-01	-8.725349486403867e-03	1.483107922746879e+84	-5.760999597338602e+87	-1.278214969578637e+87	1.621809607722077e+91	1.791295629302499e+90	1.207798570710095e+06	3.998427743978792e+90	3.059840230580915e+00	
16	9.296900033950000e-01	-9.774221272349531e-03	9.716492041900852e+83	-3.898091264163472e+87	-6.724681694142662e+86	1.089298524116529e+91	1.136416705789256e+90	1.169575090360428e+06	2.536644432565304e+90	3.181504442985941e+00	
17	9.214000105860000e-01	-1.087086069705918e-02	8.014199698395153e+83	-3.405622679233840e+87	-6.680920633074444e+86	9.800341271762678e+90	9.143185127351891e+89	1.140873134117536e+06	2.040889537355333e+90	3.426522341428398e+00	
18	9.126999974250000e-01	-1.200973104171110e-02	5.836277684826207e+83	-2.546978069829227e+87	-4.051016556124875e+86	7.303469464781954e+90	6.421252152288950e+89	1.100230746214085e+06	1.433315212564498e+90	3.560477958232323e+00	
19	9.035800099370001e-01	-1.319055953446835e-02	4.783698390239466e+83	-2.163260665540433e+87	-3.557457509215066e+86	6.317733777283033e+90	5.176642558499358e+89	1.082142337623469e+06	1.155500571093607e+90	3.723344796798842e+00	
20	8.940600156780000e-01	-1.440916392228702e-02	3.867298731598689e+83	-1.794591800030702e+87	-2.766121725359261e+86	5.268657018846162e+90	4.023584173381682e+89	1.040412042779635e+06	8.981214672726969e+89	3.890361198421856e+00	
21	8.841500282290000e-01	-1.566269158090452e-02	3.200205805656822e+83	-1.526004415488622e+87	-2.226328975815417e+86	4.532798131243164e+90	3.268055416900312e+89	1.021201639945643e+06	7.294766555581054e+89	4.030245671293347e+00	
22	8.738499879840000e-01	-1.694956337677533e-02	2.636819027353798e+83	-1.278975521881978e+87	-1.822731909384825e+86	3.823568728119370e+90	2.635067857353066e+89	9.993358778199926e+05	5.881847895877380e+89	4.142173960955870e+00	
23	8.631799817090000e-01	-1.826569132102762e-02	2.327764604990284e+83	-1.163935950429535e+87	-1.685346010755960e+86	3.531534981219575e+90	2.242199379543057e+89	9.632414612440661e+05	5.004909329337181e+89	4.350749765929932e+00	
24	8.521599769590000e-01	-1.960709133914372e-02	1.844259050222406e+83	-9.250705945707049e+86	-1.198831497763741e+86	2.802857494038265e+90	1.775363232332335e+89	9.626430907947764e+05	3.962864357884677e+89	4.356852684596089e+00	
25	8.407700061800000e-01	-2.097463226217677e-02	1.759262127021105e+83	-9.152823589530474e+86	-1.325330868280290e+86	2.828742003003930e+90	1.591495851979161e+89	9.046382727933690e+05	3.552446098167771e+89	4.671204884342650e+00	
26	8.290500044819999e-01	-2.236196298315981e-02	1.312486399013141e+83	-6.754695433597283e+86	-7.937160989849844e+85	2.066051617949749e+90	1.215615997836334e+89	9.261932152213969e+05	2.713428566598961e+89	4.550655091390603e+00	
27	8.170099854470000e-01	-2.376642068849115e-02	1.398997247668414e+83	-7.541662196522179e+86	-1.106470376079173e+86	2.368646694051724e+90	1.168502475265738e+89	8.352428692859680e+05	2.608264453718166e+89	5.038535621248237e+00	
28	8.046399950980000e-01	-2.518763605296113e-02	9.482911899625252e+82	-4.932738689671980e+86	-5.424229259865845e+85	1.504527492346278e+90	8.243184690768826e+88	8.692672438615174e+05	1.839996582760899e+89	4.743683715224910e+00	
29	7.919700145720000e-01	-2.662062628442961e-02	1.072832047802643e+83	-5.995108054752114e+86	-8.858067793519481e+85	1.928998822741112e+90	8.694484687062808e+88	8.104236543707573e+05	1.940733189076520e+89	5.303161488107280e+00	
