"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.633247740772775e-05	1.199881925023727e+00	7.194322709233649e-01	1.010138843860301e-01	3.446523532079521e+00	1.290636323767354e+00	1.075636107896061e+00	6.487417941235584e-01	4.933941130914027e-01	
1	9.990000128750000e-01	-1.454754609432443e-04	1.181722282487208e+00	7.457023791488792e-01	1.066503909162809e-01	3.401073119958223e+00	1.264392073672490e+00	1.069957038477166e+00	5.901608787332367e-01	5.208345534733668e-01	
2	9.977599978450000e-01	-3.275417715750568e-04	1.171386052870252e+00	7.636664947309811e-01	1.128577920253782e-01	3.376003033564520e+00	1.248654501496747e+00	1.065963265003168e+00	5.550323694123815e-01	5.394609743126386e-01	
3	9.960200190539999e-01	-5.901131653005174e-04	1.165047459611363e+00	7.743299562098624e-01	1.198030796391942e-01	3.360732645925934e+00	1.238899985511384e+00	1.063390143715397e+00	5.332588962307684e-01	5.511996002418711e-01	
4	9.937800168990000e-01	-9.477684963646890e-04	1.160575349888852e+00	7.800647259275476e-01	1.303195294582182e-01	3.349832342136670e+00	1.232144303147337e+00	1.061666787309708e+00	5.181792480967352e-01	5.589547885844046e-01	
5	9.910500049590000e-01	-1.423964629458721e-03	1.156196035513436e+00	7.846938200996613e-01	1.451045705081168e-01	3.339172357428356e+00	1.225514659765872e+00	1.059954040770996e+00	5.033809369773927e-01	5.665815437342523e-01	
6	9.878399968150000e-01	-2.049784550406426e-03	1.149364930606602e+00	7.903885768121037e-01	1.638062794142927e-01	3.322209091858838e+00	1.215508575058514e+00	1.057547992539675e+00	4.810459264698972e-01	5.771659993047380e-01	
7	9.841300249100000e-01	-2.862097511790763e-03	1.138454260095145e+00	7.999979612391499e-01	1.844916530727716e-01	3.295038730297586e+00	1.199603372868149e+00	1.053712401908790e+00	4.455432430092622e-01	5.937453510439867e-01	
8	9.799500107769999e-01	-3.873576927254815e-03	1.122221242581481e+00	8.150294704838376e-01	2.039841585838366e-01	3.254539116268758e+00	1.176014681791035e+00	1.047934789655034e+00	3.928899147121309e-01	6.180969467292718e-01	
9	9.752799868580000e-01	-5.081479650349970e-03	1.100747711671013e+00	8.355437353224645e-01	2.183208528557449e-01	3.200916597971058e+00	1.144859234445132e+00	1.040074144426024e+00	3.233465054578840e-01	6.501692902625622e-01	
10	9.701499938960000e-01	-6.438595795172985e-03	1.075273238459844e+00	8.598174690409826e-01	2.242777000715437e-01	3.137188969577771e+00	1.108013090267535e+00	1.030447936986310e+00	2.411006479186042e-01	6.880246427629790e-01	
11	9.645400047300000e-01	-7.885811872929836e-03	1.048413719661458e+00	8.844944647757293e-01	2.202482541190687e-01	3.069753380525014e+00	1.069406716727805e+00	1.020023581027846e+00	1.549257069817075e-01	7.275398970337963e-01	
