"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.661175894405044e-02, 7.831608868059999e-01, -4.840158776651787e-01, 1.021284237853285e+00
150, 5.118399858470000e-01, 4.620506264525452e-02, 7.883239852487472e-01, -4.724911043554749e-01, 1.015801919938164e+00
151, 5.276100039480000e-01, 4.571926129857623e-02, 7.945479341929707e-01, -4.585983611764048e-01, 1.009190316706644e+00
152, 5.433599948880000e-01, 4.515271335529326e-02, 8.017585607299066e-01, -4.425032126564585e-01, 1.001516460771832e+00
153, 5.590599775310000e-01, 4.450511184591090e-02, 8.097773433442488e-01, -4.246041443208733e-01, 9.930032250991170e-01
154, 5.747100114820000e-01, 4.377537584286508e-02, 8.182976277385235e-01, -4.055856523693671e-01, 9.839714630841577e-01
155, 5.902799963950000e-01, 4.296419411270445e-02, 8.270055851643616e-01, -3.861482474009785e-01, 9.747715849363089e-01
156, 6.057599782940000e-01, 4.207187005532490e-02, 8.357826774690515e-01, -3.665565235065814e-01, 9.655622841857308e-01
157, 6.211299896240000e-01, 4.109981094677080e-02, 8.448106856181580e-01, -3.464047196023259e-01, 9.561127666134854e-01
158, 6.363800168040000e-01, 4.004942850327011e-02, 8.543517940496729e-01, -3.251076025676945e-01, 9.461726055644835e-01
159, 6.514999866490000e-01, 3.892268043906114e-02, 8.644567710752661e-01, -3.025518502784239e-01, 9.356714166044134e-01
160, 6.664699912070000e-01, 3.772292522300321e-02, 8.750276629593394e-01, -2.789561094657602e-01, 9.247288728059107e-01
161, 6.812700033190000e-01, 3.645437198895411e-02, 8.859554277041910e-01, -2.545637774460022e-01, 9.134500029985599e-01
162, 6.958900094030001e-01, 3.512115293141051e-02, 8.971849996282761e-01, -2.294977686868836e-01, 9.018999230938453e-01
163, 7.103199958800001e-01, 3.372805755313040e-02, 9.087075999730774e-01, -2.037776786315237e-01, 8.900864268340126e-01
164, 7.245299816130000e-01, 3.228262193079774e-02, 9.204819324834244e-01, -1.774956864209278e-01, 8.780478815665026e-01
165, 7.385200262070000e-01, 3.079015632955316e-02, 9.324883367418424e-01, -1.506956769155304e-01, 8.658062426948335e-01
166, 7.522799968720000e-01, 2.925756941508168e-02, 9.446628884201218e-01, -1.235203383479424e-01, 8.534143580450713e-01
167, 7.657799720760000e-01, 2.769472622326909e-02, 9.569724268905286e-01, -9.604368997649858e-02, 8.409319516540954e-01
168, 7.790099978450000e-01, 2.610996651861422e-02, 9.693419824068866e-01, -6.843307498462807e-02, 8.283622567682453e-01
169, 7.919700145720000e-01, 2.451090539734724e-02, 9.817445135187653e-01, -4.074885375275591e-02, 8.158056437562711e-01
170, 8.046399950980000e-01, 2.290803914918137e-02, 9.940745156946708e-01, -1.322652746725277e-02, 8.033356760792014e-01
171, 8.170099854470000e-01, 2.131098827422146e-02, 1.006227247220257e+00, 1.390010540235919e-02, 7.910275085055504e-01
172, 8.290500044819999e-01, 1.973208989539290e-02, 1.018094412132512e+00, 4.038931279578560e-02, 7.790285200369058e-01
173, 8.407700061800000e-01, 1.817813556399633e-02, 1.029557681017945e+00, 6.597696655791191e-02, 7.674418530112477e-01
174, 8.521599769590000e-01, 1.665756672239405e-02, 1.040544436684391e+00, 9.050097474194371e-02, 7.563385703669537e-01
175, 8.631799817090000e-01, 1.518120655245963e-02, 1.051019958354544e+00, 1.138838356128216e-01, 7.457486747919955e-01
176, 8.738499879840000e-01, 1.374952428276205e-02, 1.061053444095451e+00, 1.362800091416319e-01, 7.355791486702913e-01
177, 8.841500282290000e-01, 1.236569570047618e-02, 1.070895010716572e+00, 1.582477917780630e-01, 7.255827573756435e-01
178, 8.940600156780000e-01, 1.103085621840024e-02, 1.080936078355085e+00, 1.806608891854571e-01, 7.153092406909783e-01
179, 9.035800099370001e-01, 9.743246581973758e-03, 1.091730843832579e+00, 2.047563478405772e-01, 7.042113315340024e-01
180, 9.126999974250000e-01, 8.505514830023386e-03, 1.103732686970190e+00, 2.315461762727465e-01, 6.917734197473141e-01
181, 9.214000105860000e-01, 7.328595481667232e-03, 1.117071498355901e+00, 2.613203088301365e-01, 6.778980207651643e-01
182, 9.296900033950000e-01, 6.229133392471773e-03, 1.131190059345235e+00, 2.928349538956145e-01, 6.631676690397582e-01
31, 7.657799720760000e-01, -3.615881540382506e-02, 9.113117269711605e-01, -1.979648951536597e-01, 8.886669404585578e-01
32, 7.522799968720000e-01, -3.762525305487521e-02, 9.044052807012825e-01, -2.133810698632088e-01, 8.957228119675402e-01
33, 7.385200262070000e-01, -3.907106140787424e-02, 8.974833265064411e-01, -2.288318604766939e-01, 9.028098050148933e-01
34, 7.245299816130000e-01, -4.049035788186553e-02, 8.906174942454975e-01, -2.441573789163002e-01, 9.098541058384425e-01
35, 7.103199958800001e-01, -4.187950554563320e-02, 8.838749972657511e-01, -2.592075953889483e-01, 9.167852051941416e-01
36, 6.958900094030001e-01, -4.323593527170021e-02, 8.772768714790082e-01, -2.739355547343566e-01, 9.235916043672512e-01
37, 6.812700033190000e-01, -4.455444708111791e-02, 8.708356393701135e-01, -2.883133049774251e-01, 9.302434987283406e-01
38, 6.664699912070000e-01, -4.583204098645866e-02, 8.645642617231715e-01, -3.023119157964922e-01, 9.367322295088960e-01
39, 6.514999866490000e-01, -4.706594619933189e-02, 8.584808298662467e-01, -3.158910047628421e-01, 9.430490526239359e-01
40, 6.363800168040000e-01, -4.825286316002313e-02, 8.525920690895312e-01, -3.290355600680107e-01, 9.491663100354552e-01
41, 6.211299896240000e-01, -4.938989691161399e-02, 8.469023471193496e-01, -3.417358323228803e-01, 9.551034734238431e-01
42, 6.057599782940000e-01, -5.047521508147382e-02, 8.413982584233350e-01, -3.540217445907700e-01, 9.608462623544614e-01
43, 5.902799963950000e-01, -5.150720712434430e-02, 8.360919075745933e-01, -3.658662777352829e-01, 9.664084124271499e-01
44, 5.747100114820000e-01, -5.248385443650355e-02, 8.310143574941272e-01, -3.772000948791803e-01, 9.717250970381819e-01
45, 5.590599775310000e-01, -5.340403529287054e-02, 8.262206822642564e-01, -3.879002628029992e-01, 9.767681506289981e-01
46, 5.433599948880000e-01, -5.426570182198145e-02, 8.217030144968693e-01, -3.979843426409167e-01, 9.815182437409389e-01
47, 5.276100039480000e-01, -5.506870607243898e-02, 8.173594559099426e-01, -4.076797859153066e-01, 9.861189970427968e-01
48, 5.118399858470000e-01, -5.581145828482903e-02, 8.130068160930449e-01, -4.173954997923104e-01, 9.907306749848583e-01
49, 4.960500001910000e-01, -5.649394877362895e-02, 8.086214506572815e-01, -4.271842619257109e-01, 9.954126769565016e-01
50, 4.802699983120000e-01, -5.711489345840396e-02, 8.044916742956650e-01, -4.364025127328905e-01, 9.998062039594796e-01
51, 4.645099937920000e-01, -5.767394889987796e-02, 8.010813333918619e-01, -4.440148808217367e-01, 1.003428659895271e+00
52, 4.487800002100000e-01, -5.817070177746148e-02, 7.985597799644992e-01, -4.496433482935285e-01, 1.006067522396044e+00
53, 4.331099987030000e-01, -5.860412555023093e-02, 7.965426113036005e-01, -4.541459569116061e-01, 1.008173102446273e+00
54, 4.174999892710000e-01, -5.897403464300687e-02, 7.941476611378315e-01, -4.594918278173403e-01, 1.010716004608397e+00
55, 4.019699990750000e-01, -5.927958282000080e-02, 7.903511254570013e-01, -4.679662378191936e-01, 1.014856741252463e+00
56, 3.865399956700000e-01, -5.951992251929905e-02, 7.844463248974589e-01, -4.811465962110292e-01, 1.021357441472945e+00
57, 3.712300062180000e-01, -5.969419665301574e-02, 7.765559646559080e-01, -4.987590074644910e-01, 1.030094856953464e+00
58, 3.560400009160000e-01, -5.980163949339636e-02, 7.678247538582385e-01, -5.182483172807177e-01, 1.039736550922069e+00
59, 3.409900069240000e-01, -5.984111839161851e-02, 7.599461121857677e-01, -5.358345710139114e-01, 1.048407518159655e+00
60, 3.261100053790000e-01, -5.981154352286060e-02, 7.541526705970966e-01, -5.487663602743380e-01, 1.054754066592927e+00
61, 3.113999962810000e-01, -5.971176206669798e-02, 7.507436319421570e-01, -5.563758215576853e-01, 1.058434414971798e+00
62, 2.968699932100000e-01, -5.954041503043377e-02, 7.493501770354759e-01, -5.594862119743842e-01, 1.059906422788851e+00
63, 2.825500071050000e-01, -5.929639044923107e-02, 7.494013798423796e-01, -5.593719199946883e-01, 1.059776583942009e+00
64, 2.684499919410000e-01, -5.897838181677080e-02, 7.504607816541435e-01, -5.570071838077153e-01, 1.058570675501061e+00
65, 2.545700073240000e-01, -5.858468205563085e-02, 7.522767205662734e-01, -5.529537487359970e-01, 1.056516007388363e+00
66, 2.409400045870000e-01, -5.811438862812131e-02, 7.547640639188351e-01, -5.474016430383145e-01, 1.053750530712038e+00
67, 2.275699973110000e-01, -5.756617178531671e-02, 7.578273115489752e-01, -5.405640367210375e-01, 1.050339361123803e+00
68, 2.144699990750000e-01, -5.693868890465851e-02, 7.613409812754977e-01, -5.327210239386213e-01, 1.046462157449127e+00
69, 2.016600072380000e-01, -5.623119377517311e-02, 7.651766545925893e-01, -5.241592531415417e-01, 1.042226147719523e+00
70, 1.891400069000000e-01, -5.544194371061736e-02, 7.693601030773086e-01, -5.148211984881504e-01, 1.037635061468489e+00
71, 1.769299954180000e-01, -5.457044048101911e-02, 7.741316268433635e-01, -5.041704757960638e-01, 1.032393612392388e+00
72, 1.650400012730000e-01, -5.361576437211139e-02, 7.798139669104073e-01, -4.914866810035552e-01, 1.026180259006583e+00
73, 1.534900069240000e-01, -5.257804958920374e-02, 7.865052450043573e-01, -4.765507924009883e-01, 1.018868877473040e+00
74, 1.422899961470000e-01, -5.145692419432941e-02, 7.940852814991145e-01, -4.596310680823337e-01, 1.010645647448673e+00
75, 1.314399987460000e-01, -5.025103834276202e-02, 8.023904843424058e-01, -4.410926688785585e-01, 1.001631490740995e+00
76, 1.209499984980000e-01, -4.896004427180417e-02, 8.114881565487094e-01, -4.207853648466308e-01, 9.918474598312427e-01
77, 1.108499988910000e-01, -4.758662155068845e-02, 8.216296929812777e-01, -3.981480067382193e-01, 9.810353978537212e-01
78, 1.011300012470000e-01, -4.612850073067271e-02, 8.329393002610149e-01, -3.729033476316631e-01, 9.689807364034798e-01
79, 9.181000292300000e-02, -4.458768905139234e-02, 8.454831806904710e-01, -3.449036145301986e-01, 9.556293357857035e-01
80, 8.290000259900000e-02, -4.296520364315631e-02, 8.593960384300844e-01, -3.138481285042760e-01, 9.409381570574066e-01
81, 7.440000027400000e-02, -4.126030190946459e-02, 8.747978740003808e-01, -2.794690312491501e-01, 9.247448204497095e-01
82, 6.633000075800000e-02, -3.947642350723025e-02, 8.919052172608430e-01, -2.412829971856182e-01, 9.068763271967850e-01
83, 5.869000032500000e-02, -3.761317497944555e-02, 9.109206183123337e-01, -1.988379055528265e-01, 8.871064053698994e-01
84, 5.149000138000000e-02, -3.567248652305630e-02, 9.321470118695564e-01, -1.514575627911688e-01, 8.651224655390487e-01
113, 4.473999887700000e-02, 2.405308922787100e-02, 6.831484401873557e-01, -7.072579460103668e-01, 1.130167715096033e+00
114, 5.149000138000000e-02, 2.539120988094939e-02, 6.816931390354199e-01, -7.105063860816520e-01, 1.132167152567920e+00
115, 5.869000032500000e-02, 2.669097371334241e-02, 6.814144495023929e-01, -7.111284609321586e-01, 1.132769274548401e+00
116, 6.633000075800000e-02, 2.795319637683143e-02, 6.821723800717938e-01, -7.094366516254602e-01, 1.132057588476241e+00
117, 7.440000027400000e-02, 2.917862737528326e-02, 6.836566440312525e-01, -7.061235624302400e-01, 1.130418900209636e+00
118, 8.290000259900000e-02, 3.036925887869250e-02, 6.854233279672013e-01, -7.021800715017829e-01, 1.128473723517379e+00
119, 9.181000292300000e-02, 3.152406424467814e-02, 6.870517286995219e-01, -6.985452484385671e-01, 1.126700900871539e+00
120, 1.011300012470000e-01, 3.264461557643906e-02, 6.885369066316547e-01, -6.952301191257708e-01, 1.125133570332414e+00
121, 1.108499988910000e-01, 3.373093933386892e-02, 6.902860291032591e-01, -6.913258278945110e-01, 1.123302030523514e+00
122, 1.209499984980000e-01, 3.478195673397686e-02, 6.926646371963894e-01, -6.860164348294880e-01, 1.120713496781337e+00
123, 1.314399987460000e-01, 3.579956143818087e-02, 6.955214485930452e-01, -6.796396236762384e-01, 1.117475435172112e+00
124, 1.422899961470000e-01, 3.678150522775336e-02, 6.983181617844753e-01, -6.733969603025106e-01, 1.114294517435300e+00
125, 1.534900069240000e-01, 3.772755196073559e-02, 7.007373857812965e-01, -6.679969067381775e-01, 1.111563487296939e+00
126, 1.650400012730000e-01, 3.863808113444667e-02, 7.028755894144593e-01, -6.632241307712963e-01, 1.109193348140416e+00
127, 1.769299954180000e-01, 3.951242090898037e-02, 7.049311933016654e-01, -6.586357292373540e-01, 1.106918036625760e+00
128, 1.891400069000000e-01, 4.034911549956207e-02, 7.070348206750716e-01, -6.539401324217151e-01, 1.104603125397757e+00
129, 2.016600072380000e-01, 4.114737984233642e-02, 7.092903050193208e-01, -6.489055691533019e-01, 1.102104766080797e+00
130, 2.144699990750000e-01, 4.190571806518419e-02, 7.117666597046193e-01, -6.433779917307606e-01, 1.099363551800719e+00
