"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.265523877320181e+00, 5.926872261611191e-01, 4.508617124475872e-01
0, 9.997500181200000e-01, -3.633001519913767e-05, 1.277346570122880e+00, 6.190771654528578e-01, 5.100083625790706e-01
1, 9.990000128750000e-01, -1.453200304947169e-04, 1.246135159324027e+00, 5.494088377768467e-01, 5.398185932293679e-01
2, 9.977599978450000e-01, -3.258377444432859e-04, 1.225831260677973e+00, 5.040876354419047e-01, 5.630310398377210e-01
3, 9.960200190539999e-01, -5.809183637951954e-04, 1.210257286313919e+00, 4.693242998078548e-01, 5.807348540337617e-01
4, 9.937800168990000e-01, -9.145818046101454e-04, 1.197661103271100e+00, 4.412078198015615e-01, 5.945633041310938e-01
5, 9.910500049590000e-01, -1.332385279277491e-03, 1.186538163785917e+00, 4.163798298792794e-01, 6.067649160849814e-01
6, 9.878399968150000e-01, -1.842073539287201e-03, 1.175091291726631e+00, 3.908287761755150e-01, 6.188042489865856e-01
7, 9.841300249100000e-01, -2.456015713775851e-03, 1.162279574596695e+00, 3.622311932961931e-01, 6.321773212942806e-01
8, 9.799500107769999e-01, -3.174227803496004e-03, 1.147401191119091e+00, 3.290205158908289e-01, 6.475426012714993e-01
9, 9.752799868580000e-01, -3.996972725596729e-03, 1.130618287682171e+00, 2.915586778619881e-01, 6.648320268997777e-01
10, 9.701499938960000e-01, -4.906157342632628e-03, 1.112832584036358e+00, 2.518584465097277e-01, 6.831203343016145e-01
11, 9.645400047300000e-01, -5.884991295559605e-03, 1.095575142458476e+00, 2.133373715590979e-01, 7.008522424244992e-01
12, 9.584699869160000e-01, -6.907635655827381e-03, 1.080513640106924e+00, 1.797179466672415e-01, 7.163627429385371e-01
13, 9.519400000570000e-01, -7.956251887506547e-03, 1.068682310582623e+00, 1.533087289790684e-01, 7.285641587451478e-01
14, 9.449599981310000e-01, -9.020396774372854e-03, 1.060141587842035e+00, 1.342446157188282e-01, 7.373567514991154e-01
15, 9.375399947170000e-01, -1.009948573606226e-02, 1.054110042918828e+00, 1.207813458009547e-01, 7.435030613481651e-01
16, 9.296900033950000e-01, -1.119992827086776e-02, 1.049425483329101e+00, 1.103247395738857e-01, 7.482065110597304e-01
17, 9.214000105860000e-01, -1.233331017543688e-02, 1.045024629160463e+00, 1.005014043760330e-01, 7.525817441010053e-01
18, 9.126999974250000e-01, -1.350419474806339e-02, 1.040241560041649e+00, 8.982491080725180e-02, 7.573435027069185e-01
19, 9.035800099370001e-01, -1.471888376390306e-02, 1.034816281415768e+00, 7.771491387448111e-02, 7.627660120252485e-01
20, 8.940600156780000e-01, -1.597567363885610e-02, 1.028807487224820e+00, 6.430242684111623e-02, 7.688096493198486e-01
21, 8.841500282290000e-01, -1.727125220718807e-02, 1.022424504387888e+00, 5.005469729439214e-02, 7.752500976067979e-01
