"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
0	9.997500181200000e-01	-3.633243334173069e-05	1.199835073904274e+00	7.195573410261843e-01	1.010181969589283e-01	3.446415344593944e+00	1.290559468483681e+00	1.075614054425155e+00	6.485702421510741e-01	4.935029649355448e-01	
1	9.990000128750000e-01	-1.454726771406607e-04	1.181617518370841e+00	7.459220137940363e-01	1.066647672674734e-01	3.400823692773671e+00	1.264227817408011e+00	1.069912892922466e+00	5.897942352857389e-01	5.210432299205928e-01	
2	9.977599978450000e-01	-3.275112098863658e-04	1.171202758151154e+00	7.639989399392306e-01	1.128614330688026e-01	3.375559509172665e+00	1.248374302521351e+00	1.065890849242893e+00	5.544069252708737e-01	5.397939681748406e-01	
3	9.960200190539999e-01	-5.899478873598722e-04	1.164774528394112e+00	7.747921263299113e-01	1.197627473810192e-01	3.360067190172276e+00	1.238487831438445e+00	1.063285469631589e+00	5.323389094608150e-01	5.516729522779040e-01	
4	9.937800168990000e-01	-9.471699304722737e-04	1.160212625911644e+00	7.806665963090369e-01	1.301870700607839e-01	3.348944888955568e+00	1.231599643018776e+00	1.061529253787459e+00	5.169634888811963e-01	5.595700676167533e-01	
5	9.910500049590000e-01	-1.422304718022004e-03	1.155756979524509e+00	7.854240824070509e-01	1.448203678853251e-01	3.338095592462227e+00	1.224857951253573e+00	1.059788496157292e+00	5.019150697624405e-01	5.673144928961813e-01	
6	9.878399968150000e-01	-2.045993611269611e-03	1.148878241126800e+00	7.912176773384143e-01	1.633156750480185e-01	3.321013974405771e+00	1.214782161398127e+00	1.057363711759995e+00	4.794244674065343e-01	5.779705714128257e-01	
7	9.841300249100000e-01	-2.854615189355942e-03	1.137961207877394e+00	8.008767089553721e-01	1.837577762070179e-01	3.293827587742079e+00	1.198867864755004e+00	1.053522612595220e+00	4.439014838281333e-01	5.945567285411069e-01	
8	9.799500107769999e-01	-3.860525229289753e-03	1.121774128236042e+00	8.158886734397034e-01	2.029953525543250e-01	3.253441217931428e+00	1.175347294162494e+00	1.047757533872434e+00	3.914002101841381e-01	6.188329874502911e-01	
9	9.752799868580000e-01	-5.060893765718869e-03	1.100405984228844e+00	8.363076241595466e-01	2.171019630299331e-01	3.200079827400063e+00	1.144346790152288e+00	1.039931449440670e+00	3.222026565899284e-01	6.507411961649574e-01	
10	9.701499938960000e-01	-6.408860249668837e-03	1.075096512514890e+00	8.604169198169705e-01	2.228907437916448e-01	3.136762408538818e+00	1.107741867474059e+00	1.030365045909046e+00	2.404952398974539e-01	6.883444978448165e-01	
11	9.645400047300000e-01	-7.845879309106938e-03	1.048457767412983e+00	8.848860041907314e-01	2.187816044085037e-01	3.069879453743173e+00	1.069454480668381e+00	1.020026284231941e+00	1.550323229204938e-01	7.275297673957071e-01	
12	9.584699869160000e-01	-9.296518476187272e-03	1.024859356838806e+00	9.060662340539848e-01	2.057391573098551e-01	3.010454139377425e+00	1.035712759880974e+00	1.010590138997848e+00	7.971598187717435e-02	7.621863833550431e-01	
13	9.519400000570000e-01	-1.070534524855997e-02	1.008298366218849e+00	9.215726576471898e-01	1.875604618901170e-01	2.968730649905745e+00	1.012053100320664e+00	1.003723832377013e+00	2.690424178719564e-02	7.868330682063570e-01	
14	9.449599981310000e-01	-1.204436625694635e-02	9.999077482004664e-01	9.308144063077624e-01	1.689763317936766e-01	2.947619724874622e+00	1.000037683996911e+00	1.000129947784361e+00	8.411606453288216e-05	7.995611751523672e-01	
