"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
0	9.997500181200000e-01	-3.632896519016437e-05	1.390300409415240e+100	-7.445615673394185e+102	2.320687126365735e+103	1.051230625069580e+107	3.350436573954392e+106	2.409865199826551e+06	7.478653066862483e+106	9.543831013746423e-01	
1	9.990000128750000e-01	-1.452537504052920e-04	2.827496081915455e+99	-2.931362980104591e+101	6.148526693097997e+102	1.594259738915431e+106	3.696907256997690e+105	1.307484484467707e+06	8.252025127226987e+105	1.609087918786868e+00	
2	9.977599978450000e-01	-3.251111630156300e-04	3.572303413161755e+99	-1.380897146357008e+102	5.452048590085287e+102	2.011454084692627e+106	6.274874338663554e+105	1.756534541703395e+06	1.400641593451686e+106	1.003969771337059e+00	
3	9.960200190539999e-01	-5.769983605901485e-04	7.428000288263287e+98	-8.173730389606827e+101	-1.469866672752154e+102	2.472278723100069e+106	9.127508373629214e+105	1.228797525499731e+07	2.037390261970807e+106	5.458963501294357e-01	
4	9.937800168990000e-01	-9.004365425509819e-04	9.804460718757896e+98	7.648664371665044e+100	-3.008499790562769e+101	1.894064469033961e+106	7.556601330135135e+105	7.707309506251420e+06	1.686741368333736e+106	9.638541745106007e-02	
5	9.910500049590000e-01	-1.293363843462116e-03	5.860206702509653e+98	-1.518071911754140e+102	-9.359770136560000e+101	1.052875334876513e+106	3.126012222548054e+105	5.334303687972864e+06	6.977705853901906e+105	1.113623495600777e+00	
6	9.878399968150000e-01	-1.753609743384430e-03	3.575305609645092e+98	-1.066423773294946e+102	-7.412221974449876e+101	8.851668880260420e+105	2.597156594224829e+105	7.264152712479982e+06	5.797224540680421e+105	1.139056824835172e+00	
7	9.841300249100000e-01	-2.283176811071472e-03	2.854666361213331e+97	-1.243074269210895e+101	1.342098619864924e+100	3.710274453642390e+104	3.888883243587607e+103	1.362289932170812e+06	8.680542954436621e+103	3.171461940428979e+00	
8	9.799500107769999e-01	-2.876826092032643e-03	9.610803480149195e+97	-7.145585488603770e+101	-3.375589913656341e+101	5.865408342765596e+105	1.046500944276754e+105	1.088879765815905e+07	2.335939607760610e+105	2.106039188900628e+00	
9	9.752799868580000e-01	-3.536324145770189e-03	1.593661368977515e+97	-8.398773775478555e+100	-6.797526083177831e+100	7.751688520287662e+104	1.635549076314065e+104	1.026283944727496e+07	3.650779188201039e+104	1.788655618769265e+00	
10	9.701499938960000e-01	-4.256268552403566e-03	1.570049080826226e+97	-2.002885821641811e+101	-1.775715809591067e+101	2.344330227029250e+105	2.505766063464119e+103	1.595979446798873e+06	5.593227820232409e+103	1.140535124148514e+01	
11	9.645400047300000e-01	-5.038225493362627e-03	7.613035395960874e+96	-3.502411073113760e+100	-3.691603687698535e+100	5.720572673182496e+104	1.607953206485393e+104	2.112105254808744e+07	3.589181264476324e+104	1.229212059044299e+00	
12	9.584699869160000e-01	-5.878077433056352e-03	1.226896609854517e+97	-1.359708131799249e+101	-8.730516374902624e+100	1.227542618802626e+105	6.538617619358901e+103	5.329395783507985e+06	1.459512861464041e+104	4.821637700035544e+00	
13	9.519400000570000e-01	-6.774428848839826e-03	3.192529505823949e+96	-4.638018053888477e+100	-1.190315065083473e+100	3.623656511461503e+104	1.310554786617265e+102	4.105067108155132e+05	2.925345505842109e+102	1.978447817541272e+01	
14	9.449599981310000e-01	-7.724467125531491e-03	3.403860630279187e+96	-4.611117351825233e+100	-2.723889146416330e+100	4.814337656076622e+104	2.404736237497169e+103	7.064731781629765e+06	5.367714815841896e+103	5.002889402567811e+00	
15	9.375399947170000e-01	-8.725349486403867e-03	3.884221337831718e+96	-2.958445172805260e+100	8.692504975984624e+99	3.401050504255398e+104	8.708500438193671e+103	2.242019617516185e+07	1.943861704953944e+104	1.416957303035152e+00	
16	9.296900033950000e-01	-9.774221272349531e-03	1.069764347622118e+97	-1.165849595706739e+101	-4.360813858182591e+100	1.063651267738155e+105	1.357944216044342e+104	1.269386308361083e+07	3.031125482241836e+104	2.760125597115388e+00	
17	9.214000105860000e-01	-1.087086069705918e-02	6.904198798692669e+96	-9.180911239422448e+100	-3.214310409877434e+100	1.063258572121293e+105	1.512066788675734e+104	2.190068439167842e+07	3.375149081865477e+104	2.544412028903135e+00	
18	9.126999974250000e-01	-1.200973104171110e-02	7.246965274380060e+96	-9.401721078530077e+100	-3.293249271784669e+100	1.024186607657655e+105	1.358004177913634e+104	1.873893590624118e+07	3.031259325700077e+104	2.683774439542822e+00	
19	9.035800099370001e-01	-1.319055953446835e-02	3.782949382150574e+96	-5.086739368097185e+100	-3.175202753920025e+99	5.598340957745573e+104	8.660303247725016e+103	2.289299267018400e+07	1.933103403510048e+104	2.379787081008994e+00	
