SENS_AOA=0.00021715483242913
"Point","Sensitivity","PsiRho","Phi_x","Phi_y","PsiE","x_coord","y_coord"
149, 2.469075136221826e-03, 2.883337362364416e-01, -3.031668323542500e-01, 5.149583138977878e-02, 7.265280392607920e-02, 4.960500001910000e-01, 4.664941403167330e-02
150, 1.117114508847060e-03, 2.791911297908413e-01, -2.937562944812943e-01, 5.770100937415344e-02, 7.034484493098896e-02, 5.118399858470000e-01, 4.624995567687364e-02
151, -5.007807264472395e-04, 2.693995636464033e-01, -2.836131932935397e-01, 6.398869825714926e-02, 6.786809868720922e-02, 5.276100039480000e-01, 4.577110032507559e-02
152, -1.204543864034302e-03, 2.584883825365717e-01, -2.722626203982758e-01, 7.031434917034264e-02, 6.510913044533834e-02, 5.433599948880000e-01, 4.521115935227969e-02
153, -6.977544948298672e-04, 2.465217010124546e-01, -2.597465346381397e-01, 7.662045500246401e-02, 6.208078978787988e-02, 5.590599775310000e-01, 4.456976905984394e-02
154, -2.123913721324590e-05, 2.338666840351536e-01, -2.464309690918118e-01, 8.284491985305308e-02, 5.887375073365961e-02, 5.747100114820000e-01, 4.384580837258604e-02
155, -7.318237872371540e-05, 2.207351363260123e-01, -2.325162857050990e-01, 8.898506528762996e-02, 5.555700112260952e-02, 5.902799963950000e-01, 4.303991988163978e-02
156, -5.389251819952345e-04, 2.072109344032707e-01, -2.180783267578038e-01, 9.503065279445826e-02, 5.214058245330738e-02, 6.057599782940000e-01, 4.215237500406734e-02
157, -6.551589948439403e-04, 1.932768944800065e-01, -2.030997582216844e-01, 1.009381578291836e-01, 4.862156411061712e-02, 6.211299896240000e-01, 4.118455309781557e-02
158, -3.906539979115299e-04, 1.789614322561592e-01, -1.875845218592282e-01, 1.066716815672657e-01, 4.499296908744601e-02, 6.363800168040000e-01, 4.013784875630230e-02
159, -6.522620322210106e-05, 1.642537181176471e-01, -1.715384643357356e-01, 1.121729797148978e-01, 4.127678803965409e-02, 6.514999866490000e-01, 3.901421009853950e-02
160, 2.804012689828510e-05, 1.492317267076496e-01, -1.550125835128950e-01, 1.174072320907953e-01, 3.747570255563852e-02, 6.664699912070000e-01, 3.781699211780305e-02
161, -5.069205296279181e-05, 1.339462775403921e-01, -1.380701234632865e-01, 1.223499905508467e-01, 3.360958050671243e-02, 6.812700033190000e-01, 3.655040932866419e-02
162, -1.471342978254256e-04, 1.184237324603758e-01, -1.207235501822714e-01, 1.269256359519021e-01, 2.968344751434198e-02, 6.958900094030001e-01, 3.521860854532868e-02
163, -2.312311137638985e-04, 1.027540307579329e-01, -1.030745448497579e-01, 1.311331451036044e-01, 2.571859418885755e-02, 7.103199958800001e-01, 3.382640018007863e-02
164, -2.883838654340194e-04, 8.694923467834620e-02, -8.512785191107997e-02, 1.348931959646670e-01, 2.172187438417561e-02, 7.245299816130000e-01, 3.238134636717651e-02
165, -3.250609105562880e-04, 7.111474123056850e-02, -6.700390128230070e-02, 1.382119562734979e-01, 1.771543791937805e-02, 7.385200262070000e-01, 3.088878951477374e-02
166, -3.100164635281136e-04, 5.529332106228668e-02, -4.874546974633038e-02, 1.410144502401291e-01, 1.371499758823450e-02, 7.522799968720000e-01, 2.935567224877036e-02
167, -2.995184220200025e-04, 3.961850202647835e-02, -3.050858422290151e-02, 1.433247624104695e-01, 9.750425628496822e-03, 7.657799720760000e-01, 2.779189609660049e-02
168, -2.464002294254558e-04, 2.412582896280878e-02, -1.233447718083703e-02, 1.450649458036418e-01, 5.829530397070364e-03, 7.790099978450000e-01, 2.620583615738475e-02
169, -2.593656574255009e-04, 8.914744681348185e-03, 5.653506985191819e-03, 1.462625378661542e-01, 1.975954975431670e-03, 7.919700145720000e-01, 2.460513790461755e-02
170, -2.885278533060918e-04, -5.990891483274548e-03, 2.342123843143747e-02, 1.468525416211697e-01, -1.800612753904384e-03, 8.046399950980000e-01, 2.300032451334644e-02
171, -3.324463562842743e-04, -2.047233330479178e-02, 4.081763157020576e-02, 1.468780769408515e-01, -5.471533096559592e-03, 8.170099854470000e-01, 2.140103501530203e-02
172, -3.853339633443939e-04, -3.444310949484770e-02, 5.773215599803064e-02, 1.463295947611273e-01, -9.006726306317228e-03, 8.290500044819999e-01, 1.981962145160536e-02
173, -4.079567218855997e-04, -4.777255717813664e-02, 7.400878799045477e-02, 1.452996331143307e-01, -1.239321643149160e-02, 8.407700061800000e-01, 1.826287595878141e-02
174, -3.580360492932494e-04, -6.045913509199143e-02, 8.960940819186701e-02, 1.438503887734893e-01, -1.558582902123042e-02, 8.521599769590000e-01, 1.673924161196429e-02
175, -3.710300362225927e-04, -7.234254544249347e-02, 1.043830098254416e-01, 1.422040104850402e-01, -1.860610972802620e-02, 8.631799817090000e-01, 1.525955768526455e-02
176, -3.908292525717998e-04, -8.366361462803898e-02, 1.185961920233684e-01, 1.404700435809184e-01, -2.146781076812286e-02, 8.738499879840000e-01, 1.382430628475713e-02
177, -4.928842542471719e-04, -9.464936582670899e-02, 1.325603931303206e-01, 1.388312253435243e-01, -2.425199929327678e-02, 8.841500282290000e-01, 1.243670855802160e-02
178, -6.917857695455117e-04, -1.057633661741760e-01, 1.468651685815069e-01, 1.373180679303366e-01, -2.706913702598630e-02, 8.940600156780000e-01, 1.109796809398969e-02
179, -9.864661645454071e-04, -1.175446089722847e-01, 1.622043540062962e-01, 1.357237303355335e-01, -3.007192585194019e-02, 9.035800099370001e-01, 9.806395944828954e-03
180, -1.290906276191195e-03, -1.304467483974818e-01, 1.791434926305451e-01, 1.335147113283378e-01, -3.336813153212106e-02, 9.126999974250000e-01, 8.564697851702378e-03
181, -1.513774297884085e-03, -1.444997180849875e-01, 1.976934739331937e-01, 1.298584438776867e-01, -3.697656898179544e-02, 9.214000105860000e-01, 7.383819233590252e-03
182, -1.504807984490013e-03, -1.591264249432553e-01, 2.170442803300568e-01, 1.238322607410328e-01, -4.073001093638880e-02, 9.296900033950000e-01, 6.280321095582266e-03
31, 1.091235112064059e-04, 1.258650423318394e-01, -1.460383635419281e-01, -1.046379440272685e-01, 3.203493357212395e-02, 7.657799720760000e-01, -3.607087197743480e-02
32, 2.372206155692790e-04, 1.351385445808072e-01, -1.563786847311321e-01, -1.017315743687617e-01, 3.437203205803239e-02, 7.522799968720000e-01, -3.753638779089320e-02
33, 3.734039469087660e-04, 1.444298174326772e-01, -1.667028886835608e-01, -9.866936318025545e-02, 3.672121568800513e-02, 7.385200262070000e-01, -3.898151985334236e-02
34, 4.428272634758892e-04, 1.536758531146599e-01, -1.769372214377290e-01, -9.543967941092682e-02, 3.906044922427297e-02, 7.245299816130000e-01, -4.040039676564745e-02
35, 4.305228821537015e-04, 1.628327292097332e-01, -1.870346383042382e-01, -9.203964126307329e-02, 4.137579157894791e-02, 7.103199958800001e-01, -4.178939054206204e-02
36, 3.089966078801665e-04, 1.719235089787429e-01, -1.970186198347888e-01, -8.848451328912124e-02, 4.367456661131166e-02, 6.958900094030001e-01, -4.314593917828364e-02
37, 1.444600752339519e-04, 1.809878297001540e-01, -2.069315074424147e-01, -8.478043107687649e-02, 4.596239004208262e-02, 6.812700033190000e-01, -4.446484643439935e-02
38, 5.030319233624988e-05, 1.899791266050013e-01, -2.167252173285392e-01, -8.093678665713683e-02, 4.823402554124049e-02, 6.664699912070000e-01, -4.574311178283769e-02
39, 2.926708522377214e-05, 1.988280366649564e-01, -2.263243438998028e-01, -7.696345467155510e-02, 5.046650608303347e-02, 6.514999866490000e-01, -4.697795936743920e-02
40, 8.862048549794701e-05, 2.074602320062882e-01, -2.356548363940035e-01, -7.286790872087526e-02, 5.264762330652294e-02, 6.363800168040000e-01, -4.816607864961330e-02
41, 1.871058976455086e-04, 2.158471666877866e-01, -2.446856137002251e-01, -6.866409482582220e-02, 5.476420220797080e-02, 6.211299896240000e-01, -4.930455771878327e-02
42, 3.117840569224219e-04, 2.239622907468037e-01, -2.533929147719874e-01, -6.436216391477873e-02, 5.681542530870438e-02, 6.057599782940000e-01, -5.039154233993848e-02
43, 3.437398787119518e-04, 2.318167758902557e-01, -2.617878445964963e-01, -5.997514830236663e-02, 5.879803551840924e-02, 5.902799963950000e-01, -5.142539464021646e-02
44, 2.304246635874788e-04, 2.394099590534965e-01, -2.698749578556247e-01, -5.551191958752346e-02, 6.071795245333673e-02, 5.747100114820000e-01, -5.240406199775074e-02
45, -2.344689876724137e-05, 2.467590152614454e-01, -2.776705853593878e-01, -5.098241618645125e-02, 6.257384149595704e-02, 5.590599775310000e-01, -5.332638472364647e-02
46, -1.812804124038842e-04, 2.538758015164461e-01, -2.851933152179066e-01, -4.639594168032114e-02, 6.437392543938378e-02, 5.433599948880000e-01, -5.419026954700296e-02
47, -2.774048688198846e-05, 2.607867521380955e-01, -2.924713625137530e-01, -4.174628664522217e-02, 6.612273227677234e-02, 5.276100039480000e-01, -5.499552337188827e-02
48, 3.590913788847953e-04, 2.675858137073890e-01, -2.995984108820619e-01, -3.705461185141899e-02, 6.783864979054884e-02, 5.118399858470000e-01, -5.574050394202186e-02
49, 2.847757641909554e-04, 2.743286685192918e-01, -3.066337026686337e-01, -3.231458680363192e-02, 6.953772674677640e-02, 4.960500001910000e-01, -5.642515107407579e-02
50, -8.968899201722118e-04, 2.810400782065100e-01, -3.136087959799019e-01, -2.750900002520858e-02, 7.123655943410372e-02, 4.802699983120000e-01, -5.704812481654686e-02
51, -2.770886366522096e-03, 2.876283906682407e-01, -3.204284970259449e-01, -2.260660050341912e-02, 7.290396584079983e-02, 4.645099937920000e-01, -5.760902845502643e-02
52, -3.871808615229558e-03, 2.938115267720820e-01, -3.268107170853393e-01, -1.759727640205969e-02, 7.446964219305775e-02, 4.487800002100000e-01, -5.810739602553069e-02
53, -2.965666139751319e-03, 2.993512883511540e-01, -3.325198702400903e-01, -1.248242807741604e-02, 7.587636764040036e-02, 4.331099987030000e-01, -5.854214836209019e-02
54, 2.989658518735310e-04, 3.043981357169037e-01, -3.377062729819520e-01, -7.267955631487144e-03, 7.715862872773467e-02, 4.174999892710000e-01, -5.891305301016281e-02
55, 5.318201209953969e-03, 3.094222055024157e-01, -3.428433816413023e-01, -1.930606801683234e-03, 7.843780027064906e-02, 4.019699990750000e-01, -5.921921886925836e-02
56, 1.054760185685387e-02, 3.148914993507342e-01, -3.483952223960343e-01, 3.559483311857901e-03, 7.982917390470495e-02, 3.865399956700000e-01, -5.945975881513754e-02
57, 1.358828144126126e-02, 3.210053961527748e-01, -3.545520208205914e-01, 9.249482683812281e-03, 8.138654483022173e-02, 3.712300062180000e-01, -5.963378247636349e-02
58, 1.234722148278688e-02, 3.277534294172280e-01, -3.612842205859839e-01, 1.516693441182703e-02, 8.309729280076651e-02, 3.560400009160000e-01, -5.974049670094832e-02
59, 6.812717274847523e-03, 3.350021824585334e-01, -3.684597032146865e-01, 2.136506994435099e-02, 8.493950063585337e-02, 3.409900069240000e-01, -5.977874853117951e-02
60, -9.738638902622984e-04, 3.427754450833400e-01, -3.760916784520072e-01, 2.787539524280000e-02, 8.690523558351113e-02, 3.261100053790000e-01, -5.974743749771291e-02
61, -8.476985307246519e-03, 3.510800709754933e-01, -3.841964012548617e-01, 3.475811280014641e-02, 8.900823425404923e-02, 3.113999962810000e-01, -5.964540530960356e-02
62, -1.401379202134011e-02, 3.598545352582421e-01, -3.927045296007896e-01, 4.207361096966678e-02, 9.121201780074047e-02, 2.968699932100000e-01, -5.947129586378115e-02
63, -1.658589951517924e-02, 3.685807826926956e-01, -4.011157524768885e-01, 4.986924353664896e-02, 9.339556420974474e-02, 2.825500071050000e-01, -5.922401293442429e-02
64, -1.574926844252518e-02, 3.761887684351888e-01, -4.083658856216787e-01, 5.817098465582512e-02, 9.526870284492875e-02, 2.684499919410000e-01, -5.890227110383499e-02
65, -1.147019632219552e-02, 3.810322784999207e-01, -4.128440287073729e-01, 6.691455938179652e-02, 9.643571550776621e-02, 2.545700073240000e-01, -5.850438926480273e-02
66, -4.584794486093923e-03, 3.814555654729823e-01, -4.129066645983807e-01, 7.598269414216442e-02, 9.647122138250776e-02, 2.409400045870000e-01, -5.802950803065787e-02
67, 3.162959458810460e-03, 3.764028621531110e-01, -4.075180965609181e-01, 8.522590627463475e-02, 9.514874476480860e-02, 2.275699973110000e-01, -5.747634367213648e-02
68, 9.139867235273103e-03, 3.663351314002831e-01, -3.970976006873650e-01, 9.457128427469014e-02, 9.257597138068950e-02, 2.144699990750000e-01, -5.684360714044399e-02
69, 1.121233640573075e-02, 3.531759644717441e-01, -3.835277921064646e-01, 1.041387536603913e-01, 8.926476962239782e-02, 2.016600072380000e-01, -5.613061749501567e-02
70, 8.805138548028288e-03, 3.396335117698131e-01, -3.694337800519177e-01, 1.141764591354959e-01, 8.586045668652888e-02, 1.891400069000000e-01, -5.533569589919617e-02
71, 3.649406657675984e-03, 3.276694123162583e-01, -3.567340819119439e-01, 1.249682387907545e-01, 8.285503920741584e-02, 1.769299954180000e-01, -5.445842325782677e-02
72, -1.077259949724830e-03, 3.175448148461884e-01, -3.456511160167143e-01, 1.366416838579169e-01, 8.028776538611204e-02, 1.650400012730000e-01, -5.349796078284543e-02
73, -2.813132457779506e-03, 3.078853430597117e-01, -3.348041962310508e-01, 1.490651072554543e-01, 7.781546894740703e-02, 1.534900069240000e-01, -5.245453399711836e-02
74, -1.691376771462774e-03, 2.968832536654694e-01, -3.223739732247203e-01, 1.620205436893904e-01, 7.500174444905368e-02, 1.422899961470000e-01, -5.132786215489480e-02
75, 3.130001594429082e-05, 2.837668912757758e-01, -3.075359112581532e-01, 1.753958237147600e-01, 7.165053235548563e-02, 1.314399987460000e-01, -5.011668566905680e-02
76, 6.129508157026248e-04, 2.688048736606485e-01, -2.905035862740162e-01, 1.892918293125977e-01, 6.785417456150462e-02, 1.209499984980000e-01, -4.882075561309759e-02
