"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.633242219078640e-05	-1.820040582325870e-01	1.264680650836734e-01	-1.169866503144217e-01	-2.075815164339731e-02	-4.923961657673567e+02	0.000000000000000e+00	
1	9.990000128750000e-01	-1.454719723828848e-04	-2.196765777979570e-01	2.323237086156087e-01	-9.691935366635325e-02	-4.931059891945818e-02	1.023413520283884e+02	0.000000000000000e+00	
2	9.977599978450000e-01	-3.275034664112965e-04	-2.162224766309072e-01	2.497260843954522e-01	-9.658778976222117e-02	-5.089520093240334e-02	4.818513147451740e+00	0.000000000000000e+00	
3	9.960200190539999e-01	-5.899059547824427e-04	-2.135931530345284e-01	2.572304275091767e-01	-9.716685644053275e-02	-5.126144357837135e-02	3.310579409164228e+00	0.000000000000000e+00	
4	9.937800168990000e-01	-9.470177627552372e-04	-2.131227362444374e-01	2.641071600904218e-01	-1.033520797217510e-01	-5.198237722185987e-02	2.762788364956369e+00	0.000000000000000e+00	
5	9.910500049590000e-01	-1.421881509677155e-03	-2.102004922301561e-01	2.657962733645654e-01	-1.151430909763446e-01	-5.171842304931936e-02	1.595996532427824e+00	0.000000000000000e+00	
6	9.878399968150000e-01	-2.045023180081170e-03	-2.031783399148753e-01	2.610557052269705e-01	-1.318879098852084e-01	-5.026516625505972e-02	1.197500474513312e+00	0.000000000000000e+00	
7	9.841300249100000e-01	-2.852689288452059e-03	-1.897555704014779e-01	2.469625454857025e-01	-1.520412892043237e-01	-4.710984399811107e-02	9.266856855371435e-01	0.000000000000000e+00	
8	9.799500107769999e-01	-3.857141444959224e-03	-1.682279997408358e-01	2.213886282007787e-01	-1.730169554845410e-01	-4.185006161838923e-02	6.594300176841920e-01	0.000000000000000e+00	
9	9.752799868580000e-01	-5.055506431483520e-03	-1.380887771100189e-01	1.837671111732050e-01	-1.913260815431300e-01	-3.435712046448300e-02	4.001206242573263e-01	0.000000000000000e+00	
10	9.701499938960000e-01	-6.400986098347359e-03	-1.009064548646438e-01	1.364453046916487e-01	-2.032178292144796e-01	-2.501358136452048e-02	2.188933873708435e-01	0.000000000000000e+00	
11	9.645400047300000e-01	-7.835150167683299e-03	-6.054034345609860e-02	8.467581380401802e-02	-2.056789719607920e-01	-1.479656704478489e-02	-7.247993136200170e-03	0.000000000000000e+00	
12	9.584699869160000e-01	-9.282734982080158e-03	-2.316905783224772e-02	3.637875157804117e-02	-1.978258141175917e-01	-5.262692368753730e-03	-3.109214697330597e-01	0.000000000000000e+00	
13	9.519400000570000e-01	-1.068845075263789e-02	4.703597223775181e-03	-3.285148728929792e-04	-1.820357801030526e-01	1.870495697787016e-03	-3.989113239903859e-01	0.000000000000000e+00	
14	9.449599981310000e-01	-1.202439891939076e-02	1.941473587913147e-02	-2.081297043602909e-02	-1.632144435999558e-01	5.610532565846678e-03	-1.595395572954382e-01	0.000000000000000e+00	
15	9.375399947170000e-01	-1.329500488913065e-02	2.244387192501225e-02	-2.656665324959908e-02	-1.463930387276353e-01	6.314090020558365e-03	1.631756135132964e-01	0.000000000000000e+00	
16	9.296900033950000e-01	-1.452759228245954e-02	1.923648817683066e-02	-2.393018400140006e-02	-1.345257056529567e-01	5.379096257973963e-03	3.068001271206729e-01	0.000000000000000e+00	
17	9.214000105860000e-01	-1.576044911541625e-02	1.532657787103498e-02	-1.966803356892175e-02	-1.278540982446027e-01	4.284946190352974e-03	2.767033364753185e-01	0.000000000000000e+00	
18	9.126999974250000e-01	-1.702084991533944e-02	1.416397919125465e-02	-1.815841871927667e-02	-1.251361841255763e-01	3.904283150733994e-03	1.884319571659338e-01	0.000000000000000e+00	
19	9.035800099370001e-01	-1.832985025745602e-02	1.666816728244549e-02	-2.077222701371208e-02	-1.246228740917806e-01	4.495508263426445e-03	1.132993483801336e-01	0.000000000000000e+00	
20	8.940600156780000e-01	-1.969112929182815e-02	2.249694547498790e-02	-2.726397913757597e-02	-1.248773673814813e-01	5.945727697203897e-03	5.789335086723316e-02	0.000000000000000e+00	
21	8.841500282290000e-01	-2.110010400752807e-02	3.068268797274621e-02	-3.655785295120885e-02	-1.249753625168318e-01	8.005177122262171e-03	2.417050290287901e-02	0.000000000000000e+00	
