"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.656851210117168e-02, 7.833258562190828e-01, -4.836476423681188e-01, 1.021129808455858e+00
150, 5.118399858470000e-01, 4.615351162649427e-02, 7.881682957008317e-01, -4.728386256677864e-01, 1.016027988872680e+00
151, 5.276100039480000e-01, 4.565974117267654e-02, 7.949269870732426e-01, -4.577522609972263e-01, 1.008838892845694e+00
152, 5.433599948880000e-01, 4.508561320298540e-02, 8.029398021696548e-01, -4.398665130141635e-01, 1.000279044279174e+00
153, 5.590599775310000e-01, 4.443088583410805e-02, 8.115406327055343e-01, -4.206682305680037e-01, 9.911219353292344e-01
154, 5.747100114820000e-01, 4.369452419911601e-02, 8.202585583847716e-01, -4.012085750339920e-01, 9.818705835794185e-01
155, 5.902799963950000e-01, 4.287727003789318e-02, 8.289086032444147e-01, -3.819004391865743e-01, 9.727388930481440e-01
156, 6.057599782940000e-01, 4.197946343827027e-02, 8.375674991852030e-01, -3.625725464616004e-01, 9.636664582303696e-01
157, 6.211299896240000e-01, 4.100254369751199e-02, 8.465125944841544e-01, -3.426058158835840e-01, 9.543169091023763e-01
158, 6.363800168040000e-01, 3.994794216508576e-02, 8.560021415512890e-01, -3.214237911801586e-01, 9.444401687024224e-01
159, 6.514999866490000e-01, 3.881762754926375e-02, 8.660548693380038e-01, -2.989846666562415e-01, 9.340013348960561e-01
160, 6.664699912070000e-01, 3.761496228861010e-02, 8.765601293874732e-01, -2.755354254743902e-01, 9.231333272773051e-01
161, 6.812700033190000e-01, 3.634414932344014e-02, 8.874179598593757e-01, -2.512991967424650e-01, 9.119333822575760e-01
162, 6.958900094030001e-01, 3.500930405369330e-02, 8.985819524307207e-01, -2.263795704671413e-01, 9.004562906803558e-01
163, 7.103199958800001e-01, 3.361519197027711e-02, 9.100437048194940e-01, -2.007953017422008e-01, 8.887107664873412e-01
164, 7.245299816130000e-01, 3.216931923023413e-02, 9.217579163861426e-01, -1.746475080666461e-01, 8.767378916030980e-01
165, 7.385200262070000e-01, 3.067695920024634e-02, 9.337042878531905e-01, -1.479815003276998e-01, 8.645615380417075e-01
166, 7.522799968720000e-01, 2.914498156416831e-02, 9.458198568194475e-01, -1.209378195994476e-01, 8.522326470681831e-01
167, 7.657799720760000e-01, 2.758320947446688e-02, 9.580732275066440e-01, -9.358654574409815e-02, 8.398099713346996e-01
168, 7.790099978450000e-01, 2.599994214616490e-02, 9.703897836506060e-01, -6.609423292275442e-02, 8.272959250236673e-01
169, 7.919700145720000e-01, 2.440275982091645e-02, 9.827430862586657e-01, -3.851989674404981e-02, 8.147906316620211e-01
170, 8.046399950980000e-01, 2.280212794786445e-02, 9.950275839095941e-01, -1.109914305894171e-02, 8.023676425671818e-01
171, 8.170099854470000e-01, 2.120764578110983e-02, 1.007138567288375e+00, 1.593430198298097e-02, 7.901019144863312e-01
172, 8.290500044819999e-01, 1.963163335313082e-02, 1.018967424789678e+00, 4.233800176267423e-02, 7.781416258234086e-01
173, 8.407700061800000e-01, 1.808088157923297e-02, 1.030394442580574e+00, 6.784473790306597e-02, 7.665912133448683e-01
174, 8.521599769590000e-01, 1.656383006976409e-02, 1.041345504968565e+00, 9.228907359054771e-02, 7.555233704242429e-01
175, 8.631799817090000e-01, 1.509128358560668e-02, 1.051784394235085e+00, 1.155901657033154e-01, 7.449698437507790e-01
176, 8.738499879840000e-01, 1.366369661888129e-02, 1.061779392239073e+00, 1.379004291050727e-01, 7.348383804174669e-01
177, 8.841500282290000e-01, 1.228419294004785e-02, 1.071581128296080e+00, 1.597793042323221e-01, 7.248812792942307e-01
178, 8.940600156780000e-01, 1.095382975356457e-02, 1.081583189367330e+00, 1.821053334092183e-01, 7.146457427459002e-01
