"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.669424057673478e-02, 7.798018452990626e-01, -4.915137381717353e-01, 1.024995752672069e+00
150, 5.118399858470000e-01, 4.629859363308740e-02, 7.898993182840303e-01, -4.689747359731468e-01, 1.013917307949904e+00
151, 5.276100039480000e-01, 4.582307577588315e-02, 7.974586167817109e-01, -4.521013018265381e-01, 1.005730752704554e+00
152, 5.433599948880000e-01, 4.526599430289907e-02, 8.033021834064203e-01, -4.390576263249546e-01, 9.995539068374772e-01
153, 5.590599775310000e-01, 4.462698144107474e-02, 8.091412150361105e-01, -4.260240735801106e-01, 9.934582462846278e-01
154, 5.747100114820000e-01, 4.390492293971453e-02, 8.161022206061178e-01, -4.104861147184871e-01, 9.861774163577365e-01
155, 5.902799963950000e-01, 4.310046989069889e-02, 8.242794842271897e-01, -3.922332941357374e-01, 9.775831020407431e-01
156, 6.057599782940000e-01, 4.221391049998983e-02, 8.331976578112911e-01, -3.723266566712253e-01, 9.682338515063774e-01
157, 6.211299896240000e-01, 4.124664527342774e-02, 8.425123661059702e-01, -3.515348970848878e-01, 9.584660387548083e-01
158, 6.363800168040000e-01, 4.020009508399527e-02, 8.522320331218426e-01, -3.298392117816014e-01, 9.483225405606545e-01
159, 6.514999866490000e-01, 3.907623783283126e-02, 8.624242998112562e-01, -3.070886164927316e-01, 9.377171620254757e-01
160, 6.664699912070000e-01, 3.787846162289045e-02, 8.730850604317969e-01, -2.832922758218819e-01, 9.266731961952617e-01
161, 6.812700033190000e-01, 3.661101700337892e-02, 8.841312250886567e-01, -2.586356582842484e-01, 9.152642059656683e-01
162, 6.958900094030001e-01, 3.527808790975809e-02, 8.954813382330564e-01, -2.333005843012133e-01, 9.035839025220873e-01
163, 7.103199958800001e-01, 3.388452216160164e-02, 9.071066554956252e-01, -2.073512154115509e-01, 8.916573038749493e-01
164, 7.245299816130000e-01, 3.243792105860117e-02, 9.189706752604104e-01, -1.808690284365839e-01, 8.795215769185181e-01
165, 7.385200262070000e-01, 3.094366189761793e-02, 9.310618840875151e-01, -1.538797230189395e-01, 8.671874501842513e-01
166, 7.522799968720000e-01, 2.940872073305069e-02, 9.433194482594242e-01, -1.265190887066425e-01, 8.547069980914213e-01
167, 7.657799720760000e-01, 2.784303222739879e-02, 9.557071484193709e-01, -9.886797227819001e-02, 8.421409736422798e-01
168, 7.790099978450000e-01, 2.625499808561561e-02, 9.681488591103550e-01, -7.109629662867194e-02, 8.294947564173276e-01
169, 7.919700145720000e-01, 2.465228380841074e-02, 9.806166350873574e-01, -4.326643953714863e-02, 8.168692363368510e-01
170, 8.046399950980000e-01, 2.304542993566835e-02, 9.930054638386744e-01, -1.561280393153039e-02, 8.043372901749447e-01
171, 8.170099854470000e-01, 2.144408516081673e-02, 1.005210907393800e+00, 1.163148971830315e-02, 7.919744124305382e-01
172, 8.290500044819999e-01, 1.986060840720047e-02, 1.017125106885939e+00, 3.822568501325680e-02, 7.799267802225726e-01
173, 8.407700061800000e-01, 1.830178648783015e-02, 1.028631787574687e+00, 6.391024012206942e-02, 7.682952761533629e-01
174, 8.521599769590000e-01, 1.677605683311136e-02, 1.039660570749332e+00, 8.852805970833096e-02, 7.571491590377191e-01
175, 8.631799817090000e-01, 1.529425846073956e-02, 1.050178761872721e+00, 1.120061648944655e-01, 7.465155742351092e-01
176, 8.738499879840000e-01, 1.385686552032473e-02, 1.060257184192536e+00, 1.345026432869115e-01, 7.363004783296053e-01
177, 8.841500282290000e-01, 1.246710597150950e-02, 1.070145517899893e+00, 1.565748167408328e-01, 7.262565853513158e-01
178, 8.940600156780000e-01, 1.112619955721384e-02, 1.080232942392964e+00, 1.790913892700079e-01, 7.159365608754117e-01
