"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.633648975082208e-05	-2.919674124485783e-01	3.553851395385549e-01	-9.785109190914708e-02	-7.918881409445987e-02	-3.546335824820501e+01	0.000000000000000e+00	
1	9.990000128750000e-01	-1.457283719804715e-04	-2.656246289831068e-01	3.377954438273432e-01	-9.175385117618078e-02	-6.614027032122921e-02	-5.565476678922130e+01	0.000000000000000e+00	
2	9.977599978450000e-01	-3.303068936075130e-04	-2.637779434909072e-01	3.487398403496005e-01	-8.505811176145020e-02	-6.629208972572545e-02	-2.044976044158243e+00	0.000000000000000e+00	
3	9.960200190539999e-01	-6.049665979775362e-04	-2.631531591401677e-01	3.553504882536571e-01	-9.023405872809290e-02	-6.645471532090451e-02	-1.014725670148496e+00	0.000000000000000e+00	
4	9.937800168990000e-01	-1.001010638414981e-03	-2.629326992339793e-01	3.606392000394917e-01	-1.038751806370413e-01	-6.630212909373209e-02	-9.160316479474369e-02	0.000000000000000e+00	
5	9.910500049590000e-01	-1.569411031893540e-03	-2.597895122256588e-01	3.618863175297438e-01	-1.267568769025647e-01	-6.555237999785797e-02	5.249762586825441e-01	0.000000000000000e+00	
6	9.878399968150000e-01	-2.374971035904257e-03	-2.488959551713685e-01	3.525229255396375e-01	-1.583881327478607e-01	-6.281272056254708e-02	6.938198290285763e-01	0.000000000000000e+00	
7	9.841300249100000e-01	-3.485179279916870e-03	-2.258070423173685e-01	3.263225909579325e-01	-1.965759351259022e-01	-5.696308414983008e-02	9.304492244533070e-01	0.000000000000000e+00	
8	9.799500107769999e-01	-4.917382100939759e-03	-1.859698749100512e-01	2.773981386848354e-01	-2.376600269424111e-01	-4.689606031724178e-02	9.210583725221385e-01	0.000000000000000e+00	
9	9.752799868580000e-01	-6.640016080655383e-03	-1.249395000866264e-01	2.007474601131099e-01	-2.756988975638581e-01	-3.148080845124186e-02	7.269177836882943e-01	0.000000000000000e+00	
10	9.701499938960000e-01	-8.530760565300017e-03	-4.063822751273240e-02	9.517640047184241e-02	-3.022425892082675e-01	-1.008195439732484e-02	3.908763359502695e+00	0.000000000000000e+00	
11	9.645400047300000e-01	-1.043383720110875e-02	6.580253819694962e-02	-3.368313739940328e-02	-3.082312857402387e-01	1.707930585731791e-02	6.487358435228836e+00	0.000000000000000e+00	
12	9.584699869160000e-01	-1.217505871683403e-02	1.859814815920741e-01	-1.721082099243156e-01	-2.849643467850428e-01	4.771980412116366e-02	-3.781781520504314e+00	0.000000000000000e+00	
13	9.519400000570000e-01	-1.363737915579233e-02	2.835672879045892e-01	-2.841442777441773e-01	-2.283922882179585e-01	7.246956200578292e-02	-1.359182252743641e+01	0.000000000000000e+00	
14	9.449599981310000e-01	-1.478716932900747e-02	2.943290261104548e-01	-3.063702355224064e-01	-1.571346594948417e-01	7.516295480264443e-02	-5.934503959720729e+00	0.000000000000000e+00	
15	9.375399947170000e-01	-1.568025662907277e-02	2.083749449019461e-01	-2.215657226441625e-01	-1.049531472796710e-01	5.294408716723786e-02	4.377898616613964e+00	0.000000000000000e+00	
16	9.296900033950000e-01	-1.643301893392134e-02	1.048597764477319e-01	-1.094628730512014e-01	-8.254897248732697e-02	2.623828850950050e-02	4.727572891123780e+00	0.000000000000000e+00	
17	9.214000105860000e-01	-1.718043343130787e-02	4.377918056892902e-02	-4.018362308793193e-02	-7.847040274797924e-02	1.083336436675247e-02	1.041649665908974e+00	0.000000000000000e+00	
18	9.126999974250000e-01	-1.803143865223724e-02	1.968380648471416e-02	-1.123105857720829e-02	-8.531317157742618e-02	4.838139250431792e-03	-1.776003611738874e-01	0.000000000000000e+00	
19	9.035800099370001e-01	-1.905285869200908e-02	1.543612635616105e-02	-4.386267695005052e-03	-9.859473465459624e-02	3.695800963842634e-03	1.613093690388671e-01	0.000000000000000e+00	
20	8.940600156780000e-01	-2.025749609177823e-02	2.598410657155529e-02	-1.463977168660859e-02	-1.128751469611139e-01	6.324288290119835e-03	2.754863623230578e-01	0.000000000000000e+00	
21	8.841500282290000e-01	-2.161686207563123e-02	4.959284491071157e-02	-4.012972108531272e-02	-1.243421896194022e-01	1.231796369756551e-02	5.237402167593176e-02	0.000000000000000e+00	
22	8.738499879840000e-01	-2.307749178749170e-02	8.309950462898961e-02	-7.694489921680669e-02	-1.310703715566642e-01	2.084646818422980e-02	-1.696101277089016e-01	0.000000000000000e+00	
23	8.631799817090000e-01	-2.457281426937002e-02	1.228205748953752e-01	-1.205742800268631e-01	-1.322551384738926e-01	3.095018670860184e-02	2.164201522214843e-01	0.000000000000000e+00	
24	8.521599769590000e-01	-2.603916482466869e-02	1.654280482279182e-01	-1.669907268029696e-01	-1.280125065241725e-01	4.179675499091427e-02	1.498735994110052e+00	0.000000000000000e+00	
25	8.407700061800000e-01	-2.742919912059200e-02	2.092130914008954e-01	-2.138821252702757e-01	-1.192914159352938e-01	5.294347834219756e-02	2.023178536348365e+00	0.000000000000000e+00	
26	8.290500044819999e-01	-2.870307521468498e-02	2.540747323044585e-01	-2.608203248343046e-01	-1.071448244894342e-01	6.427475037388188e-02	-7.522360779235738e-03	0.000000000000000e+00	
27	8.170099854470000e-01	-2.984093088181412e-02	2.969197113109477e-01	-3.048940674631890e-01	-9.222305130266363e-02	7.496036426778145e-02	-2.907682121051461e+00	0.000000000000000e+00	
28	8.046399950980000e-01	-3.083841153589816e-02	3.277520345168208e-01	-3.366801386964829e-01	-7.554862076007819e-02	8.245493180027445e-02	-3.681341549776293e+00	0.000000000000000e+00	
