"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 4.664912952020928e-02, 7.823356072375732e-01, -4.858580195589883e-01, 1.022180714120863e+00
150, 5.118399858470000e-01, 4.624967270846062e-02, 7.886676745387144e-01, -4.717239407617981e-01, 1.015367188289773e+00
151, 5.276100039480000e-01, 4.577082013308536e-02, 7.948816954276517e-01, -4.578533584204202e-01, 1.008741116366063e+00
152, 5.433599948880000e-01, 4.521088303071743e-02, 8.013746481301888e-01, -4.433601604236858e-01, 1.001854531163474e+00
153, 5.590599775310000e-01, 4.456949755162022e-02, 8.086144507249471e-01, -4.271998867746717e-01, 9.942005406612728e-01
154, 5.747100114820000e-01, 4.384554247504317e-02, 8.166992761731828e-01, -4.091534013991455e-01, 9.856546378994472e-01
155, 5.902799963950000e-01, 4.303966023679164e-02, 8.253316569828764e-01, -3.898846942346510e-01, 9.765395657625489e-01
156, 6.057599782940000e-01, 4.215212210852706e-02, 8.342057969855270e-01, -3.700763460144487e-01, 9.672224326518878e-01
157, 6.211299896240000e-01, 4.118430730476474e-02, 8.433351417660115e-01, -3.496983442722957e-01, 9.576550233895003e-01
158, 6.363800168040000e-01, 4.013761028871340e-02, 8.529339751640261e-01, -3.282723768660131e-01, 9.476451959082035e-01
159, 6.514999866490000e-01, 3.901397906060602e-02, 8.630788497805042e-01, -3.056275674542317e-01, 9.370948949369973e-01
160, 6.664699912070000e-01, 3.781676850331649e-02, 8.737007197285495e-01, -2.819180363202021e-01, 9.260939204854164e-01
161, 6.812700033190000e-01, 3.655019303587286e-02, 8.846901433442727e-01, -2.573880728922486e-01, 9.147456915660583e-01
162, 6.958900094030001e-01, 3.521839939831972e-02, 8.959799378889013e-01, -2.321876386408454e-01, 9.031289211493415e-01
163, 7.103199958800001e-01, 3.382619794592733e-02, 9.075563862031761e-01, -2.063473522250533e-01, 8.912551070620146e-01
164, 7.245299816130000e-01, 3.238115076421736e-02, 9.193818179094342e-01, -1.799512993092987e-01, 8.791605202199895e-01
165, 7.385200262070000e-01, 3.088860024461442e-02, 9.314389140625683e-01, -1.530381382531958e-01, 8.668633934797793e-01
166, 7.522799968720000e-01, 2.935548900866422e-02, 9.436638975267394e-01, -1.257502287349567e-01, 8.544174818544993e-01
167, 7.657799720760000e-01, 2.779171858823886e-02, 9.560217546743111e-01, -9.816572617341283e-02, 8.418834323385632e-01
168, 7.790099978450000e-01, 2.620566411282619e-02, 9.684369089785587e-01, -7.045332817286000e-02, 8.292655962245986e-01
169, 7.919700145720000e-01, 2.460497110685533e-02, 9.808817402786677e-01, -4.267468687797388e-02, 8.166646208695861e-01
170, 8.046399950980000e-01, 2.300016280467748e-02, 9.932508730588719e-01, -1.506501549358942e-02, 8.041539530034464e-01
171, 8.170099854470000e-01, 2.140087831720307e-02, 1.005439539132626e+00, 1.214182842103934e-02, 7.918089960957454e-01
172, 8.290500044819999e-01, 1.981946976936849e-02, 1.017339666814334e+00, 3.870461342485310e-02, 7.797764573821576e-01
173, 8.407700061800000e-01, 1.826272940493509e-02, 1.028834142162059e+00, 6.436192446888228e-02, 7.681582851415388e-01
174, 8.521599769590000e-01, 1.673910039545474e-02, 1.039851671670270e+00, 8.895462426399636e-02, 7.570242145921080e-01
175, 8.631799817090000e-01, 1.525942207781140e-02, 1.050358812795078e+00, 1.124080642747283e-01, 7.464026584764106e-01
176, 8.738499879840000e-01, 1.382417661439036e-02, 1.060425581082004e+00, 1.348785292009008e-01, 7.361999949557599e-01
177, 8.841500282290000e-01, 1.243658513974504e-02, 1.070301590942299e+00, 1.569231940676323e-01, 7.261693695258858e-01
178, 8.940600156780000e-01, 1.109785117581153e-02, 1.080376352369060e+00, 1.794115008237950e-01, 7.158628043136096e-01
179, 9.035800099370001e-01, 9.806285688119436e-03, 1.091200521435798e+00, 2.035725924906211e-01, 7.047367634122393e-01
180, 9.126999974250000e-01, 8.564594338074258e-03, 1.103223537315446e+00, 2.304096815076919e-01, 6.922798568419645e-01
181, 9.214000105860000e-01, 7.383722531850167e-03, 1.116573135823977e+00, 2.602078924642339e-01, 6.783965980472454e-01
182, 9.296900033950000e-01, 6.280231413794241e-03, 1.130694535056978e+00, 2.917288728950395e-01, 6.636667259982725e-01
31, 7.657799720760000e-01, -3.607103318002436e-02, 9.121456770758520e-01, -1.961033993842589e-01, 8.878258922974306e-01
32, 7.522799968720000e-01, -3.753655103979494e-02, 9.052547320115596e-01, -2.114849731884831e-01, 8.948642715322245e-01
33, 7.385200262070000e-01, -3.898168472632906e-02, 8.983492692868716e-01, -2.268989524846615e-01, 9.019326624847830e-01
34, 7.245299816130000e-01, -4.040056281967901e-02, 8.914994883923399e-01, -2.421886419813841e-01, 9.089586935518488e-01
35, 7.103199958800001e-01, -4.178955731758146e-02, 8.847713149028583e-01, -2.572068863775484e-01, 9.158730933373558e-01
36, 6.958900094030001e-01, -4.314610620258676e-02, 8.781853331001898e-01, -2.719077386156479e-01, 9.226650659810888e-01
37, 6.812700033190000e-01, -4.446501322657009e-02, 8.717532581609023e-01, -2.862650487479859e-01, 9.293053750383854e-01
38, 6.664699912070000e-01, -4.574327786194010e-02, 8.654874719834932e-01, -3.002511786082742e-01, 9.357862955022146e-01
39, 6.514999866490000e-01, -4.697812426060340e-02, 8.594051360611323e-01, -3.138278212921153e-01, 9.420998300164448e-01
40, 6.363800168040000e-01, -4.816624190232600e-02, 8.535125343353620e-01, -3.269809501442812e-01, 9.482190712839270e-01
41, 6.211299896240000e-01, -4.930471890568933e-02, 8.478132938843732e-01, -3.397024690080955e-01, 9.541640889243977e-01
42, 6.057599782940000e-01, -5.039170107413252e-02, 8.422933787511732e-01, -3.520237081447028e-01, 9.599215796864276e-01
43, 5.902799963950000e-01, -5.142555058325355e-02, 8.369635928542830e-01, -3.639205516645468e-01, 9.655064762799365e-01
44, 5.747100114820000e-01, -5.240421487153456e-02, 8.318545206982266e-01, -3.753247305843156e-01, 9.708547856473422e-01
45, 5.590599775310000e-01, -5.332653431812371e-02, 8.270218384828996e-01, -3.861119676720992e-01, 9.759374535778891e-01
46, 5.433599948880000e-01, -5.419041573304652e-02, 8.224601156255390e-01, -3.962943847644219e-01, 9.807327870220299e-01
