"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.633001519913767e-05	4.927537252874053e+00	-1.024835127603299e+01	-1.139222582745515e+00	2.553329448761715e+00	-2.093214465088256e+04	0.000000000000000e+00	
1	9.990000128750000e-01	-1.453200304947169e-04	1.740962786890265e+00	-4.295183029273682e+00	-3.814196390684846e-01	6.705231694532301e-01	7.274320141704590e+03	0.000000000000000e+00	
2	9.977599978450000e-01	-3.258377444432859e-04	1.487851727538098e+00	-3.437530769354265e+00	-6.545098434325748e-01	5.213582927741365e-01	3.838764491736080e+02	0.000000000000000e+00	
3	9.960200190539999e-01	-5.809183637951954e-04	1.322070517344542e+00	-2.957676622616838e+00	-5.674384269187540e-01	4.521587184589786e-01	2.168840942804083e+02	0.000000000000000e+00	
4	9.937800168990000e-01	-9.145818046101454e-04	1.098842445254425e+00	-2.465945314284365e+00	-5.209501717060963e-01	3.575776117779425e-01	1.654141314621815e+02	0.000000000000000e+00	
5	9.910500049590000e-01	-1.332385279277491e-03	9.688765401737280e-01	-2.162644117655160e+00	-4.951004672127266e-01	3.075713563586580e-01	8.001143658933071e+01	0.000000000000000e+00	
6	9.878399968150000e-01	-1.842073539287201e-03	8.757603226542602e-01	-1.941595344196715e+00	-4.749857577197255e-01	2.728277752034810e-01	5.169762166645945e+01	0.000000000000000e+00	
7	9.841300249100000e-01	-2.456015713775851e-03	8.105867228381910e-01	-1.780652194574621e+00	-4.638690980741151e-01	2.480367622212111e-01	3.551941854990863e+01	0.000000000000000e+00	
8	9.799500107769999e-01	-3.174227803496004e-03	7.698876512373760e-01	-1.667349690500145e+00	-4.562924207771106e-01	2.317241191410671e-01	2.525400232442811e+01	0.000000000000000e+00	
9	9.752799868580000e-01	-3.996972725596729e-03	7.470428300076182e-01	-1.589876211487638e+00	-4.480627130638712e-01	2.214755737717185e-01	1.893774721695879e+01	0.000000000000000e+00	
10	9.701499938960000e-01	-4.906157342632628e-03	7.358984983514621e-01	-1.536782337649384e+00	-4.353467748374800e-01	2.152659589168681e-01	1.459286895023040e+01	0.000000000000000e+00	
11	9.645400047300000e-01	-5.884991295559605e-03	7.295635331905700e-01	-1.496560754740992e+00	-4.167809881956804e-01	2.110268140904270e-01	1.150353600182175e+01	0.000000000000000e+00	
12	9.584699869160000e-01	-6.907635655827381e-03	7.220014246356360e-01	-1.459823063557639e+00	-3.927936131128908e-01	2.070276084916918e-01	9.194324817473165e+00	0.000000000000000e+00	
13	9.519400000570000e-01	-7.956251887506547e-03	7.100515336797062e-01	-1.421067436500296e+00	-3.663481094927331e-01	2.021543716643560e-01	7.437782837365221e+00	0.000000000000000e+00	
14	9.449599981310000e-01	-9.020396774372854e-03	6.929462545930228e-01	-1.378415286417931e+00	-3.407944436798979e-01	1.961670822588600e-01	6.107772012773325e+00	0.000000000000000e+00	
15	9.375399947170000e-01	-1.009948573606226e-02	6.727840966673126e-01	-1.333838148280758e+00	-3.188595551312953e-01	1.895038802152021e-01	5.062576323926828e+00	0.000000000000000e+00	
16	9.296900033950000e-01	-1.119992827086776e-02	6.526306372282838e-01	-1.290573301099776e+00	-3.019772611047329e-01	1.829056343316602e-01	4.215895565156752e+00	0.000000000000000e+00	
17	9.214000105860000e-01	-1.233331017543688e-02	6.344238880620783e-01	-1.251229946772344e+00	-2.893296656669554e-01	1.770624978098936e-01	3.557433973180447e+00	0.000000000000000e+00	
18	9.126999974250000e-01	-1.350419474806339e-02	6.204612400838693e-01	-1.218382951938297e+00	-2.804314008629797e-01	1.723192317901508e-01	2.989806828635026e+00	0.000000000000000e+00	
19	9.035800099370001e-01	-1.471888376390306e-02	6.099781629254917e-01	-1.191119997827760e+00	-2.734038161817327e-01	1.687507407229991e-01	2.576419163480455e+00	0.000000000000000e+00	
20	8.940600156780000e-01	-1.597567363885610e-02	6.030727024073429e-01	-1.169453559548573e+00	-2.675011670357101e-01	1.661279273821892e-01	2.225933259345626e+00	0.000000000000000e+00	
21	8.841500282290000e-01	-1.727125220718807e-02	5.985788551262250e-01	-1.151808100155795e+00	-2.618638350625983e-01	1.642908253371665e-01	1.947145830115574e+00	0.000000000000000e+00	
22	8.738499879840000e-01	-1.860208558067279e-02	5.957359232758386e-01	-1.137174038663707e+00	-2.561153182541872e-01	1.629448960940144e-01	1.726509193925444e+00	0.000000000000000e+00	
23	8.631799817090000e-01	-1.996172381257714e-02	5.941213360542910e-01	-1.124877611481450e+00	-2.503323282619366e-01	1.619659883234065e-01	1.529911996127405e+00	0.000000000000000e+00	
24	8.521599769590000e-01	-2.134424388886049e-02	5.932016316114634e-01	-1.114167913594290e+00	-2.444719930318275e-01	1.612281571820744e-01	1.370342970283178e+00	0.000000000000000e+00	
25	8.407700061800000e-01	-2.274939232750462e-02	5.927962883455146e-01	-1.104767742414384e+00	-2.385708179114402e-01	1.606777005960767e-01	1.239950791442897e+00	0.000000000000000e+00	
26	8.290500044819999e-01	-2.417010621185620e-02	5.930942152983660e-01	-1.096719135396884e+00	-2.329875525032847e-01	1.602873106947572e-01	1.115643808918682e+00	0.000000000000000e+00	
27	8.170099854470000e-01	-2.560355876993444e-02	5.935591748725753e-01	-1.089441762636654e+00	-2.273244568712049e-01	1.600658688323376e-01	1.021890177374569e+00	0.000000000000000e+00	
28	8.046399950980000e-01	-2.704947479638210e-02	5.948367697206089e-01	-1.083559683959670e+00	-2.219942047045905e-01	1.599965413945355e-01	9.190198771366587e-01	0.000000000000000e+00	
29	7.919700145720000e-01	-2.850294531777806e-02	5.965600981001484e-01	-1.078552136226073e+00	-2.167648082244780e-01	1.601039079932859e-01	8.340279887306435e-01	0.000000000000000e+00	
30	7.790099978450000e-01	-2.996144845284500e-02	5.987714921955722e-01	-1.074626842834618e+00	-2.115498986945449e-01	1.603862700000962e-01	7.612160529607540e-01	0.000000000000000e+00	
31	7.657799720760000e-01	-3.142130011062525e-02	6.019191140100466e-01	-1.071960147260861e+00	-2.067154919738881e-01	1.608196218877259e-01	6.914292798668206e-01	0.000000000000000e+00	
32	7.522799968720000e-01	-3.288097213148700e-02	6.050364772186018e-01	-1.069731406722778e+00	-2.015784013404448e-01	1.614281841372006e-01	6.654790701077702e-01	0.000000000000000e+00	
33	7.385200262070000e-01	-3.433774816395638e-02	6.092029997421262e-01	-1.069028331691101e+00	-1.968187669143596e-01	1.621718963720168e-01	6.085573301614421e-01	0.000000000000000e+00	
34	7.245299816130000e-01	-3.578681306562467e-02	6.134616045908378e-01	-1.068732724624128e+00	-1.917774897605269e-01	1.631119487928104e-01	5.718602449946214e-01	0.000000000000000e+00	
35	7.103199958800001e-01	-3.722547416070019e-02	6.186785608805548e-01	-1.069741377260373e+00	-1.870447433077811e-01	1.641528401976154e-01	5.185590445713538e-01	0.000000000000000e+00	
36	6.958900094030001e-01	-3.865199872927851e-02	6.239434227735169e-01	-1.071059508290814e+00	-1.819800015064671e-01	1.653767748679531e-01	4.937362944162781e-01	0.000000000000000e+00	
