TITLE = "SU2 Simulation"
VARIABLES = "Iteration","Sens_Geo","Sens_Mach","Sens_AoA","Sens_Press","Sens_Temp","Sens_AoS","Res_AdjFlow[0]","Res_AdjFlow[1]","Res_AdjFlow[2]","Res_AdjFlow[3]","Res_AdjFlow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
         480, 4.88258379e-01, 3.14025998e-01, 8.96642918e-03, -9.03534018e-03, 2.47999979e-01, 0.0, -4.21277928e+00, -3.96159995e+00, -3.77804239e+00, -4.48724765e+00, 0.0, 2.0000000000, 8.0000000000, 0.0009671688
         481, 7.57113657e-01, 2.90847212e-01, 8.88097206e-03, -3.75007625e-02, 2.23617540e-01, 0.0, -3.97219840e+00, -3.90447454e+00, -3.98123644e+00, -4.20725763e+00, 0.0, 2.0000000000, 8.0000000000, 0.0013979355
         482, 7.71636837e-01, 2.76420232e-01, 8.50454948e-03, -5.52338150e-02, 2.14191149e-01, 0.0, -3.86123850e+00, -3.80061792e+00, -3.91885737e+00, -4.29569102e+00, 0.0, 2.0000000000, 8.0000000000, 0.0018501679
         483, 6.69075426e-01, 2.76069929e-01, 7.70945896e-03, -4.82786424e-02, 2.25637472e-01, 0.0, -3.83304642e+00, -3.75206267e+00, -3.92606286e+00, -4.27791405e+00, 0.0, 2.0000000000, 8.0000000000, 0.0023244341
         484, 4.35036256e-01, 2.64571732e-01, 6.48634634e-03, -4.66243639e-02, 2.26192083e-01, 0.0, -3.78348718e+00, -3.65556946e+00, -3.87414475e+00, -4.20823766e+00, 0.0, 2.0000000000, 8.0000000000, 0.0028175871
         485, 2.54226043e-01, 2.35842969e-01, 5.05710880e-03, -5.70306941e-02, 2.05810554e-01, 0.0, -3.77100517e+00, -3.60706180e+00, -3.90272445e+00, -4.17948137e+00, 0.0, 2.0000000000, 8.0000000000, 0.0032875697
         486, 1.41408979e-01, 2.21627078e-01, 3.82260781e-03, -5.15981865e-02, 2.01604857e-01, 0.0, -3.72785673e+00, -3.56559593e+00, -3.84768721e+00, -4.10290904e+00, 0.0, 2.0000000000, 8.0000000000, 0.0037994703
         487, 5.94717670e-02, 2.10786390e-01, 2.91499089e-03, -4.00715177e-02, 1.98609201e-01, 0.0, -3.77289998e+00, -3.58539271e+00, -3.90902227e+00, -4.12279246e+00, 0.0, 2.0000000000, 8.0000000000, 0.0042329351
         488, 4.64360343e-03, 1.82398352e-01, 2.21906373e-03, -4.51668005e-02, 1.72039228e-01, 0.0, -3.81218040e+00, -3.59519893e+00, -3.94234959e+00, -4.14372757e+00, 0.0, 2.0000000000, 8.0000000000, 0.0047359506
         489, -4.05177658e-02, 1.58733505e-01, 1.66366834e-03, -4.52493456e-02, 1.50166306e-01, 0.0, -3.80634961e+00, -3.58104254e+00, -3.91680349e+00, -4.11572058e+00, 0.0, 2.0000000000, 8.0000000000, 0.0051699360
         490, -5.13571220e-02, 1.49628989e-01, 1.20588413e-03, -2.79603115e-02, 1.45748778e-01, 0.0, -3.84080795e+00, -3.60542595e+00, -4.00003880e+00, -4.19529654e+00, 0.0, 2.0000000000, 8.0000000000, 0.0056185365
         491, -5.90702527e-02, 1.34669809e-01, 7.77827298e-04, -1.21496496e-02, 1.34799638e-01, 0.0, -3.87016323e+00, -3.62410427e+00, -4.07033159e+00, -4.27287272e+00, 0.0, 2.0000000000, 8.0000000000, 0.0060502172
         492, -6.53848684e-02, 1.00990042e-01, 4.00414049e-04, -1.20966282e-02, 1.01865426e-01, 0.0, -3.86751198e+00, -3.62468446e+00, -4.09294627e+00, -4.27710384e+00, 0.0, 2.0000000000, 8.0000000000, 0.0064948360
         493, -4.92525327e-02, 7.75082089e-02, 1.71068007e-04, -1.88503876e-03, 8.11021828e-02, 0.0, -3.86994166e+00, -3.63710010e+00, -4.13278027e+00, -4.33128087e+00, 0.0, 2.0000000000, 8.0000000000, 0.0069381197
         494, -3.50117621e-02, 5.42583346e-02, 7.83441324e-05, 8.02005470e-03, 5.99803720e-02, 0.0, -3.86971378e+00, -3.64374879e+00, -4.13772593e+00, -4.35512267e+00, 0.0, 2.0000000000, 8.0000000000, 0.0073727687
         495, -2.34681091e-02, 3.46194468e-02, 1.13526480e-04, 1.94830397e-02, 4.24452303e-02, 0.0, -3.85310648e+00, -3.63128806e+00, -4.08831335e+00, -4.31864669e+00, 0.0, 2.0000000000, 8.0000000000, 0.0077902834
         496, 7.00388179e-03, 1.51638991e-02, 2.67013340e-04, 2.77163129e-02, 2.41679644e-02, 0.0, -3.84472226e+00, -3.63105935e+00, -4.03693383e+00, -4.30663716e+00, 0.0, 2.0000000000, 8.0000000000, 0.0082210859
         497, 5.63316492e-02, -5.06833311e-04, 5.19267513e-04, 3.50726358e-02, 9.24699997e-03, 0.0, -3.85120763e+00, -3.64673465e+00, -4.03363461e+00, -4.33100379e+00, 0.0, 2.0000000000, 8.0000000000, 0.0087221026
