"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
199, 1.000000000000000e+00, 0.000000000000000e+00, 1.271181444426370e+00, 6.053157241660055e-01, 4.599623755213055e-01
0, 9.997500181200000e-01, -3.633566795767990e-05, 1.285398738204066e+00, 6.370507549197905e-01, 4.929232169470167e-01
1, 9.990000128750000e-01, -1.456765539859455e-04, 1.262786941438117e+00, 5.865779942815107e-01, 5.162277754765700e-01
2, 9.977599978450000e-01, -3.297399950584549e-04, 1.251995324353845e+00, 5.624895632898318e-01, 5.295485885325926e-01
3, 9.960200190539999e-01, -6.019181662017644e-04, 1.247727594294770e+00, 5.529633801222537e-01, 5.353633877940331e-01
4, 9.937800168990000e-01, -9.900657427649045e-04, 1.245657213058322e+00, 5.483419934337542e-01, 5.379755660922590e-01
5, 9.910500049590000e-01, -1.539440328872946e-03, 1.241276104305964e+00, 5.385627328258128e-01, 5.431778708543719e-01
6, 9.878399968150000e-01, -2.307735289682398e-03, 1.229187885866543e+00, 5.115801023806770e-01, 5.558452836818996e-01
7, 9.841300249100000e-01, -3.355738055145458e-03, 1.205138223712170e+00, 4.578978207860931e-01, 5.807261636658482e-01
8, 9.799500107769999e-01, -4.699129808170442e-03, 1.165572968731439e+00, 3.695825194898185e-01, 6.211389687948028e-01
9, 9.752799868580000e-01, -6.311259477258677e-03, 1.109872203251979e+00, 2.452504536874521e-01, 6.777361922307735e-01
10, 9.701499938960000e-01, -8.084207474854303e-03, 1.038936555440348e+00, 8.691195410791919e-02, 7.498452034080444e-01
11, 9.645400047300000e-01, -9.881317807239840e-03, 9.520217573966919e-01, -1.070942915252412e-01, 8.385225357100027e-01
12, 9.584699869160000e-01, -1.154874540927151e-02, 8.744222465982975e-01, -2.803074852716574e-01, 9.207279057711106e-01
13, 9.519400000570000e-01, -1.298344184361937e-02, 8.427352332751108e-01, -3.510374257251991e-01, 9.590052448253910e-01
