"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.633623460330237e-05	-2.934387661787844e-01	3.584423897955810e-01	-9.796231935948890e-02	-8.038965975859255e-02	-2.409319148859312e+01	0.000000000000000e+00	
1	9.990000128750000e-01	-1.457122840811305e-04	-2.647248943392314e-01	3.368033513304023e-01	-9.223481587469815e-02	-6.604293711557256e-02	-6.074960281899863e+01	0.000000000000000e+00	
2	9.977599978450000e-01	-3.301308965775305e-04	-2.623885213234745e-01	3.467402467154745e-01	-8.521700389725687e-02	-6.603019037828456e-02	-2.352355434226594e+00	0.000000000000000e+00	
3	9.960200190539999e-01	-6.040202609533208e-04	-2.613314004209008e-01	3.525106379220669e-01	-9.023187805080947e-02	-6.606943356767127e-02	-1.199084195033346e+00	0.000000000000000e+00	
4	9.937800168990000e-01	-9.976133382985336e-04	-2.606911779216119e-01	3.569585878605646e-01	-1.035173381140596e-01	-6.578989134363068e-02	-2.404889964295674e-01	0.000000000000000e+00	
5	9.910500049590000e-01	-1.560109601047509e-03	-2.573043947146926e-01	3.576459698751075e-01	-1.258386858852459e-01	-6.497239311314360e-02	4.312339894644267e-01	0.000000000000000e+00	
6	9.878399968150000e-01	-2.354109171997013e-03	-2.463691029366730e-01	3.480643051446405e-01	-1.566986157474108e-01	-6.222046936611964e-02	6.135046993554157e-01	0.000000000000000e+00	
7	9.841300249100000e-01	-3.445029556955585e-03	-2.235161415676863e-01	3.221122816469848e-01	-1.938888556796668e-01	-5.643164846602046e-02	8.348530208072473e-01	0.000000000000000e+00	
8	9.799500107769999e-01	-4.849716654083807e-03	-1.843515493830113e-01	2.740968974005242e-01	-2.337510522361289e-01	-4.653482876106968e-02	8.195670907297107e-01	0.000000000000000e+00	
9	9.752799868580000e-01	-6.538157938686695e-03	-1.247149361062516e-01	1.993088437400430e-01	-2.704240078617092e-01	-3.146936496748067e-02	6.740533060401613e-01	0.000000000000000e+00	
10	9.701499938960000e-01	-8.392535774385618e-03	-4.288467490885046e-02	9.698709454691312e-02	-2.956898711313725e-01	-1.070772394967638e-02	3.213540023307181e+00	0.000000000000000e+00	
11	9.645400047300000e-01	-1.026304466956480e-02	5.915664975278127e-02	-2.677487119604861e-02	-3.006322013601946e-01	1.529083467260672e-02	4.965000891109640e+00	0.000000000000000e+00	
12	9.584699869160000e-01	-1.198184228927889e-02	1.709935800323787e-01	-1.569325663256858e-01	-2.770842882403706e-01	4.378427407506975e-02	-3.419143260634555e+00	0.000000000000000e+00	
13	9.519400000570000e-01	-1.343624610688767e-02	2.573963128406132e-01	-2.580807185596748e-01	-2.229010128966606e-01	6.575735069165103e-02	-1.093921429476508e+01	0.000000000000000e+00	
14	9.449599981310000e-01	-1.459384979515302e-02	2.643373931542332e-01	-2.758426884759538e-01	-1.564114255512808e-01	6.753013315957529e-02	-4.624389568900568e+00	0.000000000000000e+00	
15	9.375399947170000e-01	-1.550836728832963e-02	1.883793887232986e-01	-2.007711617388347e-01	-1.075847925123413e-01	4.789628320872735e-02	3.538824472280617e+00	0.000000000000000e+00	
16	9.296900033950000e-01	-1.629171946288662e-02	9.759170553102318e-02	-1.022954934725839e-01	-8.592718999499616e-02	2.446981933729923e-02	3.782213878464699e+00	0.000000000000000e+00	
17	9.214000105860000e-01	-1.707370575196125e-02	4.224158624963709e-02	-3.938274942056358e-02	-8.205899248528960e-02	1.047317032500042e-02	9.146867626131877e-01	0.000000000000000e+00	
18	9.126999974250000e-01	-1.795851952343206e-02	1.952038896822516e-02	-1.199649991233208e-02	-8.892906056273851e-02	4.790207688159569e-03	-7.020607425478857e-02	0.000000000000000e+00	
19	9.035800099370001e-01	-1.900987121617177e-02	1.611926783603816e-02	-6.209096920873097e-03	-1.017894522419678e-01	3.876735412115389e-03	1.515991914838850e-01	0.000000000000000e+00	
20	8.940600156780000e-01	-2.023905703044751e-02	2.743770911438670e-02	-1.744131379617905e-02	-1.155149828635292e-01	6.713173318417100e-03	2.239862512549087e-01	0.000000000000000e+00	
21	8.841500282290000e-01	-2.161761215836063e-02	5.143144469613355e-02	-4.343466876787287e-02	-1.265251908378457e-01	1.280517622598229e-02	3.065434893365974e-02	0.000000000000000e+00	
22	8.738499879840000e-01	-2.309311713374202e-02	8.498308972013868e-02	-8.034756167393500e-02	-1.329131187418907e-01	2.134570392468538e-02	-1.683176980745943e-01	0.000000000000000e+00	
23	8.631799817090000e-01	-2.460051677213750e-02	1.245794062841200e-01	-1.238723590743259e-01	-1.338777552289720e-01	3.141702981928102e-02	1.638251595929573e-01	0.000000000000000e+00	
24	8.521599769590000e-01	-2.607776279601348e-02	1.669737444741003e-01	-1.700880574659664e-01	-1.295259178356808e-01	4.220525835011539e-02	1.297872633780216e+00	0.000000000000000e+00	
25	8.407700061800000e-01	-2.747897941673623e-02	2.103173980511822e-01	-2.165725132032935e-01	-1.207702232891513e-01	5.322951347438988e-02	1.789712249117841e+00	0.000000000000000e+00	
26	8.290500044819999e-01	-2.876540430922572e-02	2.540936992874168e-01	-2.625084262604429e-01	-1.086509117116539e-01	6.428067736270371e-02	3.593903050319492e-02	0.000000000000000e+00	
27	8.170099854470000e-01	-2.991790199731248e-02	2.950577965703508e-01	-3.048212337236852e-01	-9.387689980734359e-02	7.450020147409279e-02	-2.540618213439960e+00	0.000000000000000e+00	
