"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
149, 4.960500001910000e-01, 5.840377870439853e-02, 6.225950828455782e-01, -8.424216900768344e-01, 1.205987311726068e+00
150, 5.118399858470000e-01, 5.798363187229520e-02, 6.543111751192134e-01, -7.716268412517557e-01, 1.170499528860623e+00
151, 5.276100039480000e-01, 5.744963702900266e-02, 7.594477484108459e-01, -5.369469901543618e-01, 1.043480479510433e+00
152, 5.433599948880000e-01, 5.678843465913474e-02, 8.602321148435776e-01, -3.119818865098714e-01, 9.333754398198595e-01
153, 5.590599775310000e-01, 5.598770202836363e-02, 8.748684932070884e-01, -2.793113990913206e-01, 9.195137652102054e-01
154, 5.747100114820000e-01, 5.503420564298355e-02, 8.468441843006910e-01, -3.418656600431005e-01, 9.481847492181781e-01
155, 5.902799963950000e-01, 5.391764549418246e-02, 8.166080688757626e-01, -4.093569891166012e-01, 9.808404623289779e-01
156, 6.057599782940000e-01, 5.262870953398562e-02, 8.070088665056504e-01, -4.307837801213161e-01, 9.923313430884372e-01
157, 6.211299896240000e-01, 5.116194814581051e-02, 8.191571609822843e-01, -4.036670513788297e-01, 9.800046167215634e-01
158, 6.363800168040000e-01, 4.951511915722469e-02, 8.423517323638016e-01, -3.518934545450858e-01, 9.554675146135188e-01
159, 6.514999866490000e-01, 4.769083786593639e-02, 8.673847951645169e-01, -2.960160822220604e-01, 9.290051698410446e-01
160, 6.664699912070000e-01, 4.569885914239423e-02, 8.912321204398059e-01, -2.427854454468618e-01, 9.040366909739771e-01
161, 6.812700033190000e-01, 4.355593231820166e-02, 9.158083297623160e-01, -1.879278353519733e-01, 8.786371451549236e-01
162, 6.958900094030001e-01, 4.128454808668215e-02, 9.417861283287147e-01, -1.299416778376905e-01, 8.518932915706507e-01
163, 7.103199958800001e-01, 3.891411346351650e-02, 9.683012528995482e-01, -7.075613192065143e-02, 8.247504606436605e-01
164, 7.245299816130000e-01, 3.648396794335906e-02, 9.943653487240356e-01, -1.257734659813484e-02, 7.981437506436369e-01
