"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.633242776807304e-05	-1.709280549661596e-01	1.034992818338850e-01	-1.189505385414762e-01	-1.488405496754258e-02	-5.379697948028157e+02	0.000000000000000e+00	
1	9.990000128750000e-01	-1.454723250330929e-04	-2.155512523190823e-01	2.225884909091980e-01	-9.737881058515863e-02	-4.773670472467991e-02	1.184566548257014e+02	0.000000000000000e+00	
2	9.977599978450000e-01	-3.275073443059556e-04	-2.125633253285671e-01	2.417030832531796e-01	-9.776361198162818e-02	-4.962135088535061e-02	5.573179044149325e+00	0.000000000000000e+00	
3	9.960200190539999e-01	-5.899269822253696e-04	-2.103581517747767e-01	2.503614064685570e-01	-9.821513511557409e-02	-5.016663710120341e-02	3.790742677046747e+00	0.000000000000000e+00	
4	9.937800168990000e-01	-9.470942208442611e-04	-2.104163420616135e-01	2.584070004044496e-01	-1.043534272285018e-01	-5.111180747537605e-02	3.108773276087022e+00	0.000000000000000e+00	
5	9.910500049590000e-01	-1.422094763315730e-03	-2.078084891588655e-01	2.608259743838894e-01	-1.161446719709223e-01	-5.096737927797698e-02	1.761053674019124e+00	0.000000000000000e+00	
6	9.878399968150000e-01	-2.045514110094121e-03	-2.010062235654907e-01	2.566104690675926e-01	-1.329138185435830e-01	-4.959686856398397e-02	1.305193880382462e+00	0.000000000000000e+00	
7	9.841300249100000e-01	-2.853668772948421e-03	-1.877191927415336e-01	2.428716960674535e-01	-1.531185022548048e-01	-4.649554336323556e-02	1.001319857154102e+00	0.000000000000000e+00	
8	9.799500107769999e-01	-3.858874344236876e-03	-1.662500178770808e-01	2.175077505022095e-01	-1.741566379196013e-01	-4.126463692811318e-02	7.144665894072560e-01	0.000000000000000e+00	
9	9.752799868580000e-01	-5.058289863890167e-03	-1.361056764710560e-01	1.799788678420656e-01	-1.925224322034800e-01	-3.378052146540801e-02	4.435699048295336e-01	0.000000000000000e+00	
10	9.701499938960000e-01	-6.405098951600427e-03	-9.886980219541498e-02	1.326619531420921e-01	-2.044474885034744e-01	-2.443062814587126e-02	2.546975111074819e-01	0.000000000000000e+00	
11	9.645400047300000e-01	-7.840828073534287e-03	-5.842343566541161e-02	8.084583569921953e-02	-2.069050928701210e-01	-1.419827086570479e-02	2.303504553703111e-02	0.000000000000000e+00	
12	9.584699869160000e-01	-9.290140206419465e-03	-2.097377328511695e-02	3.249233903944449e-02	-1.990048057848823e-01	-4.647907127346204e-03	-2.860336368677877e-01	0.000000000000000e+00	
13	9.519400000570000e-01	-1.069767985138406e-02	6.948776400952623e-03	-4.243532081832775e-03	-1.831318902480397e-01	2.494902212363116e-03	-3.794645798242611e-01	0.000000000000000e+00	
14	9.449599981310000e-01	-1.203549847897002e-02	2.166527038344801e-02	-2.470610462744805e-02	-1.642110002065271e-01	6.232994093068359e-03	-1.441984701588059e-01	0.000000000000000e+00	
15	9.375399947170000e-01	-1.330799358730808e-02	2.466059248930038e-02	-3.039132378094254e-02	-1.472954150883431e-01	6.924040280640626e-03	1.758190511748753e-01	0.000000000000000e+00	
16	9.296900033950000e-01	-1.454247502343999e-02	2.140122095056310e-02	-2.766298713618524e-02	-1.353538521905861e-01	5.971511653243658e-03	3.173694197493812e-01	0.000000000000000e+00	
17	9.214000105860000e-01	-1.577722347144566e-02	1.744120253013802e-02	-2.331074599773092e-02	-1.286286889498538e-01	4.860878868604950e-03	2.854869003370407e-01	0.000000000000000e+00	
18	9.126999974250000e-01	-1.703949005368410e-02	1.624526182997922e-02	-2.173104707505177e-02	-1.258743904691266e-01	4.468174669911427e-03	1.956324508995033e-01	0.000000000000000e+00	
19	9.035800099370001e-01	-1.835030749152120e-02	1.873209184243484e-02	-2.429508340929997e-02	-1.253330730755162e-01	5.052391938555207e-03	1.194277181665144e-01	0.000000000000000e+00	
20	8.940600156780000e-01	-1.971332182088933e-02	2.455740153775783e-02	-3.075531494739762e-02	-1.255629159295533e-01	6.499393109859640e-03	6.316871727479052e-02	0.000000000000000e+00	
21	8.841500282290000e-01	-2.112392229311427e-02	3.274705436622083e-02	-4.002827112946372e-02	-1.256357444375505e-01	8.558070864743635e-03	2.880420011113559e-02	0.000000000000000e+00	
22	8.738499879840000e-01	-2.257390321600012e-02	4.220248881727749e-02	-5.084508438268027e-02	-1.250814173986636e-01	1.095151691907571e-02	1.570780269306105e-02	0.000000000000000e+00	
23	8.631799817090000e-01	-2.405116363407113e-02	5.214779180869537e-02	-6.226016912984428e-02	-1.238741033162746e-01	1.345693475732572e-02	1.200176722467202e-02	0.000000000000000e+00	
24	8.521599769590000e-01	-2.554504584519072e-02	6.199292753619422e-02	-7.357664410248844e-02	-1.221011990189901e-01	1.594381288903730e-02	1.757987361731114e-02	0.000000000000000e+00	
25	8.407700061800000e-01	-2.705239211371580e-02	7.155568241377186e-02	-8.454747588770674e-02	-1.199802699276087e-01	1.834779884991277e-02	2.488159947157076e-02	0.000000000000000e+00	
26	8.290500044819999e-01	-2.856395779508435e-02	8.078207300490486e-02	-9.510474045662046e-02	-1.176485324573048e-01	2.067362451758258e-02	3.191436406633309e-02	0.000000000000000e+00	
27	8.170099854470000e-01	-3.007589926038683e-02	8.975905323665555e-02	-1.053416324322103e-01	-1.151913921231657e-01	2.294218993778153e-02	3.573904086609613e-02	0.000000000000000e+00	
28	8.046399950980000e-01	-3.158739387486700e-02	9.868214870123022e-02	-1.154652316372282e-01	-1.126786461863595e-01	2.518651232576267e-02	2.951087165186175e-02	0.000000000000000e+00	
29	7.919700145720000e-01	-3.309278789062062e-02	1.076138590721445e-01	-1.255608520270908e-01	-1.100815475576727e-01	2.744485994950087e-02	1.882305743943382e-02	0.000000000000000e+00	
30	7.790099978450000e-01	-3.458881950117680e-02	1.166775496519872e-01	-1.357521033971363e-01	-1.074129735069790e-01	2.972248003745080e-02	8.381926713014624e-03	0.000000000000000e+00	
31	7.657799720760000e-01	-3.607087197743480e-02	1.258650423318394e-01	-1.460383635419281e-01	-1.046379440272685e-01	3.203493357212395e-02	8.115677677142585e-03	0.000000000000000e+00	
32	7.522799968720000e-01	-3.753638779089320e-02	1.351385445808072e-01	-1.563786847311321e-01	-1.017315743687617e-01	3.437203205803239e-02	1.730596505049247e-02	0.000000000000000e+00	
33	7.385200262070000e-01	-3.898151985334236e-02	1.444298174326772e-01	-1.667028886835608e-01	-9.866936318025545e-02	3.672121568800513e-02	2.676978605928205e-02	0.000000000000000e+00	
34	7.245299816130000e-01	-4.040039676564745e-02	1.536758531146599e-01	-1.769372214377290e-01	-9.543967941092682e-02	3.906044922427297e-02	3.125162072374162e-02	0.000000000000000e+00	
35	7.103199958800001e-01	-4.178939054206204e-02	1.628327292097332e-01	-1.870346383042382e-01	-9.203964126307329e-02	4.137579157894791e-02	2.992727629569035e-02	0.000000000000000e+00	
36	6.958900094030001e-01	-4.314593917828364e-02	1.719235089787429e-01	-1.970186198347888e-01	-8.848451328912124e-02	4.367456661131166e-02	2.118378618366258e-02	0.000000000000000e+00	
37	6.812700033190000e-01	-4.446484643439935e-02	1.809878297001540e-01	-2.069315074424147e-01	-8.478043107687649e-02	4.596239004208262e-02	9.782484845873862e-03	0.000000000000000e+00	
38	6.664699912070000e-01	-4.574311178283769e-02	1.899791266050013e-01	-2.167252173285392e-01	-8.093678665713683e-02	4.823402554124049e-02	3.367475851906889e-03	0.000000000000000e+00	
39	6.514999866490000e-01	-4.697795936743920e-02	1.988280366649564e-01	-2.263243438998028e-01	-7.696345467155510e-02	5.046650608303347e-02	1.939028467513226e-03	0.000000000000000e+00	
40	6.363800168040000e-01	-4.816607864961330e-02	2.074602320062882e-01	-2.356548363940035e-01	-7.286790872087526e-02	5.264762330652294e-02	5.819004469576408e-03	0.000000000000000e+00	
41	6.211299896240000e-01	-4.930455771878327e-02	2.158471666877866e-01	-2.446856137002251e-01	-6.866409482582220e-02	5.476420220797080e-02	1.218898955422257e-02	0.000000000000000e+00	
42	6.057599782940000e-01	-5.039154233993848e-02	2.239622907468037e-01	-2.533929147719874e-01	-6.436216391477873e-02	5.681542530870438e-02	2.016531362177730e-02	0.000000000000000e+00	
43	5.902799963950000e-01	-5.142539464021646e-02	2.318167758902557e-01	-2.617878445964963e-01	-5.997514830236663e-02	5.879803551840924e-02	2.209471677728079e-02	0.000000000000000e+00	
